POA_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
POA3427,85,10,14,17,21,9,0,3,221,0,0,0,0,0,0,0,0,0,0,0,56,73,95,17,16,19,19,9,3,7,308,29,17,9,0,0,0,0,0,0,0,65,28,130,84,15,18,8,8,0,0,0,288,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,28,132,90,15,18,4,6,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,57,153,104,15,18,4,8,0,0,3,354,37,9,8,0,0,0,0,0,0,0,53,26,28,20,0,0,0,3,0,0,0,78,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,24,29,22,0,0,0,6,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,65,38,32,0,4,0,6,0,0,6,145,74,5,3,0,0,0,0,3,0,0,88,49,6,7,0
POA3428,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,6,8,5,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,23,12,0,0,0,0,0,0,0,0,0,12,10,0,0,0
POA3429,122,27,33,26,31,11,3,6,403,0,0,0,0,0,0,0,0,0,0,0,171,167,208,37,47,36,44,15,4,17,737,253,111,110,19,14,5,7,0,3,7,527,117,196,160,38,12,9,7,0,0,3,547,3,5,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,121,210,164,38,14,11,7,4,0,8,572,0,0,0,0,0,0,0,0,0,0,0,370,318,274,54,28,17,24,0,3,11,1103,473,87,54,7,0,4,7,5,0,17,651,171,76,61,13,10,0,7,5,0,6,347,9,11,7,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,181,83,69,13,13,0,6,9,0,6,374,0,0,0,0,0,0,0,0,0,0,0,652,165,122,15,11,3,12,11,0,19,1025,741,48,24,0,5,0,5,0,0,11,831,197,30,17,0
POA3430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0
POA3431,4,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,9,3,9,0,0,4,7,5,0,0,41,21,12,3,0,0,0,0,0,0,0,38,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,27,14,9,0,0,0,0,0,0,0,49,60,14,4,0,0,0,0,0,0,3,77,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,71,10,0,0,0,0,0,0,0,5,95,105,3,3,0,0,0,0,0,0,0,107,10,0,0,0
POA3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
POA3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
POA3434,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,15,15,3,0,0,3,0,0,0,46,33,18,7,0,0,0,0,0,0,3,63,9,9,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,40,24,14,0,3,0,0,0,0,3,86,86,5,3,0,0,0,0,0,0,0,101,17,8,4,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,4,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,104,6,11,0,0,0,0,0,0,0,125,98,9,0,0,0,0,0,0,0,4,109,10,0,0,0
POA3435,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,28,13,10,4,4,0,0,0,0,0,0,33,8,4,12,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,18,11,13,5,0,0,0,0,0,0,51,27,7,0,0,0,0,0,0,0,3,41,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,30,8,3,0,6,0,0,0,0,3,46,71,8,0,0,0,0,0,0,0,4,79,5,0,0,0
POA3437,21,9,4,3,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,18,22,28,8,3,3,9,0,0,0,94,90,56,20,4,5,0,0,0,3,0,173,22,30,16,3,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,30,19,3,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,113,84,34,5,5,0,0,0,3,0,249,155,31,7,0,0,0,0,0,0,3,206,33,13,8,5,0,3,0,0,0,0,58,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,15,8,5,0,3,3,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,187,49,19,8,0,6,0,0,0,5,272,209,13,0,0,0,0,0,0,0,8,236,42,10,3,0
POA3438,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,3,0,0,0,0,0,25,10,8,6,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,17,11,6,0,0,0,0,0,0,5,39,28,12,6,0,0,0,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,34,14,3,0,0,0,0,0,0,0,50,35,0,0,0,0,0,0,0,0,0,42,7,0,0,0
POA3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,15,6,0,0,0,0,0,0,0,0,29,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,22,12,8,0,0,0,0,0,0,0,37,29,16,0,0,0,0,0,4,0,0,45,3,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,33,16,3,0,0,0,0,4,0,0,53,51,0,0,0,0,0,0,0,0,0,53,5,3,0,0
POA3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,4,0,0,0,0,0,0,0,21,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,11,3,0,0,0,0,0,0,0,28,32,4,0,0,0,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,34,4,3,0,0,0,0,0,0,0,46,39,0,0,0,0,0,0,0,0,4,50,9,0,0,0
POA3442,6,0,3,6,10,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,16,6,12,0,3,4,10,3,0,0,54,52,51,27,0,0,3,3,0,0,3,141,4,14,18,3,0,0,0,0,0,0,45,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,16,18,3,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,56,70,43,8,3,3,3,0,0,3,185,162,38,17,0,4,0,0,0,0,11,227,26,13,6,0,3,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,13,7,0,3,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,185,51,21,0,6,0,0,0,0,11,277,184,8,4,0,0,0,0,0,0,3,205,16,0,0,0
POA3444,8,7,8,8,41,3,0,3,110,0,0,0,0,0,0,0,0,0,3,3,29,16,22,13,16,19,50,3,0,6,181,81,24,31,0,0,0,0,0,0,0,133,14,27,11,5,0,4,0,0,0,0,61,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,27,19,5,0,4,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,91,53,43,3,0,4,4,0,0,3,200,148,31,3,0,3,0,0,0,0,8,196,14,11,5,0,0,4,0,0,0,0,29,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,9,3,0,0,5,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,169,42,13,0,3,10,0,0,0,8,233,189,10,3,0,0,0,0,0,0,7,208,15,0,0,0
POA3446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,9,4,5,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,10,5,0,0,0,0,0,0,0,25,20,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,27,21,0,0,0,0,0,0,0,0,0,27,7,0,0,0
POA3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,18,6,0,0,0
POA3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,24,0,0,0,0
POA3450,16,0,0,0,6,5,0,0,31,0,0,0,0,0,0,0,0,0,79,79,13,5,20,5,0,0,5,0,0,85,141,25,26,5,0,0,0,0,0,0,4,59,8,14,8,0,4,3,0,0,0,0,45,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,18,8,0,4,3,0,0,0,0,51,0,0,0,0,0,0,0,0,0,55,55,36,44,16,0,4,3,0,0,0,62,169,88,16,0,0,0,0,0,0,0,6,110,21,5,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,39,39,110,19,0,0,0,0,0,0,0,42,182,127,4,5,0,0,0,0,0,0,10,140,10,4,0,0
POA3451,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,8,4,9,5,0,0,0,0,0,0,28,36,18,7,0,4,0,0,0,0,0,60,3,6,4,0,0,0,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,40,23,10,0,4,0,6,0,0,0,84,72,12,7,0,0,3,0,0,0,6,102,12,6,6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,5,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,85,14,11,0,0,3,0,0,0,6,126,106,9,0,0,0,0,0,0,0,0,116,16,3,0,0
POA3453,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,7,9,0,0,0,0,0,0,0,0,14,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,3,0,0,0,19,14,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,19,24,5,0,0,0,0,0,0,0,3,29,0,0,0,0
POA3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,13,9,3,6,0,0,0,0,0,0,0,19,11,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,18,4,12,0,0,0,0,0,0,0,40,44,8,3,0,0,0,0,0,0,5,56,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,50,10,3,0,0,0,0,0,0,4,65,72,6,0,0,0,0,0,0,0,0,84,10,0,0,0
POA3460,23,6,5,9,11,4,0,0,74,0,0,0,0,0,0,0,0,0,0,0,3,6,29,6,5,14,11,7,0,0,80,22,5,8,0,0,0,0,0,0,0,41,3,7,9,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,25,17,15,3,0,0,0,0,0,0,64,29,9,0,0,0,0,0,0,0,0,44,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,35,9,3,0,5,0,0,0,0,0,50,80,3,0,0,0,0,0,0,0,0,91,18,0,0,0
POA3461,6,0,0,7,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,0,9,3,0,4,6,0,0,0,37,30,17,12,0,0,0,0,0,0,0,72,14,15,0,4,0,4,6,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,4,0,4,6,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,39,28,12,3,0,5,0,0,0,3,106,99,14,0,0,0,0,0,0,0,3,118,18,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,115,15,8,0,0,0,0,0,0,3,139,111,5,3,0,0,0,0,0,0,3,120,16,0,0,0
POA3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,13,13,3,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,0,19,35,0,0,0,0,0,0,0,0,0,40,0,0,0,0
POA3463,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,14,9,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,31,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,4,33,4,0,0,0,0,0,0,0,3,44,56,4,0,0,0,0,0,0,0,4,64,4,4,0,0
