POA_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
POA3056,0,0,4,13,9,0,0,0,0,29,0,0,9,38,3,0,0,5,0,52,0,0,4,21,8,0,4,0,0,39,0,0,0,21,0,0,0,3,0,26,0,0,0,11,0,0,0,0,0,13,0,0,0,22,7,12,8,6,0,66,0,7,7,87,16,4,11,0,0,141,0,0,11,27,7,13,12,4,0,71,0,0,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,13,21,212,50,29,31,21,10,387,12,13,28,184,41,45,36,20,15,388,512,810,1391,5742,1403,991,639,409,174,12067,0,0,0,0,0,0,0,0,0,0,444,691,1228,3848,983,727,380,118,37,8444,0,0,0,11,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,5,37,4,0,0,0,0,44,0,0,0,3,0,0,0,0,0,3,0,0,5,51,6,4,0,0,0,69
POA3057,0,0,3,14,6,0,0,0,0,28,0,0,0,23,3,0,0,0,0,32,0,0,0,11,5,7,0,0,0,19,0,0,0,11,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,9,0,0,0,9,5,0,3,0,0,20,0,3,4,49,12,3,3,0,0,80,0,0,3,3,6,0,3,0,0,19,0,0,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,5,14,133,25,16,10,8,3,217,11,11,13,134,39,23,12,10,7,248,244,395,631,3328,697,412,258,158,71,6200,0,0,0,0,0,0,0,0,0,0,230,325,607,2402,470,337,163,46,12,4597,0,6,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,27,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,42,4,0,0,0,0,45
POA3058,0,5,4,22,3,0,3,0,0,42,0,3,0,23,6,3,6,0,0,38,0,0,0,14,3,6,3,3,0,34,0,0,0,10,0,0,0,0,0,18,0,4,3,20,3,0,0,0,0,26,0,0,3,29,39,67,22,29,8,199,0,9,4,49,25,11,4,0,0,97,0,0,4,23,14,21,15,3,5,82,0,0,0,5,0,0,0,0,0,11,0,0,0,7,3,0,0,0,0,12,3,19,24,201,76,50,53,39,10,477,24,32,65,216,77,54,68,62,43,636,995,1832,1918,6026,2342,1670,1104,699,379,16963,0,0,0,0,0,0,0,0,0,0,925,1616,1592,4204,1724,1042,486,138,113,11846,0,3,3,13,5,0,4,0,0,23,0,0,0,8,0,0,0,0,0,10,0,0,0,26,0,0,0,0,0,31,0,0,0,4,3,0,0,0,0,8,0,0,0,28,14,6,3,0,0,44
POA3059,0,0,3,4,4,8,0,4,0,20,0,0,4,3,3,0,3,0,0,18,0,18,25,92,47,42,18,0,0,244,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,7,0,4,11,104,135,101,32,20,0,410,0,6,0,7,5,3,0,0,0,23,0,0,0,9,4,7,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,16,19,99,72,93,83,25,0,411,34,43,26,122,40,36,32,11,3,341,831,1506,1447,2995,1371,1282,820,319,44,10617,0,0,0,6,0,0,0,0,0,11,670,1319,1226,1906,793,605,200,41,12,6760,0,0,3,12,8,0,0,0,0,20,0,0,0,17,3,5,0,3,0,31,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,11
POA3060,0,0,0,4,0,3,0,0,0,5,0,0,4,4,3,0,0,0,0,10,0,0,9,26,9,15,6,0,0,58,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,16,24,27,6,4,0,96,0,6,0,9,0,0,0,0,0,15,0,0,0,9,14,13,13,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,33,21,94,35,35,27,22,11,272,35,59,58,165,49,43,30,27,12,470,547,995,951,2403,786,624,430,316,226,7279,0,6,3,11,3,5,0,0,0,31,482,691,518,870,368,292,91,64,49,3423,0,10,12,75,20,10,7,0,0,140,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,8
POA3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,26,16,10,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,16,10,27,14,11,3,106,10,25,20,60,26,27,18,16,3,202,175,330,318,704,326,289,209,182,53,2584,0,0,0,0,0,0,0,0,0,0,143,273,214,277,74,50,31,12,3,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,4,0,4,0,3,0,15,6,36,45,43,51,48,25,19,6,277,0,0,0,0,0,0,0,0,0,0,8,29,40,48,36,32,20,8,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3064,0,15,23,40,19,22,8,0,0,123,0,3,7,25,9,11,8,5,0,73,9,65,153,545,224,241,73,19,4,1331,0,0,0,6,0,0,0,0,0,6,0,6,8,61,4,4,0,0,0,85,4,37,69,420,327,346,106,49,11,1367,0,22,11,24,7,3,0,0,0,67,0,6,6,56,44,35,10,5,4,166,0,0,0,3,4,0,0,3,0,9,6,5,18,32,21,0,0,0,0,84,31,325,360,1075,471,422,210,75,25,2993,227,443,376,1005,309,190,99,37,14,2699,5509,9771,7798,20238,6010,4667,2359,837,218,57414,0,12,36,74,23,8,0,0,0,159,4734,6735,4325,6406,2140,1433,727,301,98,26899,0,7,10,74,19,12,4,0,0,128,0,0,0,17,6,16,4,4,0,53,0,0,0,8,3,0,0,0,0,17,0,0,0,5,3,0,0,0,0,17,0,4,14,15,6,3,0,0,0,44
POA3065,0,0,3,3,0,0,0,0,0,13,0,0,0,10,4,0,0,0,0,16,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,10,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,4,0,0,0,6,4,0,5,38,12,0,0,0,0,65,0,3,17,26,28,27,16,7,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,11,27,142,39,27,26,9,5,285,26,40,42,177,52,60,34,10,7,443,233,298,425,2392,611,586,342,139,50,5072,0,0,0,6,0,0,0,0,0,11,193,259,399,1514,326,273,162,71,18,3210,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,20,3,5,0,0,0,29
POA3066,0,0,0,15,5,0,0,0,0,22,0,0,0,21,3,0,0,0,0,29,0,0,0,19,0,0,0,0,0,20,0,0,0,8,0,3,0,0,0,12,0,0,0,7,0,0,0,0,0,8,0,0,0,9,9,9,0,6,0,29,0,3,0,41,13,6,0,0,0,58,0,5,8,27,25,19,20,9,5,112,0,0,0,8,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,6,29,41,159,44,22,9,5,0,320,17,42,45,145,41,17,13,9,0,334,184,268,405,2643,538,354,197,80,26,4701,0,0,0,0,0,0,0,0,0,3,169,186,302,1363,249,159,98,29,9,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,4,0,0,0,33,4,0,0,0,0,45
POA3067,0,3,5,20,0,0,0,0,0,26,0,0,0,24,3,0,0,0,0,35,0,0,0,18,5,0,0,0,0,25,0,0,0,9,0,0,0,0,0,9,0,0,0,16,3,0,0,0,0,22,0,0,0,9,0,0,0,0,0,6,0,0,9,31,4,0,0,0,0,40,0,4,12,37,26,30,32,12,4,160,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,4,6,4,132,20,9,4,0,0,174,3,5,15,145,42,23,15,9,6,269,168,195,399,2644,484,354,251,112,33,4637,0,0,0,0,0,0,0,0,0,0,156,166,322,1352,237,194,132,66,21,2652,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,6,0,0,0,8,0,0,0,16,0,0,0,0,0,22
POA3068,0,0,4,15,0,0,0,0,0,20,0,0,0,30,3,0,5,0,0,40,0,0,0,14,7,0,0,0,0,24,0,0,0,4,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,12,0,0,0,7,0,6,0,0,0,13,4,17,14,69,17,7,8,3,0,126,0,3,5,10,7,9,13,4,0,50,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,9,10,117,33,37,21,19,8,254,7,29,35,121,45,38,41,21,13,350,454,876,770,3650,1152,951,734,416,153,9148,0,0,0,0,0,0,0,0,0,3,415,761,876,2828,890,687,597,241,90,7379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,12,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,47,3,0,0,0,0,56
POA3070,0,9,4,10,0,0,0,0,0,27,0,0,3,27,11,4,4,0,0,48,0,0,3,15,6,5,0,3,0,38,0,0,0,3,3,0,0,0,0,8,0,0,0,10,5,0,0,0,0,19,0,0,0,4,3,6,0,5,0,21,8,10,6,46,17,9,5,0,5,106,0,0,3,14,13,25,9,9,0,73,0,0,0,5,3,0,3,0,0,10,0,0,0,8,0,0,0,0,0,5,0,9,11,116,48,25,27,23,16,269,13,28,40,142,57,41,33,29,7,385,582,1301,1229,4282,1821,1250,766,491,215,11948,0,0,0,0,0,0,0,0,0,0,538,1226,1124,3445,1532,986,491,159,78,9586,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,0,0,0,24,4,0,0,0,0,23,0,0,0,3,0,0,0,0,0,8,0,4,6,35,10,6,4,0,0,59
POA3071,0,0,0,8,0,0,0,0,0,15,0,0,3,15,6,0,3,0,0,31,0,0,3,13,3,0,7,0,0,28,0,0,0,4,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,19,0,0,0,5,0,0,0,0,0,4,0,0,7,25,10,3,0,0,0,50,0,0,5,13,11,23,13,4,0,76,0,0,0,7,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,5,0,7,11,100,43,34,28,10,10,244,8,29,37,103,37,26,26,14,3,278,511,949,914,3404,1294,882,564,362,193,9070,0,0,0,0,0,0,0,0,0,0,450,817,826,2720,1040,655,313,80,51,6960,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,12,3,0,0,0,0,15,0,0,0,0,0,0,6,0,0,7,0,0,0,35,8,4,0,0,0,48
POA3072,0,0,0,17,9,0,0,0,0,33,0,0,5,29,7,0,0,0,0,42,0,0,4,48,8,5,8,5,6,80,0,0,3,11,0,0,0,0,0,12,0,4,0,14,0,0,0,0,0,25,0,0,0,11,7,8,6,7,0,36,0,7,0,37,7,8,0,0,0,66,3,7,12,80,66,82,58,17,8,320,0,0,0,9,5,0,0,0,0,13,0,0,3,5,0,0,0,0,0,12,9,19,29,258,83,58,57,38,17,567,24,50,61,245,97,70,55,33,20,658,926,1693,1727,6150,2321,1581,1082,651,288,16417,0,0,0,6,7,5,0,0,0,12,817,1390,1398,4064,1620,1013,402,181,142,11029,0,7,0,25,0,0,0,0,0,29,0,0,0,9,3,3,3,3,0,26,0,0,0,30,0,0,0,0,0,33,0,0,0,3,4,3,3,0,0,20,0,5,0,30,7,0,0,0,0,45
POA3073,0,3,0,8,10,0,0,0,0,27,0,0,0,20,12,4,4,0,0,43,0,0,13,84,17,14,3,0,0,134,0,0,0,11,0,0,0,0,0,18,0,3,6,19,3,0,0,0,0,41,0,0,6,20,16,17,8,8,3,76,0,3,3,45,9,6,4,0,0,72,0,9,36,123,93,119,38,21,0,436,0,0,0,4,6,0,7,0,0,16,0,0,0,11,0,0,0,0,0,16,28,73,61,449,136,102,84,55,23,1014,61,118,145,444,169,151,149,107,88,1435,1620,2519,2718,8758,3221,2551,1840,1337,684,25256,0,0,0,5,0,0,0,0,0,15,1360,2009,1885,4893,2084,1419,736,424,362,15173,0,4,4,27,3,0,0,0,0,37,0,0,0,14,5,8,7,3,0,36,0,0,0,22,3,5,0,0,0,33,0,0,6,8,3,4,3,3,0,23,0,0,0,27,7,0,0,0,0,37
POA3074,0,4,6,0,0,5,0,0,0,14,0,0,0,8,0,0,0,0,0,12,0,4,13,55,15,4,9,0,0,100,0,0,0,3,3,0,0,0,0,12,0,0,5,12,0,0,0,0,0,14,0,3,3,14,23,21,28,14,0,109,0,0,4,10,5,6,0,0,0,13,0,5,21,110,112,131,75,12,3,477,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,42,44,150,75,91,98,36,16,558,18,39,67,168,63,56,51,39,18,509,605,1046,1222,3083,1126,1074,1034,740,254,10174,0,0,0,3,0,3,0,0,0,13,473,790,726,1212,440,339,170,100,29,4269,0,7,0,17,0,0,0,0,0,25,0,0,0,5,7,6,3,0,0,30,0,0,0,0,0,0,0,0,0,8,0,0,0,15,10,14,13,3,0,50,0,0,0,3,7,0,0,0,0,6
POA3075,0,0,0,3,4,0,6,0,0,9,0,0,0,4,0,0,0,0,0,4,0,5,12,68,14,10,11,7,0,119,0,0,0,3,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,9,0,0,0,16,25,22,18,11,0,89,0,0,3,5,0,0,0,0,0,9,6,12,13,139,111,116,59,14,3,474,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,5,45,54,207,101,93,71,30,16,608,34,77,75,202,101,60,33,46,15,650,742,1430,1451,3457,1429,1147,983,688,270,11598,0,3,0,17,7,0,0,0,0,29,683,1094,851,1415,545,334,233,120,31,5312,0,3,0,9,0,0,0,0,0,12,0,0,0,13,13,10,6,3,6,44,0,4,0,5,0,0,0,0,0,11,0,0,6,6,5,12,4,0,0,37,0,0,0,0,0,0,4,0,0,5
POA3076,0,8,5,8,4,0,0,0,0,27,0,0,0,8,3,5,0,0,0,21,0,9,40,173,66,50,38,14,4,388,0,0,0,3,0,0,0,0,0,9,0,0,5,11,0,0,0,0,0,12,0,0,0,24,15,27,13,3,0,84,0,3,4,9,3,7,0,0,0,14,0,6,16,70,56,36,19,3,0,201,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,3,0,0,0,23,3,52,44,260,114,103,54,25,6,662,52,106,107,295,105,87,66,100,65,992,1154,2441,2133,5349,1993,1684,1167,567,190,16681,0,4,3,24,7,0,3,0,0,48,1016,1889,1316,2289,1048,804,460,155,77,9058,0,0,0,27,3,0,0,0,0,36,0,0,0,6,5,10,3,0,0,37,0,0,0,11,0,3,0,0,0,15,0,0,0,11,4,4,4,0,0,28,0,0,0,8,0,0,0,0,0,12
POA3078,0,6,0,5,7,4,0,0,0,12,0,0,0,4,6,0,0,0,0,11,0,0,6,10,6,0,3,0,0,22,0,0,0,3,0,0,0,0,0,3,0,0,5,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,3,0,22,3,5,5,0,0,44,0,0,4,8,16,6,3,3,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,58,16,19,10,8,9,125,7,12,19,98,31,32,12,12,0,227,288,665,652,1943,851,726,467,221,76,5887,0,0,0,0,0,0,0,0,0,0,304,546,598,1531,689,576,301,89,47,4674,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,4,0,0,34
POA3079,0,10,0,6,6,0,0,0,0,27,0,0,0,18,16,13,0,0,0,44,0,0,0,17,11,8,8,9,0,47,0,0,0,12,5,0,0,0,0,16,0,0,5,6,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,7,3,5,0,10,8,8,0,0,0,40,0,0,9,8,12,10,4,4,0,46,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,11,79,35,31,21,15,13,220,8,37,25,76,42,25,25,12,9,251,360,912,1023,2197,1128,1094,815,412,162,8098,0,0,0,0,0,0,0,0,0,0,357,835,934,1460,874,843,622,255,179,6354,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,3,0,11,3,0,0,0,0,20
POA3081,0,0,0,14,0,0,0,0,0,17,0,0,4,24,3,4,0,4,0,30,0,3,6,43,5,10,6,0,0,80,0,0,0,4,0,0,0,0,0,6,0,4,0,4,6,3,0,0,0,15,0,0,0,4,0,0,3,0,0,6,4,0,3,10,5,3,0,0,0,25,6,0,6,24,16,10,8,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,19,35,172,60,62,34,19,6,412,26,57,50,158,57,47,36,14,10,449,489,702,817,2529,763,788,535,216,82,6907,0,0,0,6,0,0,0,0,0,9,416,600,601,1439,491,473,280,133,78,4500,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,3,0,0,0,21
POA3082,0,4,0,3,5,0,4,0,0,24,0,0,0,8,9,8,0,0,0,28,0,11,21,80,37,54,30,14,3,257,0,0,0,6,0,0,0,0,0,6,0,0,3,7,0,0,0,0,0,14,0,0,0,10,9,11,3,3,0,40,0,0,7,5,9,0,0,0,0,34,0,9,10,52,21,47,34,4,4,179,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,6,23,41,142,101,98,91,49,15,566,24,56,57,145,60,60,37,31,9,485,727,1576,1895,3979,1734,2123,1441,570,160,14208,0,0,3,8,0,0,0,0,0,17,654,1218,1468,2162,1261,1180,494,160,91,8687,0,0,4,15,0,0,0,0,0,19,0,0,0,16,8,10,8,8,6,52,0,0,0,6,0,0,0,0,0,12,0,0,4,6,3,12,0,0,0,25,0,0,0,5,8,3,0,0,0,10
POA3083,0,0,14,25,5,9,6,0,0,62,0,0,11,16,9,4,5,5,0,43,0,5,48,135,42,56,41,10,3,341,0,0,7,18,5,5,0,0,0,28,0,4,3,8,0,3,0,0,0,26,0,0,0,0,4,7,0,0,0,20,0,3,9,16,6,4,0,0,0,40,0,18,42,90,56,46,28,6,0,286,0,0,0,3,3,0,0,0,0,4,0,0,6,8,0,0,0,0,0,17,7,29,49,218,71,79,55,30,16,551,30,62,176,243,74,62,60,51,26,779,797,1610,2620,4818,1991,1660,1299,893,328,16020,0,0,3,6,0,0,0,0,0,12,663,1118,1622,2025,1204,877,616,504,203,8843,0,4,8,18,9,4,0,0,0,40,0,0,0,3,9,12,5,7,0,31,0,0,0,10,0,0,0,0,0,22,0,0,3,0,6,0,0,0,0,16,0,0,4,16,4,0,0,0,0,19
POA3084,0,4,12,12,6,0,4,0,0,41,0,0,4,17,15,9,3,3,0,47,0,4,4,36,19,4,20,13,3,108,0,6,0,7,3,3,0,0,0,23,0,0,3,0,6,0,0,0,0,12,0,0,0,6,0,3,0,0,0,13,3,10,8,24,9,3,4,3,0,62,0,10,3,22,24,6,0,5,0,77,0,0,0,4,0,0,0,9,0,13,0,0,0,6,0,0,0,0,0,6,0,13,27,96,54,66,50,34,28,358,13,27,25,88,32,44,43,40,26,336,659,1851,1484,3285,1844,1527,1207,815,405,13069,0,0,0,0,0,0,0,0,0,4,614,1581,1183,2089,1318,1116,816,597,287,9604,0,0,0,5,0,0,0,0,0,12,0,0,3,4,3,8,0,0,0,20,0,0,0,4,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,5,0,7,6,19,4,3,0,4,0,33
POA3085,0,0,3,0,9,0,3,0,0,15,0,0,7,17,7,3,0,0,0,40,0,4,12,21,9,13,3,7,0,75,0,0,0,8,0,0,0,0,0,9,0,0,5,3,0,0,0,0,0,10,0,0,0,5,3,0,0,0,0,8,0,0,4,11,5,3,0,3,0,28,0,0,0,3,4,0,0,0,0,19,0,0,0,0,6,0,0,0,0,4,0,0,0,3,4,0,0,0,0,7,0,9,9,54,27,22,17,18,11,167,0,11,42,62,21,26,13,4,4,187,439,843,960,1895,951,702,580,339,152,6863,0,0,0,0,0,0,0,0,0,0,416,782,594,1314,748,496,444,257,202,5254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,9,0,0,0,4,4,0,0,0,0,8,0,0,0,4,0,0,0,0,0,8,0,0,0,9,7,5,0,0,0,20
POA3087,0,0,0,6,0,0,0,0,0,7,0,0,0,4,4,3,0,0,0,15,0,0,0,12,4,7,10,3,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,3,5,3,3,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,0,30,12,9,17,8,0,98,11,8,12,39,9,21,14,19,6,128,293,561,491,1339,572,483,392,276,79,4484,0,0,0,0,0,0,0,0,0,0,280,503,362,974,450,349,307,193,88,3507,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3
