POA_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA2422,755,402,361,469,641,919,992,564,211,5313,0,3,0,4,3,4,10,4,0,31,40,30,35,33,45,74,47,16,6,322,0,0,0,0,0,0,0,5,0,3,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,38,33,49,77,48,22,6,343,46,32,36,37,51,84,59,23,6,371,792,430,397,504,694,998,1057,586,212,5683
POA2423,437,251,202,257,401,585,570,275,88,3069,0,0,0,0,0,0,0,4,0,12,50,35,20,21,49,52,50,23,0,300,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,50,35,26,24,56,53,58,23,0,326,50,35,20,24,58,53,63,26,5,339,489,283,225,285,464,638,630,295,94,3408
POA2424,67,51,44,37,68,96,63,29,6,466,0,0,0,0,0,0,0,0,0,4,0,3,6,3,4,13,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,13,0,0,0,40,5,3,6,6,6,13,0,0,0,45,69,58,45,43,72,114,67,28,8,509
POA2425,349,185,173,183,288,310,239,143,41,1914,5,0,4,4,3,0,0,6,0,21,8,11,6,4,9,17,14,10,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,6,4,9,14,14,10,4,73,12,10,10,6,16,14,15,11,6,93,362,195,187,194,300,323,253,154,49,2010
POA2426,144,83,67,80,106,135,116,58,11,809,0,0,0,0,0,0,5,0,0,13,7,3,3,7,0,8,4,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,7,0,7,3,0,3,35,13,7,4,5,0,7,9,0,3,47,153,90,74,83,106,143,123,58,18,850
POA2427,273,162,168,194,257,618,979,477,132,3251,0,0,0,0,0,3,0,3,0,11,14,16,10,11,29,37,23,13,8,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,10,11,28,47,27,13,8,176,14,17,10,10,29,49,31,18,8,191,291,181,179,203,284,658,1007,497,132,3437
POA2428,3035,1816,1634,2062,2520,3675,4674,3161,1364,23931,10,10,5,4,8,12,21,12,8,77,157,173,145,110,173,284,289,95,37,1464,0,3,9,0,0,14,30,17,0,81,5,8,4,9,0,8,7,9,0,42,0,0,0,0,0,0,4,4,0,9,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,161,186,163,123,177,305,336,124,42,1614,165,189,165,126,184,317,355,141,54,1687,3204,2004,1794,2182,2702,3994,5029,3297,1411,25621
POA2429,1533,798,811,839,1130,1614,1481,779,219,9214,3,0,0,6,6,0,0,4,0,26,56,59,42,31,35,42,58,30,18,378,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,63,45,31,39,48,65,36,18,399,62,66,45,42,47,50,67,41,15,425,1591,864,855,877,1173,1670,1540,820,239,9629
POA2430,6072,3306,3217,3322,4030,5147,5558,3305,1265,35213,23,9,16,4,6,22,25,11,3,125,182,236,187,152,181,202,204,119,60,1520,0,0,0,3,0,5,4,7,0,27,5,3,6,10,9,10,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,186,246,198,166,195,215,223,126,69,1619,206,255,217,171,200,239,251,135,70,1742,6281,3560,3427,3491,4235,5385,5809,3440,1327,36956
POA2431,707,357,413,428,532,885,1164,643,221,5348,0,5,0,0,4,3,4,3,4,27,51,38,27,34,51,121,117,61,8,515,0,0,0,0,0,6,23,23,0,59,4,8,6,0,3,0,0,0,0,19,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,58,41,29,37,55,138,148,89,10,608,58,46,32,37,59,138,149,100,7,635,762,403,448,467,592,1025,1310,736,236,5989
POA2439,598,338,266,311,467,593,792,432,99,3892,0,0,0,0,0,0,4,0,0,8,17,23,18,17,13,15,6,14,8,123,3,0,0,0,5,3,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,15,22,20,19,8,14,8,144,20,23,18,22,17,20,11,14,8,149,621,360,287,328,488,613,804,446,103,4044
POA2440,3927,2461,2370,2282,2648,3324,3001,1578,567,22160,24,14,10,8,12,11,19,9,3,114,145,135,111,84,99,142,150,76,14,961,0,0,0,0,0,19,13,12,3,54,3,0,8,3,11,12,9,0,0,47,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,6,0,0,7,0,0,0,0,0,5,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,146,141,121,92,113,179,188,92,19,1100,175,153,133,99,127,188,201,107,25,1209,4103,2612,2500,2379,2778,3515,3203,1682,595,23372
POA2441,674,391,306,403,546,767,700,193,51,4042,0,0,0,0,4,4,7,0,0,21,31,21,11,23,23,32,34,12,3,194,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,32,21,19,26,28,37,39,10,5,213,35,26,20,25,31,41,41,15,5,237,713,417,327,427,573,811,742,210,57,4275
POA2443,880,540,440,527,853,1424,1785,1289,563,8299,0,0,0,3,6,6,3,8,0,34,55,34,40,46,32,80,94,37,7,433,0,0,0,0,3,0,3,8,0,20,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,55,34,41,52,39,84,108,52,7,478,61,34,41,53,45,95,116,56,15,507,941,579,481,580,896,1513,1898,1350,573,8804
POA2444,8026,5201,4676,5222,5953,6300,6727,4856,2123,49089,6,8,6,4,10,13,19,13,8,83,264,355,290,257,265,364,413,155,69,2419,0,8,0,3,7,23,47,35,0,133,0,7,16,4,14,13,8,3,4,62,0,0,3,0,3,0,0,0,0,17,0,3,0,0,0,7,8,0,0,17,8,0,0,5,0,7,6,0,0,25,3,0,0,0,0,3,0,0,0,12,0,4,0,3,3,0,10,5,0,30,0,0,0,0,0,0,0,0,0,0,276,377,308,284,289,417,495,202,74,2715,276,385,319,287,304,429,509,214,82,2795,8304,5585,4995,5508,6254,6724,7239,5068,2205,51886
POA2445,1091,668,419,658,934,1073,1235,729,141,6946,0,0,0,3,0,4,5,4,0,14,35,46,32,8,31,43,46,12,4,261,0,0,0,0,0,3,3,10,0,19,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,47,32,12,31,53,50,23,3,290,35,47,32,19,31,56,54,28,3,300,1128,719,449,672,966,1128,1291,751,148,7249
POA2446,2811,1535,1421,1481,1845,1969,1893,1089,380,14419,0,3,4,0,4,0,4,7,0,23,50,95,62,45,31,77,54,26,12,462,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,94,69,50,36,83,65,26,12,492,55,98,68,50,38,87,77,34,14,511,2865,1629,1486,1530,1883,2052,1966,1118,398,14929
POA2447,1321,638,645,716,835,1241,1206,645,240,7488,0,4,0,3,0,13,0,0,0,20,40,45,40,36,43,88,77,26,13,412,0,0,5,3,0,6,10,6,0,23,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,47,39,47,99,93,28,13,456,40,55,47,42,47,108,100,33,13,481,1363,689,692,755,886,1349,1303,679,255,7968
POA2448,1314,735,689,786,987,1499,1694,1097,408,9216,5,4,5,6,3,9,10,8,0,55,34,32,30,32,48,103,105,40,10,441,3,0,6,4,0,12,43,8,0,78,0,0,6,0,5,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,43,38,44,39,53,119,158,50,10,547,47,43,46,44,59,135,168,53,9,601,1360,774,734,835,1043,1634,1860,1151,419,9820
POA2449,373,232,193,174,260,382,297,131,33,2066,0,3,0,3,0,0,5,0,0,10,14,9,16,10,6,11,9,0,0,75,0,0,0,0,0,3,5,0,0,4,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,10,10,6,13,14,0,0,82,14,10,10,11,6,17,18,4,0,98,385,242,204,185,271,395,318,131,32,2167
POA2450,8171,4854,4875,5341,5798,6026,5595,3364,1360,45384,11,10,15,7,11,16,15,13,6,113,137,309,295,258,264,281,263,116,66,1992,3,8,17,6,4,10,46,29,5,122,8,17,23,9,19,22,17,9,0,116,0,0,0,0,0,4,6,0,0,15,0,0,5,0,0,0,3,4,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,18,0,0,0,0,0,0,0,0,0,0,149,329,340,275,288,327,346,164,73,2283,156,342,358,283,302,341,363,179,80,2398,8328,5200,5226,5621,6097,6364,5952,3540,1434,47778
POA2452,2677,1460,1540,1639,1835,1900,1836,1184,512,14591,0,4,0,3,0,12,3,3,16,42,86,92,82,50,58,70,82,26,0,547,4,4,0,0,7,5,31,14,0,65,4,6,5,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,90,97,87,52,67,80,127,48,4,648,90,98,88,60,67,91,134,47,15,694,2769,1563,1626,1698,1906,1993,1971,1235,530,15281
POA2453,402,143,201,228,308,525,470,249,81,2612,0,4,0,0,3,3,0,0,0,18,15,21,9,12,11,16,10,5,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,11,21,19,23,16,5,3,128,19,24,11,19,18,26,18,11,3,148,425,165,212,254,330,553,488,256,82,2760
POA2454,1422,709,583,823,1117,1224,1041,467,193,7587,6,0,0,0,4,0,0,4,0,18,42,56,46,26,36,54,47,23,17,352,0,6,3,3,0,3,17,9,0,45,0,3,0,0,5,0,6,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,47,67,61,32,42,59,67,39,17,426,51,67,61,33,39,60,70,41,17,442,1482,775,640,858,1160,1285,1111,507,213,8028
POA2455,442,210,236,248,356,510,575,317,109,3011,0,0,0,0,0,4,0,5,0,13,15,5,18,18,25,57,82,20,0,240,0,0,0,0,0,0,23,24,0,56,0,4,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,22,20,27,55,113,43,0,310,15,9,22,20,27,61,115,48,5,318,459,220,260,272,384,574,695,368,115,3332
POA2456,3087,1481,2048,2042,1917,2204,2286,1000,365,16433,4,8,0,9,5,8,8,9,3,46,64,102,82,67,87,120,170,42,3,746,0,4,3,3,8,19,80,68,4,185,0,0,6,0,7,0,3,0,0,36,0,0,0,0,0,3,6,3,0,14,0,0,0,0,0,0,0,0,0,3,0,4,18,0,0,3,8,0,0,35,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,71,118,111,78,101,143,274,119,14,1026,80,126,113,85,108,148,275,128,13,1077,3160,1611,2163,2119,2028,2358,2569,1126,377,17505
POA2460,5209,3109,3322,3123,3715,4271,3863,2263,913,29784,11,10,8,7,8,11,13,19,7,90,105,164,137,127,128,199,121,58,15,1049,0,0,9,3,6,8,9,0,0,36,0,10,15,15,12,11,16,0,0,85,0,0,0,0,8,3,0,0,0,8,0,0,0,0,0,4,5,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,108,181,163,150,154,224,153,63,17,1206,119,191,167,159,156,235,165,79,20,1297,5328,3298,3498,3283,3881,4501,4030,2342,937,31084
POA2462,344,196,162,222,303,419,454,201,57,2357,0,5,0,3,0,3,0,6,0,19,16,22,10,21,19,42,50,8,0,188,0,0,0,0,0,3,10,5,0,20,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,14,16,23,45,60,12,0,211,17,24,13,22,27,50,61,13,0,234,370,225,174,246,325,467,517,216,55,2595
POA2463,1278,647,583,730,954,1315,1358,743,310,7924,0,0,0,0,4,5,0,6,3,16,21,36,28,28,41,46,75,28,8,307,0,4,0,0,0,0,17,10,0,40,0,7,7,7,6,0,6,0,0,32,0,6,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,10,0,0,0,0,0,0,0,0,0,0,21,51,37,32,49,57,104,40,9,398,21,47,37,31,47,62,103,46,13,418,1304,702,623,768,1006,1371,1469,789,327,8343
POA2464,895,476,519,643,677,1023,1291,844,299,6670,0,3,0,0,0,8,11,9,5,33,51,39,45,37,52,111,162,43,12,550,0,0,0,4,11,40,116,52,0,225,0,3,11,0,9,12,13,0,0,60,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,11,0,5,23,0,0,0,0,0,0,0,0,0,0,51,47,58,51,73,181,294,99,19,873,51,49,58,52,74,185,307,112,22,905,947,522,579,691,755,1203,1598,958,319,7576
POA2465,63,34,31,33,50,50,36,24,5,335,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,3,0,9,63,36,35,40,46,50,42,26,5,341
POA2466,166,82,73,97,164,345,417,251,64,1655,0,0,0,0,0,0,9,0,5,13,9,7,7,12,18,42,84,31,0,201,0,0,0,0,0,10,40,24,0,75,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10,3,7,9,18,47,125,62,0,292,10,3,10,9,18,47,133,61,5,305,175,85,84,111,181,395,549,314,71,1962
POA2469,569,331,294,351,536,921,736,297,71,4112,6,0,0,0,5,5,4,5,0,19,16,26,19,29,20,35,31,9,0,189,0,0,0,0,0,5,0,0,0,7,0,0,8,3,4,18,14,3,0,50,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,29,40,32,58,42,11,4,258,24,28,27,37,37,65,50,18,4,281,589,352,324,389,573,984,782,311,78,4388
POA2470,2948,1708,1525,1480,1733,1907,1964,1184,494,14954,4,9,0,6,6,8,9,9,4,55,57,89,57,43,49,53,37,29,11,412,0,0,0,0,0,3,17,3,0,23,0,0,4,7,4,5,14,8,0,57,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,94,67,50,48,63,70,36,11,507,68,97,71,58,56,69,74,48,13,553,3017,1803,1596,1536,1789,1979,2044,1230,507,15509
POA2471,492,350,242,320,355,391,338,164,62,2712,0,0,3,0,0,0,0,0,0,6,6,15,4,3,8,13,20,3,0,74,0,0,3,0,0,0,0,0,0,6,5,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,11,3,12,13,25,3,0,98,17,23,6,5,8,13,25,6,0,101,507,364,246,326,366,406,364,173,66,2818
POA2472,358,178,168,225,244,317,266,118,31,1893,3,0,0,4,0,4,3,3,0,19,6,7,15,5,7,6,6,0,0,50,0,0,0,0,0,0,6,0,0,11,0,0,0,4,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,3,14,5,18,4,0,74,6,6,17,7,14,10,23,8,0,90,366,186,184,233,257,321,286,123,30,1981
POA2473,444,254,225,282,371,483,560,291,147,3047,0,0,0,0,0,0,6,0,0,7,23,14,22,15,22,42,89,31,0,254,0,0,0,0,0,8,61,35,3,100,0,0,4,0,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,23,15,27,14,24,57,156,75,4,386,23,15,27,14,24,55,156,75,4,387,467,268,248,295,390,542,717,363,151,3439
POA2474,1064,513,472,617,764,1122,1045,457,183,6233,0,4,0,0,0,4,7,4,0,18,22,29,12,22,29,19,42,12,5,190,0,0,0,4,0,0,3,0,0,11,3,4,4,9,3,20,9,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,22,27,39,40,59,15,5,255,21,31,18,26,41,45,61,14,4,273,1089,541,495,645,803,1171,1109,473,191,6505
