POA_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
POA2474,1230,3,21,16,8,1278,660,0,0,0,0,664,210,7,39,4,0,259,27,0,3,0,0,32,3,0,0,0,0,3,188,0,18,5,0,211,17,0,0,0,0,15,0,0,0,0,0,3,445,8,57,12,0,521,83,0,6,5,0,90,48,0,6,0,4,54,2467,10,87,32,7,2611
POA2475,86,0,0,0,0,87,28,0,0,3,0,34,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,40,3,0,0,0,0,3,10,0,0,0,0,10,161,0,0,3,0,166
POA2476,155,0,0,11,0,168,76,0,0,0,0,79,16,0,0,0,0,16,0,0,3,0,0,6,9,0,0,0,0,9,37,0,0,0,0,32,8,0,0,0,0,8,0,0,0,0,0,0,61,0,3,0,0,67,21,0,0,3,0,16,17,0,0,0,0,17,327,4,3,17,0,345
POA2477,1877,224,29,25,0,2150,1342,103,19,0,0,1466,452,178,75,3,0,701,36,18,0,0,0,51,22,7,0,0,0,32,228,53,13,7,4,303,24,7,0,10,0,38,6,0,0,0,0,10,760,262,91,19,0,1132,78,64,0,5,0,148,68,18,0,5,0,92,4123,665,143,55,5,4988
POA2478,3882,951,167,184,14,5191,2644,571,124,8,0,3347,922,859,276,20,4,2070,169,258,48,0,0,477,32,63,15,0,0,109,416,254,75,17,0,763,66,12,6,71,24,184,15,8,0,0,0,27,1621,1451,421,106,34,3635,273,77,52,11,0,410,122,60,11,36,5,234,8537,3108,774,336,61,12824
POA2479,738,10,8,0,5,760,609,10,0,5,0,626,195,8,5,0,0,209,5,0,0,0,0,5,3,0,0,0,0,3,203,0,10,6,0,228,11,0,0,0,0,17,4,0,0,0,0,9,425,10,12,9,0,462,51,0,0,0,0,56,26,0,0,0,0,22,1847,28,23,15,5,1923
POA2480,6117,323,125,108,22,6701,5328,201,91,7,6,5629,1388,598,371,6,10,2382,235,146,53,0,0,429,63,136,40,3,0,242,1171,143,90,23,7,1439,84,14,16,94,0,214,22,18,4,3,0,46,2959,1053,583,131,17,4752,259,88,5,8,3,369,217,34,15,8,0,275,14877,1706,816,273,55,17725
POA2481,1339,242,62,70,11,1730,923,214,53,5,5,1197,372,293,80,5,12,766,21,13,16,0,0,53,36,29,22,0,0,86,401,144,53,33,12,647,61,7,8,54,6,134,5,3,3,0,0,11,903,499,189,92,25,1703,66,23,5,8,6,101,54,24,7,11,4,99,3282,1003,320,180,48,4831
POA2482,950,22,18,14,3,1002,645,18,9,5,0,679,197,14,16,0,0,237,15,0,0,0,0,13,14,3,10,0,0,24,301,14,30,8,5,361,13,0,0,5,0,22,6,0,0,0,0,6,540,33,61,19,8,661,53,0,0,9,0,58,32,0,0,0,0,33,2229,66,96,34,17,2439
POA2483,1426,69,55,72,3,1623,1231,66,46,7,4,1344,386,87,122,17,0,611,5,0,12,0,0,19,8,0,19,0,0,31,392,34,68,17,3,512,16,0,0,10,0,39,7,0,3,0,0,13,815,131,224,40,8,1221,63,7,11,0,3,83,73,3,7,0,0,86,3603,273,343,121,14,4356
POA2484,2756,37,127,29,9,2962,2254,24,20,9,4,2312,531,81,170,9,4,792,68,37,21,0,0,127,21,15,5,0,0,47,454,25,76,14,4,577,53,0,15,9,3,80,12,0,3,0,0,11,1131,163,291,28,12,1622,147,0,60,6,4,228,100,6,19,4,4,128,6393,237,515,79,35,7250
POA2485,1199,630,898,7,10,2752,825,398,349,0,3,1570,185,399,690,0,0,1272,38,83,73,0,0,195,6,29,12,0,0,48,143,159,196,0,3,505,49,62,51,3,6,164,4,7,6,0,0,16,422,734,1023,3,8,2200,39,37,60,3,0,141,46,30,57,0,5,135,2531,1835,2389,20,26,6799
POA2486,3745,1526,192,76,4,5545,3261,675,131,3,3,4074,703,451,199,3,0,1357,75,185,77,0,0,340,25,68,31,0,0,122,348,223,52,3,4,627,66,88,10,11,0,175,9,13,0,0,0,19,1216,1024,376,16,5,2638,107,139,66,0,3,316,145,82,16,0,0,240,8474,3440,784,95,18,12816
POA2487,1633,246,272,340,7,2500,1271,198,119,12,0,1609,348,237,317,0,0,899,46,17,26,0,0,91,8,6,0,0,0,14,175,75,51,8,4,313,39,10,11,59,3,119,3,3,0,0,0,8,628,339,409,66,9,1445,53,5,8,8,0,78,42,14,13,8,0,84,3623,812,819,437,23,5711
POA2488,287,79,25,0,0,384,324,97,27,0,0,445,113,62,34,0,0,216,10,29,11,0,0,42,7,0,0,0,0,6,62,44,20,0,0,121,3,8,0,0,0,13,0,0,0,0,0,0,195,135,68,4,4,405,5,4,0,0,0,10,10,6,0,0,0,12,817,321,122,0,0,1261
POA2489,907,134,36,55,0,1131,841,117,30,0,0,990,230,145,66,0,0,441,0,18,0,0,0,18,0,3,0,0,0,3,77,40,14,3,0,140,10,5,4,6,0,28,0,0,0,0,0,0,316,212,86,11,0,633,15,3,47,0,0,74,21,4,5,0,0,25,2098,469,207,72,4,2850
POA2490,81,0,0,0,0,81,109,0,0,0,0,109,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,34,0,0,0,0,34,5,0,0,0,0,7,3,0,0,0,0,0,234,0,0,0,0,236
POA2500,2603,425,1797,16,6,4846,2047,418,1438,42,5,3955,1007,684,4420,63,11,6180,133,130,664,0,0,931,12,19,71,3,7,114,336,141,576,5,20,1078,31,8,74,0,8,129,11,0,24,0,0,35,1536,981,5832,80,49,8470,78,47,226,0,0,347,82,19,107,0,12,225,6346,1891,9398,134,61,17838
POA2502,1599,38,80,3,0,1716,965,62,52,0,0,1080,584,67,288,6,4,950,123,191,78,0,0,398,5,7,4,0,0,17,168,17,59,0,0,249,31,0,12,0,0,43,8,4,3,0,0,12,916,297,451,6,4,1666,54,6,19,0,0,84,57,13,23,0,0,88,3595,409,618,14,5,4637
POA2505,705,20,31,4,0,757,469,24,23,0,0,519,239,55,141,3,4,430,9,17,86,0,0,117,6,8,0,0,0,18,65,10,22,0,0,98,9,0,3,0,0,12,0,0,0,0,0,0,329,88,252,0,0,675,17,0,0,0,0,25,17,4,7,0,0,29,1540,133,316,10,5,2008
POA2506,873,11,17,0,0,904,752,18,18,0,0,782,318,17,27,0,0,358,437,21,123,0,0,584,13,0,15,0,0,31,78,5,10,0,0,86,13,0,7,0,0,16,5,0,4,0,0,10,858,45,182,0,0,1085,28,0,17,0,0,44,44,0,4,0,0,53,2553,79,243,0,0,2875
POA2508,913,27,81,0,3,1016,1342,34,133,0,4,1511,186,15,81,11,7,297,30,0,0,0,0,30,0,0,0,0,0,0,82,12,26,3,5,125,10,0,0,0,0,12,0,0,0,0,0,0,308,23,111,14,9,464,26,12,6,0,0,54,18,0,5,0,0,25,2610,96,327,16,16,3066
POA2515,1502,137,97,3,0,1736,1369,95,68,3,0,1540,282,121,126,7,0,539,0,28,0,0,0,28,0,0,3,0,0,4,145,15,25,5,4,195,5,0,0,0,0,4,0,3,0,0,0,8,432,168,153,13,6,777,33,7,13,0,0,54,24,13,6,0,0,48,3367,417,337,17,13,4146
POA2516,744,26,42,9,0,823,897,54,50,0,0,1001,132,45,54,0,0,231,56,65,56,0,0,181,0,10,0,0,0,12,36,14,16,0,0,64,0,0,0,0,0,4,0,0,0,0,0,0,229,129,135,0,0,498,9,6,3,0,0,23,19,0,0,0,0,18,1892,216,231,12,0,2354
POA2517,1442,234,251,0,0,1923,1436,266,187,10,0,1897,215,213,231,18,0,674,153,119,115,0,0,384,13,10,9,0,0,33,84,29,50,3,0,158,3,3,3,0,0,11,0,0,4,0,0,3,465,370,409,18,0,1272,20,4,51,0,0,71,25,7,16,0,0,54,3388,879,916,26,4,5213
POA2518,1886,426,174,19,0,2507,1632,382,209,3,5,2245,473,613,390,14,3,1500,325,511,90,0,0,928,20,81,49,0,0,151,180,110,54,7,0,347,11,7,3,8,0,25,5,8,3,0,0,20,1013,1336,590,28,8,2971,50,82,66,4,0,201,59,33,15,0,0,110,4653,2255,1059,58,9,8036
POA2519,2111,330,147,3,4,2591,1488,231,100,4,0,1825,480,319,386,22,4,1213,151,260,43,0,0,454,11,41,4,0,0,55,155,56,55,10,0,276,22,0,0,0,0,22,0,5,0,0,0,8,828,676,493,30,4,2031,42,7,13,0,0,63,47,20,13,0,0,81,4518,1261,763,38,6,6592
POA2525,1516,95,24,111,0,1747,1574,78,38,5,0,1695,288,128,91,7,0,508,13,33,0,0,0,56,9,14,0,0,0,19,89,25,15,10,0,144,3,7,0,13,0,23,0,0,0,0,0,3,400,204,108,32,5,748,24,35,4,5,0,63,26,7,6,8,0,42,3535,417,181,154,6,4290
POA2526,1931,44,50,0,0,2026,2146,98,15,5,0,2267,491,125,26,6,7,645,350,57,79,0,0,500,13,7,23,0,0,45,128,20,3,0,0,149,10,3,0,0,0,18,7,0,0,0,0,7,1001,208,137,8,7,1358,37,6,55,0,0,101,51,9,13,0,0,81,5169,372,271,17,5,5834
POA2527,2351,338,4,0,0,2693,3899,379,15,0,4,4295,801,330,29,0,4,1172,154,106,0,0,0,259,17,10,0,0,0,32,271,72,5,0,4,350,21,4,0,0,0,25,6,0,0,0,0,10,1272,524,32,8,11,1847,38,45,0,0,4,90,74,23,0,0,0,96,7636,1305,60,5,15,9018
POA2528,2992,221,81,279,8,3577,2122,132,89,4,0,2351,899,298,363,9,3,1567,811,119,118,3,0,1047,35,28,17,0,0,73,270,60,71,9,0,412,39,10,7,39,0,94,7,4,5,0,0,20,2065,507,580,60,5,3214,64,36,8,9,0,117,131,17,21,18,5,190,7372,914,783,364,14,9443
POA2529,3156,435,111,3,5,3711,3203,438,78,0,4,3728,1059,599,143,10,4,1813,97,155,41,0,0,294,19,30,28,0,0,75,222,92,24,5,0,340,15,8,0,3,0,27,9,0,4,0,0,5,1416,877,244,12,4,2558,84,43,60,0,0,189,68,32,9,0,0,107,7930,1826,501,20,13,10287
POA2530,4024,328,22,4,7,4375,4887,281,32,6,0,5206,1162,319,108,0,0,1590,350,165,21,0,0,539,21,20,8,0,0,46,411,40,18,0,4,470,42,6,6,0,0,58,15,8,0,0,0,24,1999,566,156,0,3,2726,78,76,7,0,0,163,101,30,9,0,0,135,11085,1279,223,3,15,12603
POA2533,2435,377,236,15,4,3070,1687,233,60,0,0,1984,360,230,174,4,3,780,23,14,7,0,0,41,13,3,4,0,0,22,163,44,46,8,0,256,12,4,5,6,0,22,3,0,0,0,0,9,575,298,234,14,4,1126,57,38,121,0,0,211,40,10,21,0,4,72,4786,964,670,37,13,6464
POA2534,871,72,25,12,6,985,567,45,10,4,0,616,151,77,35,0,0,265,0,13,7,0,0,21,5,15,3,0,0,19,75,4,3,0,0,82,4,0,6,0,0,8,0,0,0,0,0,4,235,114,46,0,3,398,23,39,8,0,0,67,19,8,0,0,0,30,1720,270,87,18,4,2099
POA2535,1437,166,4,163,49,1817,750,31,10,3,0,801,177,86,3,7,0,270,3,14,0,0,0,18,5,0,0,0,0,6,105,19,4,3,0,133,16,3,0,22,0,43,0,0,0,0,0,3,306,122,3,33,0,464,106,51,4,5,3,161,35,6,3,11,3,61,2636,375,27,216,55,3305
POA2536,3086,256,182,63,11,3600,1709,83,58,0,0,1855,700,211,291,7,0,1221,93,46,55,0,0,191,47,21,21,0,0,88,346,41,67,0,0,461,39,3,11,31,0,86,13,4,0,0,0,18,1238,335,449,41,4,2067,88,52,26,3,7,171,96,20,10,4,4,134,6216,747,726,115,29,7833
POA2537,2498,114,13,70,4,2694,1312,40,8,3,0,1359,332,70,30,11,0,451,39,33,0,0,0,71,13,18,0,0,0,30,322,32,8,7,5,375,27,3,0,23,3,59,9,4,0,0,0,12,741,164,42,37,8,993,84,75,0,0,0,160,86,14,0,8,0,116,4716,406,60,119,20,5322
POA2538,467,8,4,18,0,495,268,0,0,0,0,266,51,8,0,0,0,61,0,5,0,0,0,5,4,0,0,0,0,5,39,4,0,0,0,45,5,0,0,0,0,3,0,0,0,0,0,0,92,17,3,6,0,116,20,0,6,0,0,26,12,0,0,0,0,15,856,30,20,16,5,925
POA2539,3967,173,30,243,19,4427,1959,47,20,7,7,2034,714,151,47,4,0,915,50,41,14,0,0,101,67,57,19,0,0,148,394,35,15,5,3,450,39,0,4,22,7,75,4,3,0,0,0,11,1275,292,96,30,9,1701,92,9,3,14,0,117,105,9,0,16,0,135,7398,527,143,312,33,8411
POA2540,7812,399,87,173,23,8495,5076,92,38,13,6,5226,2172,265,122,10,4,2569,63,17,11,0,6,94,114,26,6,0,0,145,799,55,26,16,3,894,267,18,6,43,18,350,16,3,0,0,4,20,3430,384,165,71,27,4074,226,269,12,5,20,534,250,27,8,10,65,359,16797,1170,315,270,141,18694
POA2541,3203,199,55,9,0,3471,2873,140,24,0,0,3042,1458,545,157,4,0,2169,416,142,22,0,0,583,275,167,52,0,3,492,422,61,28,0,0,508,153,16,6,0,0,177,16,14,3,0,0,33,2738,939,264,6,9,3962,77,31,12,0,0,125,136,39,7,0,4,183,9038,1348,364,21,14,10785
POA2545,227,0,0,4,0,235,115,0,0,0,0,115,15,0,0,0,0,15,10,0,0,0,0,10,4,0,0,0,0,4,23,0,0,4,0,25,7,0,0,0,0,7,0,0,0,0,0,0,54,0,0,4,0,61,22,0,0,0,0,22,3,0,0,0,0,3,425,0,0,11,0,433
POA2546,2069,146,69,113,6,2409,813,18,15,3,0,854,243,52,114,0,0,417,42,30,4,15,0,85,33,13,0,0,0,45,200,33,22,9,5,260,21,3,0,8,3,31,3,3,0,0,0,10,545,129,142,30,4,850,67,6,0,6,3,81,66,0,9,4,0,80,3558,303,240,151,20,4270
POA2548,1378,247,119,3,10,1762,703,91,78,0,11,874,222,117,205,0,4,550,8,22,4,0,0,33,13,11,4,0,0,29,110,48,48,0,3,214,23,0,0,0,0,23,3,0,0,0,0,5,379,194,263,4,10,857,57,27,9,0,0,95,28,3,10,0,6,49,2542,568,487,13,35,3642
POA2549,738,61,11,7,0,818,471,20,0,0,0,490,62,44,10,0,0,117,8,0,0,0,0,8,4,0,0,0,0,6,69,5,0,0,0,82,7,3,0,0,0,16,0,0,0,0,0,0,149,49,13,3,0,218,27,0,4,0,0,35,14,3,0,0,0,14,1404,127,27,12,3,1574
POA2550,3026,78,4,53,6,3165,1894,31,0,13,0,1944,469,90,49,3,0,611,85,37,10,0,0,130,18,25,0,0,0,43,381,31,11,6,0,432,46,3,0,3,0,63,8,3,0,0,0,18,1008,190,75,16,5,1295,130,22,3,13,0,163,118,11,0,0,3,130,6171,334,85,91,15,6700
POA2551,591,30,13,54,0,688,290,21,0,0,0,309,112,62,35,0,0,208,82,7,0,0,0,93,8,0,0,0,0,11,62,17,0,0,3,87,14,0,0,7,0,19,4,0,0,0,0,8,280,91,32,9,3,423,23,17,0,4,4,47,31,8,0,0,0,34,1208,169,49,64,8,1501
POA2555,23,0,0,0,0,23,8,0,0,0,0,8,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,4,0,0,0,0,4,0,0,0,0,0,0,51,0,0,0,0,51
POA2556,329,0,3,0,0,337,173,0,0,0,0,172,97,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36,13,0,0,0,0,13,0,0,0,0,0,0,146,0,0,0,0,146,13,0,0,0,0,13,18,0,0,0,0,18,675,0,5,0,0,689
POA2557,917,3,7,0,0,930,3215,74,4,0,0,3289,1321,50,15,0,0,1392,12,0,0,0,0,9,9,0,0,0,0,9,169,3,3,0,3,177,47,4,0,0,0,50,10,0,0,0,0,13,1558,58,17,0,4,1643,55,0,0,0,0,56,63,0,0,0,0,66,5807,132,33,3,13,5991
POA2558,880,49,3,0,0,937,1681,92,0,0,0,1780,446,73,11,0,0,531,73,3,0,0,0,74,5,0,0,0,0,9,126,14,3,0,0,145,5,0,0,0,0,8,0,0,0,0,0,0,658,97,13,0,0,769,22,6,0,0,0,25,28,0,0,0,0,27,3268,249,19,0,0,3535
POA2559,31,6,0,0,0,35,213,4,0,0,0,219,60,28,0,0,0,97,92,269,24,0,0,385,6,46,0,0,0,46,16,0,0,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,177,342,32,0,0,551,0,6,0,0,0,4,16,9,0,0,0,24,424,372,32,0,0,826
POA2560,5831,551,278,4,3,6668,9008,612,546,0,6,10170,4178,719,1391,12,10,6308,1343,657,115,0,0,2120,92,116,102,0,0,311,788,92,110,0,5,995,91,18,16,0,0,129,19,11,10,0,0,42,6511,1613,1751,9,18,9903,197,308,166,0,0,673,280,90,65,0,7,442,21834,3175,2802,11,29,27861
POA2563,24,0,0,0,0,24,16,0,0,0,0,16,25,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,82
POA2564,784,208,0,0,0,993,1106,426,15,0,0,1542,464,333,34,0,3,832,664,245,0,0,0,911,34,9,0,0,0,41,84,47,0,0,0,131,17,4,0,0,0,22,13,3,0,0,0,12,1279,639,41,0,3,1960,42,12,0,0,0,44,47,28,0,0,0,74,3262,1300,57,0,6,4623
POA2565,1646,250,119,0,0,2012,3924,638,75,0,10,4657,1515,570,109,0,9,2197,26,237,12,0,0,277,9,14,6,0,0,25,160,68,17,0,0,247,35,14,12,0,0,63,8,0,0,0,0,9,1756,906,153,0,5,2819,72,15,132,0,0,214,92,24,8,0,0,121,7477,1832,482,4,25,9825
POA2566,1973,107,21,0,0,2107,3544,235,33,0,0,3816,1152,253,70,0,0,1476,376,213,59,0,0,653,27,9,0,0,0,36,236,34,17,0,0,285,31,5,0,0,0,35,8,6,0,0,0,13,1832,522,144,0,5,2505,65,4,5,0,0,72,94,10,9,0,0,112,7508,882,219,0,4,8615
POA2567,2894,69,7,0,0,2978,6658,141,20,0,0,6824,1836,181,14,0,3,2033,151,0,0,0,0,147,19,0,0,0,0,16,316,32,8,0,0,350,35,3,0,0,0,36,9,0,0,0,0,14,2363,219,20,0,3,2603,61,8,0,0,0,70,109,4,0,0,0,110,12088,437,46,0,12,12584
POA2568,121,16,0,0,0,135,129,0,0,0,0,131,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,14,9,0,0,0,0,8,0,0,0,0,0,0,30,0,0,0,3,32,77,20,0,0,0,92,8,0,0,0,0,6,356,37,0,0,3,401
POA2569,170,0,0,0,0,173,197,4,0,0,0,202,19,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,38,5,0,0,0,0,5,3,0,0,0,0,3,411,15,3,0,0,427
POA2570,4168,247,44,48,11,4515,9719,391,51,0,13,10184,3135,533,115,4,8,3798,102,74,41,0,0,213,18,85,0,0,0,106,488,56,15,5,3,568,91,3,5,19,0,124,15,6,0,0,0,23,3853,764,173,30,18,4836,262,199,17,0,10,488,181,28,10,0,11,229,18188,1628,297,82,53,20245
POA2571,1164,28,6,0,0,1200,2245,19,5,4,0,2282,363,35,40,22,0,454,13,9,13,0,0,30,8,9,3,0,0,19,97,0,9,0,0,99,9,0,0,0,0,15,0,0,0,0,0,0,494,41,63,22,5,625,53,0,0,0,0,55,42,0,0,0,0,42,4004,94,71,24,7,4205
POA2572,530,46,0,0,0,579,752,6,0,3,0,758,285,12,5,0,4,312,6,0,0,0,0,8,19,10,0,0,0,25,54,0,0,0,0,54,12,4,0,0,0,9,0,0,0,0,0,0,369,24,7,0,4,409,52,80,0,0,0,131,22,7,0,0,0,30,1725,164,7,5,4,1902
POA2573,470,45,0,0,4,518,784,27,9,0,0,820,399,55,9,3,0,464,31,7,0,0,0,39,32,9,0,0,0,36,74,7,0,0,0,80,11,0,0,0,0,12,0,0,0,0,0,3,550,74,9,3,0,638,15,12,0,0,0,22,19,0,0,0,0,24,1836,156,17,0,4,2023
POA2574,592,40,12,14,0,660,895,6,3,0,0,904,187,7,0,0,0,201,0,0,0,0,0,0,8,0,0,0,0,8,60,0,0,3,0,69,15,0,0,20,0,41,5,0,0,0,0,4,271,14,0,24,0,313,30,35,7,0,0,65,18,3,6,7,0,33,1805,98,27,47,8,1983
POA2575,2279,28,29,22,8,2369,2507,13,21,6,0,2551,777,74,99,0,0,955,43,4,9,0,0,61,52,3,14,0,0,76,206,6,12,5,0,228,37,3,7,4,0,51,0,0,0,0,0,4,1121,99,138,7,4,1376,72,48,11,4,0,124,78,5,3,0,3,84,6057,192,196,40,19,6505
POA2576,2670,345,32,3,4,3057,1359,64,14,3,0,1440,408,160,50,5,0,634,33,18,0,0,0,46,39,26,9,0,0,69,145,28,5,0,3,182,17,10,0,0,0,29,5,5,0,0,0,12,650,248,68,5,3,970,99,98,9,0,0,209,46,19,7,0,0,71,4822,771,133,13,10,5749
POA2577,2552,98,21,55,0,2720,2015,37,14,11,0,2085,579,90,45,6,7,725,81,18,16,0,0,115,74,37,20,0,0,125,284,20,5,0,0,310,47,0,0,10,0,59,7,0,0,0,0,7,1072,167,83,19,5,1348,103,5,0,3,0,116,66,6,4,5,0,81,5811,310,116,96,8,6344
POA2578,700,9,5,0,0,712,301,0,0,0,0,303,96,10,8,6,0,115,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,132,8,7,6,0,157,16,0,3,0,0,23,11,0,0,0,0,11,1167,17,21,10,0,1209
POA2579,736,0,0,5,0,743,631,6,0,3,0,634,133,3,0,4,0,132,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,72,17,0,0,0,0,17,0,0,0,0,0,0,219,3,0,4,0,224,42,0,0,0,0,46,31,0,0,0,0,31,1670,5,0,8,3,1687
POA2580,4047,208,28,32,5,4315,3680,116,16,4,4,3819,1439,409,203,23,5,2078,393,83,35,0,0,508,37,61,18,0,0,122,480,57,38,6,0,584,69,14,7,14,0,103,13,4,4,0,0,18,2427,626,307,45,14,3420,154,73,5,5,0,231,156,21,8,4,10,192,10469,1031,360,96,27,11981
POA2581,292,9,0,0,5,308,401,0,0,0,6,408,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,60,15,0,0,0,0,12,0,0,0,0,0,0,107,0,4,0,0,112,23,0,0,0,0,23,9,0,0,0,0,9,835,10,3,3,14,862
POA2582,1533,58,8,4,0,1605,2178,26,8,4,0,2220,284,62,19,0,0,367,57,0,4,0,0,62,34,4,23,0,0,65,205,18,6,0,4,234,36,0,4,0,0,43,0,0,0,0,0,7,621,83,58,0,9,770,93,21,7,4,0,123,37,4,9,0,12,61,4463,194,86,14,22,4774
POA2583,985,18,0,11,3,1024,443,3,0,0,6,457,98,7,4,0,0,105,13,0,0,0,0,13,4,4,0,0,0,9,98,4,0,0,0,105,22,0,0,0,0,22,0,0,0,0,0,0,229,19,0,0,0,249,81,5,0,0,0,87,33,3,0,0,3,37,1774,53,7,12,8,1855
POA2584,99,0,0,0,0,93,76,3,0,0,0,82,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,12,0,0,0,0,14,3,0,0,0,0,3,211,3,0,0,0,218
POA2585,37,3,0,0,0,40,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,13,11,0,0,0,0,11,3,0,0,0,0,4,77,3,0,0,0,81
POA2586,518,0,3,4,4,527,277,0,0,0,0,278,63,0,0,0,0,70,0,0,0,0,0,3,0,13,0,0,0,17,56,0,0,0,0,57,20,3,0,0,4,29,0,0,0,0,0,0,144,18,4,0,3,176,61,3,0,0,6,66,19,3,0,0,0,26,1014,28,7,10,13,1069
POA2587,527,8,0,11,0,552,323,3,0,0,0,328,79,0,4,6,0,90,5,0,0,0,0,11,9,0,0,0,0,9,86,0,4,0,0,95,18,0,4,3,0,30,0,0,0,0,0,0,198,0,13,14,0,231,47,3,0,3,6,54,38,0,0,0,0,37,1134,25,19,19,6,1198
POA2588,68,0,0,0,0,68,28,0,0,0,0,28,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,7,0,0,0,0,7,0,0,0,0,0,0,115,0,0,0,0,115
POA2590,1359,31,4,5,0,1395,712,11,0,0,0,723,214,95,0,6,0,325,130,7,13,0,0,150,0,0,0,0,0,0,140,25,0,6,0,175,25,8,0,3,0,32,0,6,0,0,0,0,518,131,15,13,0,679,65,26,0,0,0,88,74,6,0,6,0,80,2717,204,22,21,3,2964
