POA_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
POA3129,524,0,0,0,0,0,0,30,547,500,8,0,0,0,0,0,37,541,481,42,9,5,0,0,0,45,585,346,176,104,16,5,0,0,29,673,166,170,245,49,7,0,0,19,663,102,140,279,70,18,0,0,19,636,92,133,306,108,19,8,0,18,688,102,119,289,94,19,0,0,14,645,92,138,219,98,14,0,3,11,583,88,124,196,96,18,7,0,16,538,66,114,152,82,18,4,0,9,453,49,68,151,97,33,5,5,14,417,37,27,95,62,20,8,11,12,273,18,18,82,65,27,8,3,10,229,23,18,94,59,41,20,9,17,278,2683,1298,2217,907,237,66,33,304,7745
POA3130,912,0,0,0,0,0,0,48,963,938,10,0,0,0,0,0,74,1012,726,50,29,7,0,0,0,38,846,536,249,139,28,4,4,0,45,1004,312,297,456,93,29,0,3,28,1212,173,203,536,181,32,8,0,27,1160,172,197,573,228,37,9,6,28,1248,176,205,555,222,49,3,0,36,1250,184,192,425,179,38,16,6,24,1052,147,198,362,184,46,9,3,31,963,135,134,288,158,48,14,8,28,815,87,89,305,158,54,21,8,27,752,45,59,237,148,63,13,6,28,598,45,32,194,160,82,25,30,26,584,61,48,207,170,106,49,48,90,782,4642,1945,4287,1910,586,160,115,578,14227
POA3131,537,0,0,0,0,0,0,36,574,564,8,0,0,0,0,0,36,613,544,59,24,5,0,0,0,53,679,399,212,149,17,0,0,0,34,810,231,247,327,79,17,3,3,42,947,141,188,353,103,21,4,3,30,844,177,137,349,108,17,6,0,42,833,135,133,330,126,24,8,5,30,774,127,150,235,99,24,6,3,23,671,114,140,225,92,37,5,10,29,650,86,138,183,99,41,6,3,23,579,68,69,181,144,50,6,10,39,556,49,42,189,115,48,26,3,36,513,36,25,142,118,52,21,11,44,454,41,41,158,107,71,36,38,66,561,3232,1591,2839,1212,404,126,82,574,10069
POA3132,379,0,0,0,0,0,0,20,395,446,7,0,0,0,0,0,18,476,468,35,10,0,0,0,0,22,536,355,164,114,16,0,0,0,19,668,191,214,248,53,10,0,0,29,749,121,133,275,79,13,3,0,15,637,129,104,243,92,21,9,3,17,613,138,75,232,95,24,0,3,10,586,105,103,186,89,34,8,0,14,537,101,87,157,83,26,3,0,8,460,57,91,164,84,19,8,3,18,444,37,43,160,68,29,3,0,4,353,24,21,113,81,33,3,3,15,300,8,10,76,65,25,17,8,12,232,22,17,48,48,17,11,14,14,191,2579,1101,2027,865,263,68,40,225,7167
POA3133,698,0,0,0,0,0,0,20,716,561,7,0,0,0,0,0,36,603,374,27,17,4,0,0,0,23,449,252,141,144,23,6,0,0,21,578,133,180,398,63,7,5,0,20,805,89,174,436,101,22,9,5,23,840,92,141,408,143,32,5,3,15,842,79,144,362,161,29,5,3,21,799,70,119,312,139,28,3,3,19,691,85,117,252,138,42,10,0,14,664,76,127,301,155,52,10,9,21,746,43,79,322,152,49,9,4,30,685,39,42,227,167,54,12,14,33,592,28,31,134,108,44,5,7,47,417,34,28,104,88,43,14,29,144,477,2653,1359,3408,1433,408,92,69,478,9899
POA3134,958,5,0,0,0,0,0,50,1010,903,18,5,0,0,0,0,48,973,886,87,34,15,3,0,0,66,1089,605,292,202,52,11,4,0,40,1204,342,302,482,147,21,7,0,50,1347,212,220,535,207,38,9,0,39,1264,178,209,528,245,57,12,6,25,1269,161,199,452,252,64,12,5,34,1175,169,158,467,239,55,14,7,26,1131,124,160,356,227,80,19,11,28,1002,88,128,309,202,78,18,3,43,869,52,108,315,197,67,19,17,30,807,42,52,258,168,73,15,11,32,642,35,26,122,104,53,24,20,54,438,26,42,126,129,64,39,23,80,541,4781,1995,4184,2191,673,191,105,638,14751
POA3135,533,5,0,0,0,0,0,25,559,465,14,8,0,0,0,0,29,516,463,50,19,5,0,0,0,25,572,337,204,123,30,10,0,0,29,735,184,198,319,96,13,8,4,38,853,113,129,349,115,35,6,4,33,779,141,134,304,139,34,9,6,21,779,129,106,260,123,36,9,4,17,699,90,95,251,127,33,10,7,16,622,96,59,200,119,40,11,7,16,546,66,73,177,133,46,9,0,14,515,54,50,209,109,45,12,9,24,512,31,37,144,93,41,10,9,20,386,9,15,72,70,48,13,10,19,255,12,17,59,67,41,23,12,35,271,2728,1179,2498,1226,424,117,70,352,8597
POA3136,1105,0,0,0,0,0,0,60,1165,1122,32,12,3,0,0,0,72,1242,1028,170,93,24,4,0,0,79,1406,769,439,380,98,17,4,0,76,1791,457,384,699,217,53,10,3,63,1879,288,254,591,245,68,9,7,40,1505,269,269,615,271,50,24,14,54,1567,236,197,643,334,83,15,14,51,1572,190,190,630,328,94,24,23,52,1523,158,171,523,361,104,18,9,47,1393,128,155,483,335,115,34,10,34,1288,81,136,501,341,120,30,12,66,1274,59,69,344,252,118,29,14,53,951,40,42,199,187,105,46,21,58,694,43,58,211,178,127,55,40,91,797,5977,2561,5933,3178,1045,298,159,889,20050
POA3137,397,0,0,0,0,0,0,15,411,406,15,0,0,0,0,0,23,442,388,83,36,10,0,0,0,22,537,223,140,122,41,12,0,0,16,551,138,109,213,89,12,5,0,9,577,91,64,184,85,19,12,5,8,468,55,68,164,92,35,7,3,11,431,69,66,188,105,33,6,0,10,476,54,54,210,107,37,9,6,8,491,38,36,178,101,39,17,9,20,445,38,35,136,101,34,14,4,11,369,18,29,153,112,36,14,3,20,384,17,21,117,91,29,10,6,17,300,19,13,60,61,29,12,3,9,208,10,17,48,40,32,18,16,24,216,1945,758,1819,1033,358,118,55,227,6315
POA3138,594,0,0,0,0,0,0,41,632,621,20,16,0,0,0,0,31,689,546,102,63,11,0,0,4,36,755,375,216,214,64,12,0,0,40,929,197,172,361,136,43,15,4,26,947,95,105,293,159,48,9,7,30,747,78,116,317,149,48,12,10,20,749,90,95,307,144,55,11,11,20,726,56,72,263,186,65,15,6,16,672,46,66,271,182,57,12,5,23,664,46,54,225,153,39,15,10,24,567,30,45,191,171,55,16,10,15,531,26,37,149,103,42,13,5,17,389,13,13,66,58,29,6,9,13,213,15,15,60,43,29,13,22,12,215,2821,1140,2785,1561,528,135,98,361,9427
POA3139,408,4,0,0,0,0,0,35,449,353,19,9,0,0,0,0,20,403,287,92,69,18,4,0,0,20,487,151,102,149,55,9,3,0,14,485,63,65,182,85,22,0,0,18,441,72,46,175,95,26,4,0,13,427,65,65,160,113,40,13,4,30,487,63,41,195,145,35,12,7,21,520,55,45,204,112,49,20,0,23,509,51,45,169,123,49,15,3,16,475,39,40,141,108,52,15,6,21,411,21,23,116,95,37,15,4,9,321,11,9,55,58,31,4,0,7,187,11,9,31,48,21,10,11,10,138,7,5,20,21,11,6,7,3,89,1646,615,1683,1069,395,108,52,256,5827
POA3140,505,0,0,0,0,0,0,24,532,466,25,8,0,0,0,0,28,528,397,76,38,0,0,0,0,24,543,229,125,164,36,11,0,0,26,594,125,96,215,74,20,5,0,15,554,94,63,216,99,33,5,4,24,545,79,80,261,130,46,12,0,17,626,86,70,306,136,38,7,3,32,676,60,61,228,134,54,14,8,20,573,61,47,204,140,42,15,8,18,539,36,43,176,123,38,17,0,21,453,34,49,187,138,43,12,4,18,484,17,27,110,100,39,12,6,17,325,9,9,61,79,50,8,12,15,242,12,14,55,75,36,22,18,15,255,2204,790,2232,1275,452,127,74,322,7471
POA3141,359,0,0,0,0,0,0,36,395,1176,4,0,0,0,0,0,121,1302,2241,28,7,0,0,0,0,206,2485,1692,132,48,7,0,0,0,157,2043,831,160,125,26,6,0,4,108,1263,394,114,130,29,9,3,4,62,751,291,100,107,48,10,6,0,54,619,271,86,142,62,7,4,0,56,627,162,82,167,71,13,0,0,40,536,135,81,136,70,29,4,0,42,494,112,61,153,85,17,7,5,38,471,100,65,148,82,27,7,0,37,471,62,41,111,73,27,6,0,17,331,24,35,77,57,19,11,5,18,242,34,33,55,44,24,8,9,17,226,7879,1021,1412,650,190,58,28,1016,12253
POA3142,304,0,0,0,0,0,0,34,346,430,0,0,0,0,0,0,37,469,464,16,0,0,0,0,0,37,522,343,49,29,4,0,0,0,29,456,176,62,88,26,0,0,0,18,376,112,61,82,48,6,0,0,26,335,99,58,135,65,15,0,0,32,410,95,72,151,76,26,0,0,20,439,85,66,152,88,26,4,0,29,439,78,73,143,103,23,3,0,26,458,72,62,176,83,30,5,0,29,453,72,48,216,107,28,3,5,36,506,42,43,147,119,24,6,4,27,407,32,27,69,75,29,7,6,23,263,26,19,69,81,42,14,8,41,303,2438,650,1461,866,242,49,23,447,6184
POA3143,173,0,0,0,0,0,0,12,185,354,0,0,0,0,0,0,31,389,531,7,5,0,0,0,0,33,580,370,60,30,3,0,0,0,13,474,222,76,94,20,5,0,0,22,437,131,65,73,34,0,0,0,14,315,99,65,86,43,4,6,0,16,319,90,51,96,56,9,0,3,20,328,77,41,80,46,12,3,0,6,271,65,30,84,51,14,0,0,4,245,80,27,73,44,9,4,0,7,238,47,28,99,44,24,3,0,4,248,39,28,69,51,17,8,3,7,220,14,16,35,25,20,5,6,18,137,16,10,23,33,20,7,7,22,129,2314,507,852,449,129,32,16,222,4523
POA3144,303,0,0,0,0,0,0,22,326,316,0,0,0,0,0,0,12,331,343,8,0,0,0,0,0,17,365,216,48,34,0,0,0,0,14,319,123,66,99,31,3,0,0,10,331,91,53,121,42,10,0,0,12,320,53,50,166,97,20,0,5,16,408,65,48,160,94,14,0,0,8,394,65,46,144,71,18,5,4,10,363,50,32,132,75,26,0,0,12,334,55,38,130,69,26,7,0,11,337,44,36,145,68,24,0,4,12,334,47,28,109,54,17,7,3,13,277,31,11,66,73,22,7,0,15,235,27,26,56,63,37,11,9,21,251,1831,492,1362,741,219,43,25,222,4929
POA3145,699,0,0,0,0,0,0,28,731,946,6,0,0,0,0,0,51,1004,838,30,5,0,0,0,0,56,936,511,179,65,7,0,0,0,41,802,245,168,244,69,10,0,0,29,760,158,105,310,128,14,0,0,22,743,133,103,326,151,27,6,0,10,758,135,134,404,183,39,3,5,13,918,123,99,315,153,36,6,4,19,757,125,125,223,128,32,3,0,24,657,98,92,215,108,26,5,0,24,573,86,70,208,120,35,5,3,28,547,50,32,135,83,26,12,0,21,351,19,23,118,75,26,7,4,21,305,36,34,112,104,55,24,25,41,430,4205,1195,2671,1301,331,76,48,434,10264
POA3146,863,0,0,0,0,0,0,46,907,889,0,0,0,0,0,0,53,949,709,32,6,0,0,0,0,50,803,509,162,95,13,5,0,0,31,816,261,190,324,68,6,0,0,36,889,164,150,404,143,26,5,0,31,905,137,156,462,224,33,3,0,31,1049,138,156,457,201,39,4,0,19,1017,126,151,414,166,30,5,7,17,918,90,122,332,156,32,7,5,19,761,116,93,271,129,31,8,5,19,672,79,68,233,126,40,3,3,16,563,55,56,176,103,43,9,5,16,470,34,25,107,78,35,11,3,28,318,43,31,103,77,43,13,3,27,353,4223,1385,3386,1484,361,69,36,457,11391
POA3147,459,0,0,0,0,0,0,20,477,370,5,3,0,0,0,0,21,397,342,19,4,3,0,0,0,28,394,234,130,68,9,6,0,0,22,465,117,116,196,43,8,5,0,28,506,76,108,267,80,14,0,0,8,550,91,89,274,106,19,0,0,11,590,78,109,252,96,29,9,0,15,584,81,95,196,79,20,3,7,13,499,66,76,165,70,22,5,5,14,427,54,68,135,85,20,3,7,23,384,36,51,122,54,19,7,9,22,313,28,33,94,52,19,12,0,9,253,16,17,72,47,26,5,3,24,208,27,33,74,55,42,23,30,49,330,2064,943,1913,792,230,60,58,305,6366
POA3148,179,0,0,0,0,0,0,11,193,316,4,0,0,0,0,0,23,340,359,26,8,3,0,0,0,30,426,308,115,64,8,3,0,0,41,538,151,102,130,22,3,0,0,24,432,78,70,134,28,11,0,5,23,349,64,68,117,28,8,5,4,10,301,67,44,104,23,10,3,3,15,259,40,58,84,26,14,7,10,8,254,36,47,78,33,14,0,5,7,218,12,41,67,39,9,6,3,9,184,14,34,54,38,20,4,0,0,164,6,12,58,36,4,6,4,5,146,3,4,43,25,12,3,4,9,106,3,9,19,26,16,3,7,6,94,1632,640,973,354,113,36,42,225,4010
POA3149,1034,0,0,0,0,0,0,73,1099,1034,8,5,0,0,0,0,76,1126,771,56,10,5,0,0,0,68,909,501,296,206,19,0,0,0,49,1077,234,332,558,86,13,0,0,32,1258,138,254,673,152,24,5,3,41,1285,135,258,570,184,33,8,4,40,1228,152,239,601,201,30,8,4,43,1284,146,225,507,160,47,6,4,39,1133,134,183,418,154,42,10,6,26,970,85,187,319,175,48,8,0,26,860,73,105,315,174,55,6,4,22,747,46,65,269,217,72,13,7,27,716,34,43,222,198,85,22,14,43,659,39,50,216,162,80,37,32,43,656,4552,2311,4875,1889,527,129,80,637,15000
POA3150,1741,0,0,0,0,0,0,122,1858,1737,14,5,0,0,0,0,102,1865,1335,93,35,5,0,0,0,109,1582,746,384,309,47,10,0,0,93,1596,350,480,1031,169,27,3,0,83,2157,225,459,1094,304,49,10,0,64,2206,214,434,1081,332,71,17,8,81,2226,200,440,1025,324,73,8,4,52,2131,179,363,913,304,74,17,6,62,1911,162,404,837,331,72,17,9,57,1888,146,395,759,336,92,17,10,64,1824,125,228,805,437,131,26,9,60,1818,87,140,656,358,112,29,21,82,1492,72,107,450,340,136,51,31,100,1286,95,124,444,325,191,76,67,212,1538,7418,4066,9452,3615,1031,269,165,1345,27364
POA3151,226,0,0,0,0,0,0,10,235,348,0,0,0,0,0,0,19,365,332,17,4,4,0,0,0,29,388,198,110,64,9,0,0,0,21,397,89,106,117,31,0,4,0,10,350,52,64,149,35,5,3,0,10,315,62,81,140,57,0,4,0,7,350,51,58,159,57,6,8,0,3,352,47,74,123,42,12,3,0,10,300,45,63,136,44,11,0,0,3,309,26,68,107,39,23,4,0,13,283,23,41,111,73,30,5,0,11,281,22,24,118,91,26,7,7,14,297,21,18,89,73,26,14,9,11,270,14,17,57,52,19,12,5,5,190,1555,736,1376,601,159,60,29,179,4690
POA3152,880,3,0,0,0,0,0,66,946,909,18,3,0,0,0,0,52,983,698,77,24,5,0,0,0,47,854,469,304,234,38,3,7,0,42,1101,254,315,525,133,23,5,6,35,1298,166,239,548,188,36,9,6,26,1214,128,212,493,194,51,11,0,24,1121,114,215,511,211,49,12,0,28,1149,97,189,504,215,74,18,10,22,1124,97,198,572,297,62,15,3,27,1267,74,188,522,268,86,27,8,28,1193,60,122,429,238,75,27,8,22,982,40,58,260,187,78,6,16,38,682,31,32,143,126,72,16,21,65,509,51,56,183,161,94,30,41,144,758,4072,2222,4954,2259,698,196,125,665,15184
POA3153,417,0,0,0,0,0,0,33,454,512,20,13,0,0,0,0,39,590,603,83,31,3,4,0,0,51,779,441,234,152,54,10,0,0,39,933,254,243,333,88,20,10,0,44,996,124,151,283,86,26,9,6,33,714,128,112,243,103,27,14,0,25,654,124,108,250,120,34,11,3,21,675,82,101,211,124,50,8,4,22,607,70,103,229,142,50,10,8,17,624,55,66,206,123,43,15,3,14,533,45,62,194,119,42,20,11,24,517,35,26,121,82,44,12,8,19,350,9,17,78,63,39,11,11,35,273,20,39,71,77,38,22,20,121,400,2934,1363,2424,1173,427,135,81,553,9091
POA3154,136,0,0,0,0,0,0,8,147,91,0,3,0,0,0,0,13,109,87,11,8,0,0,0,0,5,115,61,36,45,9,3,3,0,6,170,40,28,63,26,7,4,0,0,162,19,22,64,24,0,0,4,4,139,23,21,83,35,5,0,0,7,178,24,28,64,32,10,0,0,3,172,19,12,62,22,13,0,5,6,143,19,12,43,41,13,0,0,0,137,14,8,47,30,12,3,3,5,129,9,9,46,30,16,0,0,3,109,4,7,20,19,10,0,0,10,71,5,0,12,4,9,0,6,5,41,3,5,11,16,9,0,5,12,77,564,218,579,289,104,24,26,100,1901
POA3155,472,0,0,0,0,0,0,44,509,568,21,0,0,0,0,0,57,654,651,109,50,13,6,0,0,44,875,506,265,195,42,7,3,0,56,1070,260,211,311,95,21,4,4,44,945,201,149,329,129,30,5,0,30,879,165,134,258,108,33,8,0,33,744,128,123,270,142,46,10,8,21,738,104,120,257,143,45,8,5,24,714,88,99,257,149,56,6,9,28,698,85,78,274,152,59,17,3,27,698,43,60,219,148,72,19,3,35,593,26,21,147,100,62,16,12,32,411,26,16,111,67,53,25,12,43,352,16,18,85,63,35,31,30,45,313,3320,1416,2771,1351,519,145,93,569,10183
POA3156,1097,0,0,0,0,0,0,79,1177,973,33,4,0,0,0,0,72,1073,836,132,56,19,0,0,0,60,1095,547,312,295,68,16,0,3,54,1285,307,260,545,165,27,10,5,56,1377,230,234,561,226,53,12,0,31,1357,207,220,556,261,75,20,8,52,1394,179,195,623,296,83,20,18,40,1447,162,184,568,342,93,20,8,57,1432,120,158,488,283,95,19,7,40,1213,99,110,427,244,97,17,8,34,1040,56,92,332,238,97,25,13,33,894,30,46,246,160,80,30,8,35,631,20,30,126,109,62,34,16,44,442,23,32,86,103,72,23,23,57,411,4881,2022,4911,2504,858,240,127,733,16276
POA3158,183,0,0,0,0,0,0,11,191,151,5,0,0,0,0,0,10,168,120,11,9,0,0,0,0,6,146,99,60,52,8,0,0,0,8,229,42,37,97,33,6,0,0,4,225,41,42,132,34,12,0,0,12,267,37,50,118,46,16,5,0,5,280,38,35,105,51,17,6,0,7,261,37,26,95,70,16,8,0,6,265,23,19,87,63,25,4,0,11,235,24,19,80,51,20,6,0,5,212,15,12,60,39,24,3,0,10,170,3,10,22,18,10,4,4,5,76,0,3,5,15,3,0,0,0,36,0,0,7,7,8,0,0,5,38,820,342,879,433,159,41,12,105,2790
POA3159,82,0,0,0,0,0,0,8,87,67,0,0,0,0,0,0,10,76,45,6,0,0,0,0,0,4,56,18,18,13,10,0,0,0,3,58,28,21,36,12,0,0,0,4,95,15,16,37,25,6,4,0,5,114,16,16,53,16,3,0,0,5,106,16,17,34,18,8,0,0,3,101,9,11,33,28,4,0,0,4,92,6,4,40,25,10,0,0,4,99,8,5,24,27,9,0,0,0,72,3,3,11,4,12,0,0,0,42,3,0,9,7,3,3,6,0,32,0,0,3,5,0,0,0,0,19,0,0,0,3,0,0,0,0,8,325,119,308,181,47,8,12,50,1054
POA3160,246,0,0,0,0,0,0,20,272,208,4,0,0,0,0,0,8,228,169,12,11,0,0,0,0,12,206,145,59,56,17,0,0,0,14,295,81,72,124,52,6,3,0,15,344,54,67,147,64,18,0,0,10,356,57,46,130,75,26,5,0,8,342,49,34,130,70,26,0,0,12,333,49,37,128,82,29,3,6,5,341,33,26,115,80,31,8,0,11,305,32,36,85,69,25,11,4,8,270,23,20,84,45,20,4,0,10,205,14,13,34,30,9,3,0,8,108,7,0,28,12,0,0,3,0,59,3,3,6,9,7,3,4,0,42,1172,435,1082,606,202,48,24,146,3703
POA3161,393,0,0,0,0,0,0,19,413,662,8,3,0,0,0,0,63,734,694,28,19,7,0,0,0,71,819,450,118,64,26,8,5,4,35,705,214,118,123,76,22,6,5,38,595,135,76,173,80,29,0,7,17,524,106,64,148,108,34,4,5,24,500,86,72,178,101,35,8,5,16,495,69,60,144,87,20,10,10,14,406,70,51,169,128,35,7,8,14,476,60,51,165,102,39,7,9,25,459,48,60,161,120,20,13,4,32,453,26,22,105,71,31,0,0,20,277,18,19,66,56,17,3,0,26,211,31,32,120,98,28,17,6,63,397,3056,786,1637,1053,312,82,57,474,7474
POA3162,439,0,0,0,0,0,0,26,468,423,3,0,0,0,0,0,31,455,473,21,4,0,0,0,0,43,543,346,126,95,10,3,0,0,37,617,171,133,235,72,13,0,0,40,656,117,107,253,107,12,0,0,19,621,98,83,267,108,20,8,0,16,595,97,101,291,127,24,7,3,18,670,69,81,231,99,23,0,0,14,519,81,70,217,103,15,7,5,14,517,78,65,236,107,24,9,4,15,521,62,74,254,122,23,5,0,24,577,27,49,120,73,28,0,0,12,307,21,30,102,58,24,3,0,20,261,28,56,159,77,34,10,15,18,405,2540,980,2461,1076,241,55,30,356,7741
POA3163,587,0,0,0,0,0,0,40,631,1153,6,0,0,0,0,0,85,1245,1598,94,21,0,0,0,0,105,1818,1155,324,149,12,5,0,0,86,1730,577,403,431,68,9,0,0,48,1520,338,217,411,84,18,0,0,43,1111,294,201,371,137,18,5,0,34,1059,243,180,355,125,19,9,0,28,961,232,145,349,130,35,0,4,31,925,180,169,302,92,26,9,3,25,813,145,118,298,91,39,8,0,29,728,99,123,259,109,25,8,3,40,653,77,51,200,92,23,5,4,33,486,40,48,141,76,28,10,4,42,376,49,44,124,94,33,13,11,84,454,6763,2118,3409,1108,271,69,36,757,14526
POA3165,867,0,0,0,0,0,0,66,930,678,8,0,0,0,0,0,54,745,570,50,19,0,0,0,0,32,666,419,247,143,26,3,0,0,31,869,232,286,557,96,19,0,5,33,1230,156,222,617,205,30,5,0,33,1269,150,208,620,215,29,10,3,40,1277,169,203,545,186,32,7,5,28,1159,138,165,380,138,35,10,3,31,904,136,135,333,158,31,7,0,19,816,109,101,265,124,45,11,4,28,686,56,98,259,109,35,9,3,34,596,27,52,193,103,40,9,4,29,455,28,17,134,97,44,9,14,17,361,30,50,136,130,65,28,27,34,509,3753,1844,4195,1580,404,102,70,505,12461
POA3166,590,0,0,0,0,0,0,37,623,932,3,0,0,0,0,0,64,997,896,61,13,3,0,0,0,81,1056,621,241,126,23,9,0,0,48,1063,302,235,292,57,7,0,0,57,957,198,161,330,85,16,0,0,24,817,166,166,339,119,29,5,5,27,847,164,177,346,128,30,6,0,33,894,142,139,265,125,28,7,5,26,735,111,118,241,102,23,14,3,22,639,71,82,187,93,26,6,6,22,496,49,58,186,111,26,0,4,19,456,20,31,165,87,29,23,3,9,369,28,34,139,75,28,12,11,17,332,37,48,123,86,55,21,25,20,416,4325,1555,2765,1094,310,89,58,503,10702
POA3167,182,0,0,0,0,0,0,12,189,244,4,0,0,0,0,0,19,266,255,26,5,0,0,0,0,16,297,199,90,75,10,0,0,0,23,404,93,98,163,29,3,0,0,14,400,50,70,134,36,9,0,0,11,306,62,61,140,47,4,0,0,14,327,51,54,136,54,10,0,3,7,312,40,51,140,52,8,10,0,15,315,41,47,127,58,16,5,0,11,300,27,47,121,57,16,5,4,13,290,15,22,105,64,12,4,5,12,237,9,21,81,44,12,4,7,11,189,4,12,47,32,18,3,9,7,130,3,9,50,48,26,11,12,11,169,1288,611,1323,533,123,39,35,191,4141
