POA_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
POA6218,..,55,55,85,6,95,14,0,14,27,0,27,7,0,7,8,0,8,148,60,206
POA6219,..,42,42,88,4,95,30,0,30,30,0,30,13,0,13,8,0,8,172,45,210
POA6220,..,433,433,577,29,607,212,8,217,198,0,200,114,0,116,49,3,54,1150,475,1626
POA6221,..,6,6,27,0,33,13,0,11,20,0,20,7,0,7,4,0,4,69,15,81
POA6223,..,13,13,21,0,21,8,0,8,9,0,9,5,0,5,4,0,4,44,13,59
POA6224,..,110,110,168,12,174,61,0,63,61,0,61,36,0,36,10,0,10,335,119,451
POA6225,..,1092,1092,1189,75,1268,441,9,447,430,0,430,195,0,194,85,0,85,2341,1180,3520
POA6226,..,39,39,111,0,116,41,0,41,62,0,62,26,0,26,21,0,21,259,38,296
POA6227,..,50,50,89,3,90,40,0,40,63,0,63,20,0,20,5,0,5,227,52,279
POA6228,..,18,18,16,0,20,3,0,3,10,0,10,0,0,0,3,0,3,38,27,61
POA6229,..,46,46,29,7,33,4,0,5,4,0,4,0,0,0,0,0,0,39,51,92
POA6230,..,5191,5191,5648,457,6101,2339,79,2429,2292,19,2311,904,5,913,391,9,401,11577,5763,17342
POA6232,..,927,927,1388,76,1467,656,10,669,632,7,639,282,0,282,121,0,121,3085,1027,4111
POA6233,..,1364,1364,2500,117,2613,1102,14,1118,1267,7,1265,527,3,532,235,5,244,5634,1503,7139
POA6236,..,142,142,330,11,341,121,0,121,109,0,109,52,0,52,17,0,17,641,149,785
POA6237,..,152,152,366,8,379,145,0,139,155,0,155,74,0,74,24,0,24,765,159,921
POA6239,..,401,401,686,31,716,209,4,211,223,0,226,104,0,104,47,0,47,1271,430,1702
POA6240,..,12,12,40,0,40,6,0,6,3,0,3,0,0,0,0,0,0,53,12,64
POA6243,..,10,10,14,4,15,0,0,0,0,0,0,3,0,3,0,0,0,20,12,30
POA6244,..,162,162,247,4,257,63,0,63,58,0,58,33,0,33,13,0,13,421,168,585
POA6251,..,24,24,44,4,49,8,0,8,21,0,21,6,0,6,0,0,0,84,33,118
POA6252,..,17,17,25,4,24,11,0,11,8,0,8,4,0,4,0,0,0,42,22,60
POA6253,..,102,102,126,8,135,18,0,18,20,0,20,14,0,14,4,0,4,182,112,295
POA6254,..,79,79,78,7,86,18,0,16,19,0,19,12,0,12,4,0,4,128,85,215
POA6255,..,469,469,730,21,753,184,3,183,185,0,184,88,0,88,33,0,33,1228,502,1727
POA6256,..,38,38,58,4,63,14,0,18,23,0,23,9,0,9,6,0,6,112,45,157
POA6258,..,805,805,899,40,943,291,4,291,281,0,279,135,0,135,62,3,67,1664,855,2525
POA6260,..,143,143,177,13,189,75,0,75,53,0,53,19,0,19,8,0,9,329,155,490
POA6262,..,83,83,107,3,109,29,0,30,26,0,26,11,0,11,4,0,4,184,85,269
POA6271,..,287,287,495,29,525,182,3,186,175,0,174,78,0,78,35,0,35,962,323,1288
POA6275,..,180,180,258,14,267,69,0,69,45,0,45,19,0,19,4,0,4,400,196,590
POA6280,..,3037,3037,4221,235,4453,1511,46,1556,1551,6,1558,665,0,664,266,0,262,8209,3319,11526
POA6281,..,621,621,1067,69,1133,421,19,438,519,13,529,188,0,190,55,0,55,2246,714,2962
POA6282,..,81,81,203,8,212,76,3,80,77,0,80,32,0,32,15,0,16,403,96,504
POA6284,..,151,151,290,19,309,139,8,151,202,0,201,70,0,70,16,0,16,715,179,898
POA6285,..,843,843,1141,103,1239,589,39,628,606,28,638,229,4,237,69,4,71,2636,1020,3654
POA6286,..,74,74,112,8,122,48,3,46,34,0,34,15,0,15,9,0,9,220,79,302
POA6288,..,55,55,83,3,84,22,0,18,34,0,34,17,0,17,6,0,6,155,58,212
POA6290,..,299,299,362,16,373,80,0,82,46,0,46,14,0,14,5,0,5,503,315,822
POA6302,..,469,469,575,32,604,149,0,150,108,0,108,59,0,59,31,0,31,929,499,1422
POA6304,..,213,213,272,9,282,82,0,82,58,0,56,28,0,28,12,0,12,447,224,670
POA6306,..,98,98,130,5,134,40,0,43,47,0,47,17,0,17,13,0,13,238,103,349
POA6308,..,189,189,247,12,252,64,0,64,53,0,53,35,0,35,19,0,19,413,198,610
POA6309,..,34,34,50,6,53,14,0,14,7,0,7,6,0,6,7,0,7,83,37,118
POA6311,..,65,65,101,3,108,26,0,26,27,0,25,9,0,9,3,0,3,171,71,240
POA6312,..,611,611,574,34,604,212,6,222,170,3,177,90,0,87,38,0,38,1078,657,1735
POA6313,..,18,18,44,5,45,11,0,11,9,0,9,5,0,5,3,0,3,71,22,97
POA6315,..,250,250,277,18,299,68,0,66,62,0,62,32,0,32,24,0,24,464,266,730
POA6316,..,34,34,51,3,52,16,0,16,18,0,18,12,0,12,6,0,6,105,38,142
POA6317,..,420,420,479,40,517,195,13,212,168,0,170,69,0,67,77,0,83,992,480,1466
POA6318,..,51,51,69,0,76,20,0,20,20,0,20,19,0,19,3,0,3,131,50,181
POA6320,..,51,51,72,0,75,26,0,26,14,0,14,18,0,18,15,0,15,139,53,193
POA6321,..,56,56,68,5,76,14,0,14,20,0,20,9,0,9,6,0,6,120,59,184
POA6322,..,17,17,37,0,37,14,0,14,9,0,9,6,0,6,0,0,0,66,17,85
POA6323,..,138,138,175,12,176,56,0,55,31,0,31,10,0,10,21,0,21,289,149,435
POA6324,..,366,366,514,31,546,175,0,181,153,0,156,73,0,73,35,0,38,952,404,1358
POA6326,..,33,33,86,0,93,21,0,21,17,0,16,15,0,15,7,0,7,147,35,181
POA6327,..,20,20,20,3,23,11,0,11,15,0,15,9,0,9,3,0,3,61,20,82
POA6328,..,35,35,65,0,61,14,0,18,18,0,18,14,0,14,6,0,6,109,40,151
POA6330,..,4264,4264,5127,276,5404,1852,57,1906,1743,13,1751,765,4,768,395,0,395,9883,4603,14488
POA6333,..,703,703,906,52,958,275,9,283,252,0,252,117,0,117,50,0,50,1594,765,2362
POA6335,..,68,68,90,8,93,29,0,29,44,0,44,16,0,16,12,0,12,192,78,266
POA6336,..,37,37,47,0,45,16,0,16,19,0,19,3,0,3,0,0,0,86,40,132
POA6337,..,56,56,57,0,61,19,0,19,26,0,26,20,0,20,3,0,3,122,60,185
POA6338,..,86,86,110,6,113,27,0,27,35,0,35,20,0,20,9,0,9,191,89,284
POA6341,..,24,24,29,4,28,11,0,11,21,0,21,9,0,9,0,0,0,65,27,93
POA6343,..,25,25,21,0,16,10,0,10,12,0,12,12,0,12,3,0,3,48,32,80
POA6346,..,73,73,101,5,108,34,0,37,34,0,34,18,0,18,6,0,6,194,87,276
POA6348,..,171,171,173,7,181,39,0,39,37,0,37,25,0,25,4,0,4,285,179,463
POA6350,..,46,46,47,3,50,8,0,13,17,0,17,4,0,4,0,0,0,77,46,124
POA6351,..,6,6,7,0,6,0,0,0,4,0,4,0,0,0,0,0,0,14,5,23
POA6352,..,8,8,16,0,16,4,0,4,10,0,10,4,0,4,0,0,0,37,8,45
POA6353,..,83,83,93,10,98,31,0,34,39,0,39,26,0,26,8,0,8,195,91,288
POA6355,..,50,50,62,5,66,13,0,13,26,0,26,12,0,12,3,0,3,116,49,168
POA6356,..,12,12,12,0,14,0,0,0,6,0,6,0,0,0,0,0,0,25,14,38
POA6357,..,3,3,11,0,11,4,0,4,0,0,0,4,0,4,0,0,0,15,3,20
POA6358,..,9,9,11,0,11,7,0,7,3,0,3,0,0,0,0,0,0,24,9,33
POA6359,..,41,41,48,0,50,12,0,12,16,0,16,12,0,12,4,0,4,91,43,129
POA6361,..,5,5,7,0,8,0,0,0,7,0,7,0,0,0,0,0,0,19,5,26
POA6363,..,4,4,16,0,16,3,0,3,0,0,0,3,0,3,0,0,0,23,4,28
POA6365,..,56,56,71,3,79,20,0,20,26,0,26,14,0,14,5,0,5,134,65,196
POA6367,..,52,52,57,4,56,10,0,11,7,0,7,3,0,3,0,0,0,89,52,140
POA6368,..,7,7,15,0,15,5,0,5,3,0,3,0,0,0,0,0,0,22,7,30
POA6369,..,59,59,89,7,94,24,0,24,24,0,24,15,0,15,3,0,3,159,63,217
POA6370,..,43,43,62,0,62,17,0,17,11,0,11,12,0,12,5,0,5,104,44,152
POA6372,..,17,17,18,0,18,0,0,0,9,0,9,3,0,3,0,0,0,28,17,39
POA6373,..,0,0,11,0,11,5,0,5,4,0,4,4,0,4,0,0,0,28,0,26
POA6375,..,120,120,134,4,139,32,0,32,21,0,21,27,0,27,7,0,7,227,127,352
POA6383,..,99,99,134,5,137,19,0,19,24,0,24,14,0,14,8,0,8,204,104,306
POA6384,..,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
POA6385,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
POA6386,..,3,3,6,5,11,3,0,3,3,0,3,0,0,0,0,0,0,22,3,25
POA6390,..,142,142,215,11,223,80,0,80,79,0,83,42,0,42,17,0,17,435,153,587
POA6391,..,101,101,142,7,146,42,3,40,49,0,49,26,0,26,8,0,8,266,105,371
POA6392,..,57,57,67,5,77,10,0,10,21,0,21,12,0,12,0,0,0,112,62,171
POA6393,..,7,7,14,0,14,9,0,9,11,0,11,3,0,3,0,0,0,36,7,37
POA6394,..,57,57,76,3,77,22,0,21,18,0,19,12,0,12,0,0,0,132,61,190
POA6395,..,211,211,181,11,195,67,0,68,70,0,70,34,0,37,21,0,21,373,222,597
POA6396,..,50,50,39,7,40,18,0,18,21,0,21,0,0,0,0,0,0,87,56,144
POA6397,..,15,15,13,0,16,3,0,3,0,0,0,7,0,7,0,0,0,21,15,39
POA6398,..,94,94,116,7,123,16,0,16,18,0,18,0,0,0,0,0,0,157,95,252
POA6401,..,921,921,1009,66,1070,359,14,373,325,3,330,167,0,167,104,0,104,1963,1002,2965
POA6403,..,23,23,21,0,26,8,0,8,6,0,6,0,0,0,0,0,0,45,25,64
POA6405,..,35,35,30,0,36,15,0,15,18,0,18,11,0,11,5,0,5,77,31,110
POA6407,..,109,109,107,5,109,35,0,35,39,0,42,27,0,27,14,0,14,218,119,334
POA6409,..,53,53,36,0,36,20,0,20,16,0,16,9,0,9,4,0,4,91,51,136
POA6410,..,141,141,127,3,138,45,0,45,33,0,33,13,0,10,11,0,11,233,144,371
POA6411,..,4,4,22,4,28,9,0,9,0,0,0,0,0,0,0,0,0,39,11,42
POA6412,..,4,4,9,0,9,0,0,0,4,0,4,0,0,0,0,0,0,10,4,12
POA6413,..,6,6,9,0,9,4,0,4,0,0,0,0,0,0,0,0,0,16,6,23
POA6414,..,3,3,11,3,12,0,0,0,0,0,0,3,0,3,0,0,0,20,8,22
POA6415,..,333,333,357,28,380,131,3,136,105,0,105,58,0,58,26,0,26,675,358,1032
POA6418,..,93,93,91,4,93,24,0,24,32,0,32,23,0,23,7,0,7,172,93,264
POA6419,..,3,3,10,0,10,0,0,5,0,0,0,0,0,0,0,0,0,19,9,24
POA6420,..,11,11,8,0,13,4,0,4,0,0,0,4,0,4,0,0,0,24,13,29
POA6421,..,14,14,18,0,18,0,0,0,10,0,10,7,0,7,0,0,0,34,14,49
POA6422,..,4,4,9,0,9,0,0,0,5,0,5,3,0,3,0,0,0,22,4,21
POA6423,..,28,28,32,0,32,3,0,3,4,0,4,0,0,0,0,0,0,38,28,66
POA6424,..,8,8,9,0,9,3,0,3,5,0,5,0,0,0,0,0,0,13,8,26
POA6425,..,6,6,16,0,16,0,0,0,4,0,4,0,0,0,0,0,0,28,6,27
POA6426,..,138,138,103,7,110,18,0,24,24,0,26,10,0,10,4,0,4,161,144,311
POA6427,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6428,..,0,0,9,0,9,0,0,0,3,0,3,0,0,0,0,0,0,11,0,16
POA6429,..,111,111,105,6,110,42,0,42,22,0,22,10,0,10,11,0,11,193,116,307
POA6430,..,2013,2013,2158,199,2359,1192,45,1241,1191,12,1204,551,3,556,275,4,281,5367,2280,7648
POA6431,..,49,49,26,3,35,20,0,20,22,0,22,18,0,18,29,0,29,115,51,167
POA6432,..,701,701,668,87,753,326,15,338,308,0,311,145,0,147,73,0,79,1522,805,2329
POA6434,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
POA6436,..,22,22,9,0,9,7,0,9,0,0,0,0,0,0,0,0,0,20,25,45
POA6437,..,21,21,42,0,46,13,0,13,27,0,27,10,0,10,7,0,7,99,21,121
POA6438,..,78,78,52,8,61,27,0,27,9,0,9,12,0,12,13,0,13,110,85,199
POA6440,..,64,64,52,0,53,18,0,18,17,0,17,10,0,10,15,0,15,115,67,183
POA6442,..,242,242,264,22,285,119,4,119,100,0,100,44,0,44,20,0,20,541,265,802
POA6443,..,136,136,80,3,81,21,0,24,19,0,19,3,0,3,3,0,9,127,136,269
POA6445,..,14,14,21,0,19,0,0,0,11,0,11,4,0,4,5,0,5,43,16,53
POA6446,..,13,13,20,0,20,4,0,4,5,0,5,0,0,0,4,0,4,36,17,48
POA6447,..,14,14,24,0,24,7,0,11,9,0,9,6,0,6,0,0,0,46,20,62
POA6448,..,32,32,39,0,39,15,0,15,14,0,14,5,0,5,3,0,3,89,28,119
POA6450,..,1406,1406,1625,117,1735,600,17,612,597,4,602,269,0,273,125,0,125,3213,1544,4757
POA6452,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6460,..,109,109,102,4,104,18,0,18,33,0,33,20,0,20,3,0,3,172,113,281
POA6461,..,74,74,65,6,74,18,0,18,21,0,21,16,0,16,3,0,3,123,81,204
POA6462,..,15,15,20,0,20,3,0,3,8,0,8,11,0,11,3,0,3,43,15,58
POA6463,..,4,4,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,7,4,11
POA6465,..,10,10,7,0,7,4,0,4,0,0,0,0,0,0,0,0,0,12,10,22
POA6466,..,0,0,9,0,9,3,0,3,3,0,3,0,0,0,0,0,0,17,0,18
POA6467,..,0,0,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,6,0,13
POA6468,..,19,19,26,0,21,9,0,9,10,0,10,11,0,11,0,0,0,48,21,63
POA6470,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5
POA6472,..,17,17,18,3,23,7,0,7,6,0,6,3,0,3,0,0,0,40,15,55
POA6473,..,3,3,6,0,6,0,0,0,5,0,5,0,0,0,0,0,0,13,3,16
POA6475,..,60,60,54,4,55,14,0,14,15,0,15,13,0,13,0,0,0,92,57,152
POA6476,..,9,9,4,0,3,3,0,3,3,0,3,0,0,0,0,0,0,14,8,19
POA6477,..,35,35,29,0,29,7,0,7,10,0,10,4,0,4,0,0,0,54,35,89
POA6479,..,62,62,87,0,82,21,0,21,29,0,29,5,0,5,10,0,10,144,67,213
POA6480,..,0,0,6,0,6,0,0,0,8,0,8,0,0,0,0,0,0,10,0,11
POA6484,..,10,10,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,8,12
POA6485,..,92,92,64,9,72,21,0,21,9,0,9,6,0,6,4,0,4,101,97,202
POA6487,..,3,3,5,0,6,3,0,3,0,0,0,0,0,0,4,0,4,12,9,15
POA6488,..,37,37,28,0,28,8,0,8,0,0,0,0,0,0,0,0,0,37,31,74
POA6489,..,22,22,14,0,14,5,0,5,0,0,0,0,0,0,0,0,0,22,22,42
POA6490,..,31,31,36,0,36,13,0,13,5,0,5,0,0,0,4,0,4,61,31,93
POA6501,..,57,57,120,3,129,56,0,56,50,0,45,22,0,22,13,0,13,259,63,323
POA6502,..,102,102,186,5,188,70,0,70,44,0,44,18,0,18,9,0,9,329,104,432
POA6503,..,184,184,295,25,324,106,4,107,89,0,93,44,0,44,40,0,39,582,218,796
POA6504,..,12,12,29,0,29,7,0,7,4,0,4,4,0,4,3,0,3,55,12,70
POA6505,..,12,12,13,0,13,4,0,4,9,0,9,4,0,4,5,0,5,32,12,43
POA6506,..,7,7,15,0,15,0,0,0,6,0,6,0,0,0,0,0,0,22,7,28
POA6507,..,44,44,73,3,70,10,0,10,19,0,19,15,0,15,4,0,4,120,48,163
POA6509,..,14,14,13,0,13,8,0,8,10,0,10,3,0,3,0,0,0,34,14,48
POA6510,..,218,218,245,8,257,80,6,82,92,0,92,36,0,36,16,0,16,461,233,694
POA6511,..,72,72,74,4,77,21,0,21,12,0,12,10,0,10,0,0,0,118,76,195
POA6512,..,10,10,18,0,18,6,0,6,3,0,3,0,0,0,0,0,0,22,10,34
POA6513,..,21,21,18,0,18,9,0,9,8,0,8,10,0,10,0,0,0,41,21,62
POA6514,..,95,95,132,3,137,20,0,20,18,0,18,0,0,0,4,0,4,172,101,268
POA6515,..,35,35,49,0,49,13,0,13,21,0,21,4,0,4,0,0,0,82,35,117
POA6516,..,219,219,338,17,351,77,0,80,83,0,88,35,0,35,10,0,10,542,236,779
POA6517,..,64,64,59,0,64,13,0,13,17,0,17,0,0,0,0,0,0,96,67,161
POA6518,..,24,24,31,0,36,3,0,3,5,0,5,3,0,3,0,0,0,52,27,78
POA6519,..,73,73,71,0,71,21,0,21,31,0,31,8,0,8,8,0,8,136,73,205
POA6521,..,26,26,45,3,49,12,0,12,14,0,14,7,0,7,3,0,3,83,28,112
POA6522,..,42,42,52,0,52,18,0,18,20,0,20,12,0,12,0,0,0,101,42,147
POA6525,..,437,437,571,22,596,170,0,169,139,0,145,69,0,74,20,0,20,973,459,1437
POA6528,..,37,37,51,4,59,19,0,19,19,0,19,9,0,9,0,0,0,97,41,142
POA6530,..,3575,3575,4034,304,4339,1710,47,1753,1527,4,1533,682,0,682,354,0,354,8308,3923,12227
POA6532,..,440,440,842,35,876,374,9,380,384,0,384,175,0,175,80,0,80,1856,484,2335
POA6535,..,183,183,257,9,270,46,0,46,43,0,43,36,0,36,16,0,16,403,195,598
POA6536,..,176,176,244,8,251,58,0,58,51,0,51,15,0,15,9,0,9,371,183,557
POA6537,..,135,135,124,11,139,31,0,33,37,0,37,6,0,6,11,0,11,211,151,358
POA6556,..,137,137,242,21,258,119,0,117,101,0,106,53,0,53,23,0,23,540,159,704
POA6558,..,57,57,111,0,117,41,0,41,39,0,39,24,0,24,4,0,4,217,58,277
POA6560,..,134,134,186,12,196,66,0,66,62,0,62,33,0,33,19,0,19,363,145,509
POA6562,..,83,83,194,8,200,69,0,69,72,0,72,30,0,30,25,0,25,379,97,477
POA6564,..,40,40,47,6,59,24,0,24,12,0,12,3,0,3,4,0,4,88,46,134
POA6566,..,371,371,558,41,593,141,0,145,100,0,102,64,0,64,21,0,21,884,405,1291
POA6567,..,38,38,74,8,78,19,0,19,15,0,15,3,0,3,6,0,6,128,45,170
POA6568,..,19,19,27,0,30,16,0,16,13,0,13,4,0,4,4,0,4,57,20,74
POA6569,..,29,29,41,0,37,5,0,5,14,0,14,4,0,4,5,0,5,67,31,98
POA6571,..,10,10,8,0,8,0,0,0,4,0,4,0,0,0,0,0,0,15,10,27
POA6572,..,5,5,12,0,12,0,0,0,5,0,5,0,0,0,0,0,0,18,5,15
POA6574,..,4,4,7,0,7,6,0,6,5,0,5,4,0,4,0,0,0,19,4,27
POA6575,..,17,17,9,0,12,0,0,0,9,0,9,5,0,5,0,0,0,20,13,35
POA6603,..,143,143,157,10,168,50,0,50,40,0,40,25,0,25,10,0,10,285,155,440
POA6605,..,3,3,6,0,6,0,0,0,0,0,0,3,0,3,0,0,0,7,3,16
POA6606,..,25,25,22,0,22,0,0,0,7,0,7,7,0,7,0,0,0,39,25,59
POA6608,..,9,9,10,0,10,0,0,0,9,0,9,6,0,6,0,0,0,25,9,38
POA6609,..,69,69,87,3,90,37,0,37,37,0,37,20,0,19,11,0,11,192,74,266
POA6612,..,14,14,20,0,20,5,0,5,3,0,3,5,0,5,0,0,0,33,14,47
POA6613,..,9,9,10,0,10,3,0,3,0,0,0,3,0,3,0,0,0,12,9,16
POA6614,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5
POA6616,..,3,3,7,0,7,0,0,0,3,0,3,0,0,0,0,0,0,5,3,13
POA6620,..,33,33,39,3,42,9,0,9,7,0,7,9,0,9,0,0,0,72,38,103
POA6623,..,67,67,64,7,61,22,0,22,14,0,14,10,0,10,12,0,12,117,71,192
POA6625,..,3,3,5,0,5,0,0,0,5,0,5,4,0,4,0,0,0,16,3,22
POA6627,..,7,7,11,0,11,0,0,0,0,0,0,0,0,0,6,0,6,15,7,18
POA6628,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
POA6630,..,56,56,45,10,58,12,0,16,20,0,20,7,0,7,3,0,3,98,63,162
POA6631,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
POA6632,..,3,3,7,0,7,0,0,0,0,0,0,5,0,5,0,0,0,17,3,26
POA6635,..,22,22,9,0,9,7,0,7,4,0,4,0,0,0,7,0,7,37,22,57
POA6638,..,49,49,40,10,49,10,0,10,11,0,11,3,0,3,0,0,0,71,57,128
POA6639,..,22,22,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,16,27,43
POA6640,..,41,41,19,0,26,0,5,5,0,0,0,0,0,0,0,0,0,20,45,70
POA6642,..,103,103,75,5,79,37,0,41,24,0,22,14,0,14,19,0,19,170,108,276
POA6646,..,36,36,33,3,32,7,0,7,0,0,0,10,0,10,5,0,5,56,34,84
POA6701,..,593,593,563,44,606,207,9,213,213,6,217,80,6,81,65,0,65,1120,655,1774
POA6705,..,19,19,16,6,13,4,0,4,8,0,8,8,0,8,6,0,6,38,20,57
POA6707,..,275,275,350,37,390,138,21,158,167,12,181,67,9,76,16,4,21,743,354,1093
POA6710,..,66,66,110,3,112,44,0,47,41,0,41,12,0,19,4,0,4,209,73,282
POA6712,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6713,..,61,61,110,4,121,64,0,64,93,0,93,37,0,37,13,0,13,317,67,388
POA6714,..,1113,1113,1303,134,1434,803,35,843,1046,7,1050,469,0,468,175,3,178,3787,1294,5089
POA6716,..,22,22,16,0,16,7,0,7,15,0,15,4,0,4,4,0,4,48,22,66
POA6718,..,47,47,62,8,71,31,0,31,40,0,40,25,0,25,19,0,19,169,56,224
POA6720,..,138,138,155,6,160,99,0,105,114,0,114,77,0,77,23,0,23,459,151,605
POA6721,..,402,402,401,38,440,206,4,209,226,0,220,103,0,103,37,0,37,972,448,1417
POA6722,..,866,866,912,98,1005,553,16,573,535,6,539,281,0,282,185,0,185,2465,983,3445
POA6725,..,828,828,897,98,1002,480,43,518,576,10,585,255,3,262,173,3,175,2388,992,3376
POA6726,..,429,429,522,64,584,264,20,285,280,9,284,145,0,146,74,4,75,1278,518,1794
POA6728,..,412,412,349,28,378,165,4,173,153,0,159,101,0,101,151,0,151,926,446,1369
POA6740,..,117,117,87,9,93,50,0,50,44,0,45,30,0,30,53,0,53,264,129,389
POA6743,..,448,448,514,54,566,281,13,294,235,8,239,140,4,140,124,0,130,1293,525,1817
POA6751,..,199,199,235,13,250,123,6,119,187,0,187,100,0,104,38,0,40,679,219,895
POA6753,..,345,345,342,33,373,218,7,226,242,3,242,124,0,124,78,0,76,997,385,1382
POA6754,..,100,100,103,4,102,50,0,51,49,0,49,23,0,29,7,0,7,235,103,335
POA6758,..,13,13,7,0,7,3,0,3,0,0,0,0,0,0,9,0,9,24,13,42
POA6760,..,51,51,23,4,25,3,0,6,11,0,11,4,0,4,20,0,20,61,61,121
POA6762,..,7,7,6,0,9,10,0,10,3,0,3,0,0,0,19,0,19,44,13,52
POA6765,..,137,137,115,11,120,53,0,53,46,0,46,50,0,50,58,0,58,313,150,469
POA6770,..,225,225,151,16,161,122,0,125,96,3,99,66,0,66,141,0,138,576,245,817
POA7000,..,1933,1933,1853,298,2150,749,211,957,652,86,734,223,22,241,71,12,79,3543,2558,6098
POA7004,..,1114,1114,1031,139,1168,372,79,452,342,33,377,119,10,129,54,7,56,1917,1380,3300
POA7005,..,1464,1464,1733,202,1928,612,125,735,630,99,731,226,51,272,113,15,130,3314,1956,5269
POA7007,..,306,306,403,23,422,198,10,209,196,10,207,80,4,79,35,3,39,916,360,1269
POA7008,..,1602,1602,1505,142,1643,805,72,876,722,36,756,234,11,241,88,6,95,3351,1867,5214
POA7009,..,1671,1671,1512,179,1693,750,72,822,669,37,706,298,19,314,189,12,201,3422,1985,5404
POA7010,..,2476,2476,2074,208,2278,1071,62,1129,798,26,825,367,15,383,254,5,263,4557,2788,7345
POA7011,..,1962,1962,1820,138,1955,1001,43,1042,768,12,782,340,6,347,173,0,171,4094,2161,6255
POA7012,..,51,51,121,10,124,47,4,45,52,0,52,12,0,12,16,0,16,243,57,307
POA7015,..,1356,1356,1586,84,1668,581,40,618,612,19,634,190,0,194,70,4,68,3038,1498,4536
POA7016,..,259,259,288,27,315,179,8,188,115,0,115,57,0,61,41,0,41,680,288,972
POA7017,..,411,411,826,45,871,409,7,413,398,0,398,152,0,152,55,0,55,1834,461,2298
POA7018,..,2715,2715,3109,208,3313,1442,54,1500,1199,24,1223,471,13,482,168,4,171,6398,3011,9407
POA7019,..,799,799,882,81,957,515,20,531,392,5,400,157,0,157,100,0,100,2046,903,2953
POA7020,..,114,114,337,14,354,169,6,170,173,0,173,68,0,68,33,0,33,777,131,908
POA7021,..,198,198,330,12,339,162,6,165,148,0,148,80,0,81,22,0,22,742,211,957
POA7022,..,104,104,151,7,153,48,0,48,40,0,40,29,0,29,7,0,7,277,112,383
POA7023,..,54,54,70,4,72,14,0,14,16,0,16,6,0,6,0,0,0,107,61,166
POA7024,..,42,42,66,0,70,32,0,32,43,0,43,12,0,12,5,0,5,161,43,202
POA7025,..,171,171,292,7,294,93,5,88,107,0,107,31,0,31,15,0,15,533,178,715
POA7026,..,88,88,145,7,148,66,0,65,65,0,65,24,0,24,15,0,15,312,94,404
POA7027,..,44,44,48,3,47,10,0,7,15,0,15,0,0,0,0,0,4,75,54,127
POA7030,..,1643,1643,2254,143,2394,1290,14,1305,1037,6,1044,453,0,455,284,0,284,5315,1808,7130
POA7050,..,1591,1591,1766,131,1900,869,62,931,800,24,822,315,10,327,135,6,138,3888,1823,5703
POA7052,..,645,645,1039,60,1098,444,12,462,465,0,465,174,0,174,76,0,76,2194,718,2917
POA7053,..,338,338,448,25,474,192,0,198,240,3,243,104,0,103,22,0,24,1002,367,1369
POA7054,..,609,609,1102,51,1152,551,9,558,588,4,589,293,0,293,134,0,134,2667,667,3331
POA7055,..,33,33,67,5,67,43,0,43,38,0,38,11,0,11,3,0,3,167,40,202
POA7109,..,863,863,1369,65,1435,528,6,535,480,0,480,214,0,214,122,0,125,2715,942,3654
POA7112,..,435,435,506,26,537,196,3,196,139,0,139,55,0,55,48,0,50,946,464,1412
POA7113,..,99,99,176,13,191,65,0,65,48,0,48,20,0,20,9,0,9,328,112,434
POA7116,..,271,271,377,22,396,117,4,124,102,0,102,44,0,44,40,0,40,684,299,981
POA7117,..,135,135,163,17,178,35,0,37,27,0,27,20,0,20,3,0,3,249,150,398
POA7119,..,4,4,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,10,4,12
