POA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
POA2217,4,0,0,5,0,0,0,47,0,0,0,4,3,11,19,8,0,3,0,0,3,0,0,51,0,0,3,6,16,8,22,23,3,3,7,4,8,0,0,110,5,69,71,24,8,4,17,17,7,0,8,0,0,0,18,248,0,0,0,6,16,17,20,11,0,0,9,0,0,0,5,83,0,0,0,3,4,12,26,17,4,0,0,0,0,0,0,74,0,11,50,72,61,27,33,14,3,5,6,0,3,0,3,292,0,0,4,18,53,13,46,28,10,5,0,9,0,3,0,190,0,0,0,0,6,22,295,260,146,259,415,355,77,0,21,1859,0,4,0,0,0,0,9,0,0,0,0,0,0,0,3,23,0,3,13,41,58,87,54,30,7,11,7,8,0,3,8,332,0,3,118,107,66,47,45,24,5,0,3,4,0,0,11,439,0,0,0,0,6,7,9,6,9,3,0,4,0,0,0,52
POA2218,0,6,0,5,0,0,0,30,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,13,0,4,0,3,4,6,9,3,0,0,3,0,0,0,0,34,3,27,61,5,3,0,10,8,4,0,0,0,0,0,5,128,0,0,0,0,0,18,20,9,3,0,0,0,5,0,0,52,0,0,0,4,18,9,19,7,0,0,0,3,0,0,0,58,5,5,47,62,46,38,29,21,0,0,3,0,3,4,6,273,0,0,3,18,40,12,13,12,4,8,10,5,0,0,0,131,0,0,0,0,0,3,194,211,103,196,271,198,49,3,11,1246,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,18,52,40,44,14,7,0,5,0,0,0,10,205,0,3,126,146,50,51,37,30,5,7,0,0,0,0,3,455,0,0,0,0,4,6,6,4,4,0,6,0,0,0,0,27
POA2219,0,0,0,0,0,0,0,22,0,0,0,0,7,12,3,0,0,0,0,0,0,0,0,23,0,0,6,6,6,4,22,15,5,0,0,0,0,0,0,62,3,38,29,5,3,3,8,8,0,6,0,0,0,0,6,115,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,14,0,0,0,0,8,3,0,3,0,0,0,0,0,0,0,19,0,0,22,37,29,9,12,8,0,0,0,0,0,0,8,126,0,0,3,12,19,6,9,5,0,0,0,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,24,34,39,31,12,0,0,0,0,0,0,11,176,0,0,39,56,21,24,11,8,0,0,0,0,0,0,0,149,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
POA2220,0,0,4,0,0,0,0,21,0,0,0,0,0,5,5,3,4,0,0,0,0,0,0,15,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,17,5,49,57,12,6,5,3,18,0,0,0,0,0,0,7,163,0,0,0,0,8,10,24,11,6,0,3,5,0,0,0,67,0,0,0,9,22,32,52,23,7,6,9,0,0,0,6,158,0,3,45,67,65,36,34,12,0,5,6,0,0,0,12,291,0,0,14,28,84,57,79,58,28,38,34,29,6,0,8,474,0,0,0,0,0,19,337,551,337,793,1334,1219,267,9,87,4953,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,8,50,77,79,53,7,6,13,4,0,0,18,321,0,9,109,129,49,23,15,12,5,0,0,0,0,0,9,359,0,0,0,0,4,7,16,15,0,3,9,8,0,0,0,64
POA2221,0,0,0,0,0,0,0,15,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,9,0,0,6,11,8,0,8,0,0,0,0,0,0,0,0,42,0,46,59,10,10,0,5,7,0,0,0,0,0,0,9,151,0,0,0,0,0,4,9,0,0,3,0,0,0,0,0,9,0,0,0,3,0,10,5,0,0,0,3,0,0,0,0,30,4,22,40,79,67,40,29,18,3,0,0,3,0,0,13,312,0,0,13,25,41,17,28,14,3,0,15,0,7,0,0,164,0,0,0,0,0,7,25,18,0,0,14,3,0,0,0,75,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,3,19,23,17,25,45,13,3,7,3,0,3,0,5,178,0,6,61,56,39,22,10,8,0,0,0,3,0,0,4,211,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
POA2222,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,5,7,0,0,0,0,0,0,0,23,5,28,31,0,5,0,3,5,0,0,0,0,0,0,4,82,0,0,0,0,10,4,11,4,0,0,0,0,0,0,0,30,0,0,0,0,6,18,12,3,0,0,0,3,0,0,0,35,0,3,15,25,23,6,17,4,0,0,0,5,0,0,6,110,0,0,8,8,35,17,12,12,5,3,0,0,3,0,3,112,0,0,0,0,0,14,225,193,108,151,211,150,31,0,16,1098,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,19,31,41,49,18,6,5,0,6,3,3,8,190,0,0,43,35,14,10,13,3,0,0,0,0,0,0,0,124,0,0,0,0,3,0,3,10,0,0,6,0,0,0,0,25
POA2223,0,0,4,0,0,0,0,20,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,4,7,15,10,22,14,0,0,0,0,0,0,3,76,9,36,34,3,0,0,10,3,0,0,0,0,0,0,0,109,0,0,0,0,8,18,20,10,0,4,0,5,0,0,0,71,0,0,0,8,15,10,13,0,3,0,0,0,0,0,0,51,0,4,17,27,24,11,8,6,5,0,0,0,0,0,6,113,0,4,8,14,49,33,31,19,0,11,0,0,0,0,0,165,0,0,0,0,0,9,85,87,48,63,107,74,21,6,6,498,0,5,4,0,5,0,7,0,0,0,0,0,0,0,0,23,0,4,9,35,52,67,55,26,0,4,7,9,0,0,8,283,0,0,125,83,33,48,7,10,0,5,5,3,0,0,9,331,0,0,0,0,0,4,0,3,0,0,6,0,0,0,0,21
POA2224,0,0,0,0,0,0,0,17,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,10,0,5,7,10,6,0,8,9,0,0,0,0,0,0,3,41,11,54,44,14,5,4,8,8,3,0,0,0,0,0,7,148,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,15,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,18,0,5,16,31,18,12,3,6,0,0,0,3,0,0,6,108,0,6,5,14,25,12,9,11,0,0,3,4,0,0,0,81,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,9,8,6,0,0,0,0,0,0,0,0,0,0,0,0,23,6,4,15,24,40,41,34,20,5,0,3,0,0,0,5,195,0,0,43,33,14,3,8,4,8,0,7,0,0,0,4,121,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,6
POA2225,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,9,11,5,0,0,0,0,0,0,0,27,0,3,13,4,0,0,5,0,0,0,3,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,19,4,0,3,12,17,14,15,7,0,0,0,0,0,0,0,77,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2226,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,14,10,17,9,0,3,0,0,0,0,0,64,5,12,7,5,0,5,6,0,0,0,0,0,0,0,0,43,0,0,0,0,10,9,14,10,0,0,0,0,0,0,0,33,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,10,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,4,5,10,8,4,3,0,0,0,0,0,0,3,32,0,0,0,0,0,0,10,3,3,3,4,0,0,0,0,34,0,3,0,0,0,3,4,0,0,0,0,3,0,0,0,16,0,3,19,29,36,42,36,16,5,3,3,0,0,0,0,191,0,0,19,6,7,9,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA2227,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,8,4,9,10,28,10,0,0,0,0,0,0,0,67,0,29,23,3,6,0,0,0,0,0,0,0,0,0,6,68,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,14,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,16,0,0,8,12,6,0,4,0,0,0,0,0,0,0,0,25,0,0,0,0,9,3,10,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,0,14,0,0,4,0,3,7,0,0,0,0,0,0,0,29,0,5,16,19,30,38,51,28,5,0,5,0,0,0,6,201,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,10
POA2228,4,0,0,0,0,0,0,39,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,5,16,3,7,10,32,17,6,4,5,0,0,0,0,112,9,53,57,7,5,0,3,12,0,0,4,0,0,0,4,152,0,0,0,0,16,12,14,14,4,0,0,0,0,0,0,63,0,0,0,0,3,3,15,0,0,3,0,0,0,0,0,37,0,0,11,16,5,6,6,0,0,0,0,0,6,0,0,44,0,0,0,20,33,10,16,3,0,5,0,0,0,0,0,89,0,0,0,0,0,0,4,6,0,3,0,0,0,0,0,27,6,29,5,0,0,0,0,0,0,0,0,0,0,0,7,47,3,0,14,46,70,66,95,54,16,6,11,10,0,4,6,411,0,0,15,14,12,9,24,14,0,6,0,0,0,0,0,97,0,0,4,5,3,0,0,5,0,0,0,0,0,0,0,16
POA2229,0,0,0,0,0,0,0,21,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,10,0,5,11,15,22,17,42,21,6,4,5,6,0,3,0,138,3,42,50,16,9,6,5,9,4,0,0,0,0,0,4,148,0,0,0,0,3,12,18,5,0,0,0,0,0,0,0,39,0,0,0,4,7,4,6,0,0,0,0,0,0,0,0,30,4,9,17,25,10,4,3,3,0,0,0,0,0,0,0,66,0,0,7,14,16,5,0,5,0,0,0,0,0,0,0,54,0,0,0,0,0,0,7,10,3,3,0,3,0,0,0,28,5,18,3,0,3,5,5,0,0,0,4,0,0,0,0,45,3,7,32,67,70,94,82,35,16,6,6,7,14,12,11,446,0,3,13,10,11,14,3,0,0,0,0,0,0,0,0,46,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,10
POA2230,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,36,15,31,25,0,4,0,7,4,3,0,149,3,69,37,10,5,7,4,23,3,0,0,8,0,0,7,170,0,0,0,3,0,11,18,5,0,0,0,4,0,0,0,47,0,0,0,0,10,6,3,4,0,0,0,0,0,0,0,26,0,9,8,6,5,0,0,0,0,0,0,0,0,0,4,34,0,4,9,7,8,5,0,3,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,22,15,4,4,4,3,6,0,0,0,0,0,0,0,73,0,10,33,68,88,96,105,52,10,11,9,5,0,7,14,506,0,0,14,12,6,4,0,0,3,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10
POA2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,12,8,5,0,0,0,0,4,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2232,0,0,0,6,0,0,0,42,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,16,0,0,9,12,18,24,54,40,3,0,0,3,0,0,6,168,7,33,38,16,5,3,8,22,0,4,0,0,0,3,10,154,0,0,0,0,10,18,27,5,9,0,4,0,4,0,0,72,0,0,0,4,10,21,28,9,4,0,0,0,0,0,0,82,0,3,12,13,7,8,10,0,0,0,0,0,4,0,3,65,0,0,8,14,30,19,16,13,10,0,0,0,0,0,0,103,0,0,0,0,0,5,61,23,8,8,21,6,4,0,3,140,5,23,10,3,4,4,8,5,0,0,0,0,0,0,4,65,0,8,26,56,111,100,96,57,5,7,3,0,0,3,20,508,0,0,9,9,8,3,12,3,0,0,0,0,0,0,0,49,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,13
POA2233,0,0,0,0,0,0,0,17,0,0,0,4,0,3,5,0,0,0,0,0,0,0,0,12,0,3,14,7,34,15,26,10,0,0,4,0,0,0,0,113,3,31,20,0,6,0,6,6,0,0,0,0,0,0,8,73,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,0,0,0,0,4,4,9,3,0,0,0,0,0,0,0,23,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,28,0,3,3,11,7,8,14,0,3,0,0,0,0,0,3,47,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,3,38,12,0,5,9,7,0,0,0,0,0,0,0,3,82,6,5,18,47,65,78,66,22,0,3,5,4,0,3,3,321,0,0,9,5,3,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,12
POA2234,0,0,0,5,0,0,0,24,0,0,0,4,0,9,6,0,0,0,0,0,0,0,0,20,0,0,10,7,31,13,28,12,0,0,0,0,0,0,0,103,3,64,80,17,10,5,6,5,0,0,0,0,0,0,4,194,0,0,0,0,3,10,8,0,0,0,0,0,0,0,0,22,0,0,0,6,13,13,10,5,0,0,0,0,0,0,0,47,0,10,65,102,53,28,24,3,0,6,9,0,0,0,10,311,0,0,12,34,43,17,3,0,0,6,0,0,0,0,3,113,0,0,0,0,0,3,18,0,0,0,0,3,0,0,0,23,5,18,3,0,0,9,5,0,0,0,0,0,0,0,3,41,0,5,21,53,69,71,51,17,3,0,3,4,0,0,8,296,0,4,100,93,23,14,13,0,0,0,0,0,0,0,5,261,0,0,0,5,0,3,5,3,0,0,0,0,0,0,0,14
POA2250,0,3,0,0,0,0,0,115,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,0,3,25,32,62,24,57,27,0,0,0,0,0,0,6,239,9,53,50,19,4,5,9,8,0,3,0,0,0,0,3,158,0,0,0,6,12,32,37,12,11,4,0,6,0,0,0,120,0,0,0,17,57,56,175,79,8,4,7,10,3,0,3,419,0,8,13,10,6,4,8,0,0,0,0,0,0,0,0,52,0,0,11,20,28,18,28,16,4,10,7,8,9,0,6,163,0,0,0,0,0,3,62,63,30,40,73,18,0,0,9,303,21,68,25,25,19,7,16,5,0,0,0,0,0,0,14,193,7,17,94,230,310,228,196,74,24,14,17,16,12,6,55,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,23,25,9,4,7,10,0,0,4,99
POA2251,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,15,18,28,42,41,5,0,0,0,0,0,3,165,0,29,18,10,4,4,3,3,0,3,0,0,0,0,0,74,0,0,4,0,0,9,8,16,0,0,0,0,0,0,0,43,0,0,0,0,8,6,21,0,0,0,0,0,0,0,0,38,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,5,11,12,6,3,0,0,0,0,3,0,0,0,42,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,12,44,12,6,10,10,14,4,0,0,0,0,0,0,5,111,9,13,46,85,135,96,84,26,5,10,0,0,0,3,14,527,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2256,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,8,8,4,5,18,4,0,0,0,0,0,0,0,56,4,13,16,7,0,0,0,0,0,3,0,0,0,0,0,49,0,0,0,4,0,8,13,6,0,0,0,0,0,0,0,35,0,0,0,0,9,5,11,4,0,0,0,0,0,0,0,29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,4,9,0,3,4,3,7,0,0,0,0,0,34,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,4,22,10,0,9,0,3,7,0,0,0,0,0,0,0,58,0,6,21,70,75,65,55,17,0,0,0,7,0,0,7,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4
POA2257,5,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,5,15,14,18,11,34,9,0,0,0,0,0,0,0,111,5,39,34,9,0,3,8,8,0,0,3,10,0,0,5,128,0,0,0,0,0,7,7,6,0,0,4,0,0,0,0,32,0,0,0,0,6,3,7,5,10,0,0,0,0,0,0,42,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,10,0,4,8,8,7,0,6,8,3,3,0,3,0,0,0,45,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,9,8,37,7,9,3,8,3,4,0,6,0,0,0,0,0,83,4,9,56,124,125,116,114,31,6,3,5,5,3,4,29,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
POA2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,15,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,21,38,20,14,3,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8
POA2259,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,46,28,37,14,20,23,0,0,6,0,0,0,6,198,3,59,48,10,4,9,5,8,0,0,0,0,0,0,10,161,0,0,0,0,9,3,13,0,0,0,0,0,0,0,4,34,0,0,0,7,17,21,65,28,4,5,3,4,0,0,4,145,0,5,9,5,9,0,3,0,0,0,0,0,0,0,4,43,0,0,9,13,18,10,8,8,4,0,0,6,0,0,7,83,0,0,0,0,0,3,26,16,11,11,15,9,3,0,3,100,4,98,31,10,9,8,10,0,0,0,0,0,0,0,6,195,5,12,78,186,234,197,137,79,17,21,7,24,9,12,29,1040,0,0,3,6,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,7,7,21,3,0,0,8,0,0,0,50
POA2260,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,5,11,23,18,28,12,0,0,0,3,0,0,0,110,4,27,22,4,3,8,9,0,0,0,0,0,0,0,7,80,0,0,0,0,3,12,6,6,3,0,0,0,0,0,4,36,0,0,0,0,5,7,18,0,0,0,0,0,0,0,3,36,0,3,6,10,0,4,0,4,0,0,0,0,0,0,0,31,0,0,3,9,12,0,6,4,0,0,0,0,0,0,4,38,0,0,0,0,0,0,3,4,3,3,8,0,0,0,0,20,6,23,13,7,7,8,12,9,0,0,0,0,0,0,0,76,9,3,36,98,89,76,58,33,0,3,6,14,5,9,14,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,14
POA2261,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,39,28,30,5,28,15,0,0,0,0,0,0,10,176,6,57,65,15,4,0,5,9,0,5,0,0,0,0,12,165,0,4,0,0,0,5,17,0,0,0,0,0,0,0,0,32,0,0,0,0,12,9,12,9,0,0,0,0,0,0,5,42,0,0,19,13,6,0,6,0,0,0,0,0,0,0,6,55,0,0,3,10,11,0,12,11,3,0,0,0,0,0,5,70,0,0,0,0,0,0,11,5,9,7,9,4,0,0,0,53,8,50,22,6,9,11,8,10,0,0,0,0,0,0,4,124,8,6,71,166,200,148,111,40,12,11,6,4,5,7,19,815,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,13
POA2262,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,5,4,3,0,0,0,0,0,0,0,0,35,3,22,19,7,6,4,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,5,0,6,0,0,4,8,0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,3,7,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,24,11,0,3,0,0,0,0,0,0,0,0,0,3,48,4,5,23,81,81,57,46,10,3,3,0,0,0,0,13,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
POA2263,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,4,25,11,12,3,11,8,3,3,0,0,0,0,3,77,0,12,27,3,6,0,0,0,0,0,0,3,0,0,8,63,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,14,0,0,0,3,0,7,7,11,0,0,0,0,0,0,0,30,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,3,5,0,4,4,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,7,3,12,4,0,0,0,0,22,4,23,7,4,3,3,0,0,0,0,0,3,0,0,0,55,0,8,38,87,74,74,73,15,6,0,0,3,0,0,10,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,0,0,0,0,11
POA2264,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,3,4,3,9,4,0,0,0,0,0,0,4,30,0,9,7,0,0,0,0,0,0,0,0,3,0,0,0,25,0,0,0,0,0,4,5,0,0,0,0,0,4,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,8,0,7,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,9,6,28,12,4,6,0,5,0,0,0,0,0,0,0,0,65,5,8,53,70,65,39,45,16,0,4,0,0,0,0,12,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
