SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
122021690,15,15,18,4,5,0,59,4,0,0,0,0,0,10,12,0,9,0,0,0,22,5,0,4,0,0,0,14,8,4,6,0,6,0,20,15,11,8,0,4,0,35,11,8,3,6,6,0,38,12,10,9,5,4,0,36,5,7,10,0,3,0,23,8,28,9,3,5,0,50,4,15,4,0,6,0,31,21,39,20,3,9,0,100,5,22,5,0,4,0,39,8,22,12,0,3,0,53,27,55,17,4,9,0,106,58,170,46,15,17,5,310,47,152,37,11,4,0,250,57,189,44,16,4,0,304,27,44,10,3,7,0,95,333,798,278,76,105,6,1587
122021691,15,16,8,3,4,0,51,3,0,4,0,0,0,6,7,0,4,0,0,0,7,0,6,0,0,3,0,9,8,5,5,0,0,0,24,3,10,3,3,7,0,26,4,4,14,5,3,0,36,11,11,10,4,4,0,42,5,10,5,5,3,0,31,7,15,12,0,7,0,38,5,12,5,6,5,0,36,11,45,21,6,7,0,86,12,23,3,0,0,0,44,15,26,13,4,0,0,62,21,44,21,4,6,0,101,41,164,51,18,20,0,294,41,147,33,13,4,0,237,40,165,36,13,7,0,260,25,61,25,3,6,0,123,283,765,286,82,91,14,1515
122031424,21,9,13,0,5,0,57,0,6,3,0,0,0,9,3,5,7,0,0,0,21,11,4,4,0,3,0,18,4,4,0,0,0,0,18,5,8,12,0,0,0,36,8,13,14,0,6,0,41,5,12,16,5,3,0,40,14,17,18,0,0,0,47,10,21,16,3,0,0,44,5,19,12,4,3,0,41,14,30,45,8,11,0,103,3,25,13,4,5,0,48,10,30,9,8,0,0,50,13,46,35,5,7,0,104,44,201,70,16,16,0,350,45,197,60,9,4,0,317,43,200,42,16,6,0,300,20,52,18,0,14,0,106,278,904,411,78,91,5,1763
122031425,3,13,20,3,3,0,42,4,4,4,0,0,0,7,0,6,3,0,0,0,15,3,0,3,0,0,0,5,4,3,6,0,0,0,12,3,4,3,0,0,0,15,9,10,7,3,3,0,27,12,7,5,0,0,0,24,6,8,9,0,0,0,20,11,8,5,5,9,0,27,4,12,8,0,0,0,24,14,32,17,5,6,0,67,0,4,6,0,6,0,15,9,30,10,3,0,0,48,6,29,17,6,5,0,63,29,127,35,9,5,0,199,18,135,21,3,6,0,178,29,127,24,4,0,0,192,17,32,13,5,3,0,76,178,581,212,43,52,3,1063
122031427,13,26,9,0,10,0,61,0,0,3,0,0,0,9,4,3,8,0,0,0,12,4,8,4,0,0,0,13,3,9,0,0,0,0,14,5,15,14,0,4,0,30,11,11,11,0,0,0,40,8,11,14,0,0,0,39,6,17,14,3,0,0,43,5,18,18,0,3,0,43,4,7,9,0,3,0,28,12,37,29,0,5,0,91,10,17,10,5,0,0,44,6,24,17,0,0,0,56,13,35,27,0,8,0,89,27,183,68,7,7,0,303,28,161,35,9,4,0,237,34,277,51,11,3,0,377,15,45,23,3,3,0,85,205,907,373,48,63,3,1602
122031429,26,24,17,4,5,0,78,0,4,0,3,4,0,12,8,4,3,5,4,0,25,3,3,6,6,4,0,20,10,9,3,3,3,0,35,15,13,7,0,0,0,31,17,17,8,0,5,0,57,21,14,11,0,5,0,50,14,24,4,0,3,0,50,17,11,11,0,8,0,53,25,11,10,7,0,0,47,49,64,31,9,4,0,154,17,27,7,3,3,0,50,33,36,9,6,5,0,86,71,67,15,11,8,0,172,123,233,70,28,22,4,478,82,168,40,11,6,0,303,80,406,76,9,0,0,565,32,75,28,5,8,0,149,647,1220,355,98,103,5,2431
122031430,23,18,16,0,3,0,68,4,5,4,0,6,0,14,5,12,4,0,3,0,22,5,8,5,0,0,0,13,9,8,7,0,3,0,20,9,5,11,0,0,0,28,13,19,13,3,7,0,55,18,15,13,3,3,0,52,15,17,10,0,6,0,47,11,29,15,4,5,0,59,14,20,8,0,4,0,40,20,53,36,3,4,0,117,14,27,15,3,6,0,67,16,41,8,5,0,0,71,34,62,29,8,9,0,137,74,239,57,20,17,0,410,44,232,43,8,7,0,340,47,435,52,24,7,0,567,21,70,24,0,4,0,120,395,1313,363,83,95,10,2257
122031432,12,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,6,0,0,4,0,0,0,6,0,4,3,0,0,0,7,4,7,0,0,0,0,9,0,9,0,0,0,0,13,5,4,3,5,0,0,11,0,5,3,0,0,0,12,0,3,0,0,0,0,4,4,9,13,0,0,0,33,0,0,0,0,0,0,7,0,8,9,0,0,0,12,3,11,6,0,0,0,27,10,36,20,6,3,0,76,15,38,16,0,0,0,67,14,57,23,3,0,0,97,3,14,9,0,0,0,32,88,204,118,19,11,0,440
122031692,16,10,17,4,6,0,47,3,3,0,0,0,0,6,0,3,0,0,3,0,7,3,4,4,0,0,0,7,6,3,3,0,0,0,12,5,10,9,0,0,0,17,4,8,10,0,5,0,20,4,5,4,0,4,0,24,3,13,11,5,5,0,34,4,11,10,0,0,0,25,7,4,6,0,5,0,26,16,19,14,0,4,0,58,3,12,11,0,5,0,28,3,21,7,4,0,0,33,3,32,12,5,0,0,58,33,129,49,8,8,0,228,30,124,37,9,0,0,197,36,157,34,5,3,0,239,12,33,22,4,3,0,74,194,600,266,49,48,0,1158
122031693,27,15,20,3,4,0,76,0,3,3,0,0,0,7,9,5,3,0,6,0,15,7,3,3,0,0,0,15,5,7,9,0,3,0,26,6,8,4,0,7,0,30,9,7,14,0,7,0,36,9,8,10,0,6,0,39,15,13,16,3,3,0,52,12,12,8,0,10,0,40,14,14,3,0,0,0,36,22,37,24,3,3,0,84,14,18,8,0,3,0,44,9,25,14,0,0,0,54,30,54,24,4,13,0,122,49,162,47,9,7,0,280,40,120,40,3,6,0,219,60,217,57,8,4,0,349,16,43,17,7,4,0,97,344,766,340,54,83,9,1591
122031694,16,13,11,3,0,0,39,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,6,0,0,0,8,5,0,3,0,0,0,11,9,6,5,0,8,0,23,3,12,6,0,0,0,22,0,6,5,3,4,0,15,4,13,8,5,5,0,31,3,13,3,0,4,0,29,5,9,4,0,0,0,18,10,19,12,0,8,0,52,13,8,3,4,0,0,30,17,13,5,0,0,0,47,25,29,5,3,5,0,65,28,72,25,5,6,0,135,16,52,21,4,8,0,95,32,183,53,6,4,3,282,7,33,16,0,0,0,61,192,481,194,37,50,7,956
122031695,16,14,7,6,7,3,49,4,0,0,0,0,0,7,7,0,5,0,0,0,17,0,0,0,0,0,0,3,7,3,0,6,7,0,19,13,9,10,0,9,0,40,16,5,4,4,8,0,31,21,7,0,3,4,0,47,25,24,9,5,6,0,70,26,19,5,6,8,0,65,18,23,3,8,7,0,62,47,52,17,3,8,0,128,40,39,3,14,15,0,110,43,44,7,5,5,0,105,86,75,16,8,11,3,206,133,158,33,17,17,0,356,53,68,11,3,10,0,145,34,82,15,6,4,0,141,27,27,16,5,11,0,95,630,659,160,96,131,18,1693
122031696,18,35,29,5,5,0,91,3,4,3,0,0,0,11,5,3,3,0,3,0,16,0,11,4,0,0,0,18,4,5,9,3,0,0,25,22,13,7,0,3,0,43,13,11,13,4,0,0,46,14,15,17,5,6,0,54,12,20,21,0,0,0,54,14,24,18,0,5,0,69,6,19,12,5,6,0,47,25,48,35,5,6,0,121,10,19,17,3,0,0,54,21,53,14,7,0,0,87,20,85,40,4,3,0,151,60,310,91,19,12,0,484,52,269,57,7,13,0,401,73,353,79,14,4,0,523,30,66,43,7,8,0,155,386,1369,522,72,95,7,2450
122031697,11,4,4,0,5,0,29,3,0,0,0,0,0,5,0,4,0,0,3,0,13,4,4,0,0,5,0,9,4,0,0,0,3,0,16,7,10,7,0,0,0,28,8,3,10,0,3,0,23,11,6,11,4,4,0,32,8,4,9,0,0,0,29,9,6,9,7,6,0,38,7,16,9,0,3,0,37,24,23,5,5,5,0,67,8,14,8,3,5,0,32,11,20,5,0,6,0,53,39,47,14,9,4,0,103,55,115,29,7,7,4,218,42,93,21,0,8,0,164,25,87,31,3,0,0,153,11,31,11,5,0,0,61,286,488,190,51,70,9,1093
123011433,17,7,4,0,7,0,41,0,0,0,0,0,0,9,6,7,8,4,3,0,32,11,4,7,0,0,0,20,3,5,9,0,4,0,22,16,20,10,3,4,0,53,20,22,16,5,12,0,73,19,30,22,6,9,0,79,17,27,17,9,10,0,79,9,43,25,12,6,0,99,14,51,11,5,5,0,91,36,92,38,16,5,0,189,24,49,11,3,0,0,99,24,52,12,7,4,0,85,54,142,40,10,3,0,248,54,182,57,20,11,3,322,21,63,20,0,0,0,115,14,51,17,4,7,0,93,25,34,17,11,11,0,93,384,884,336,100,100,10,1812
123011698,3,5,4,5,5,0,17,0,0,3,0,0,0,7,0,0,0,0,0,0,3,3,0,3,0,0,0,6,0,3,0,0,0,0,4,3,4,6,4,5,0,21,6,8,7,3,3,0,25,15,15,4,0,3,0,39,3,29,10,6,8,0,51,7,41,20,10,11,0,80,13,31,13,4,4,0,68,22,68,14,9,5,0,112,20,56,11,7,3,0,91,23,39,9,4,0,0,72,43,99,14,7,0,0,169,32,92,12,3,4,0,147,4,10,12,0,0,0,35,0,6,6,0,0,0,14,12,27,14,4,3,0,61,226,521,147,67,53,3,1024
123011699,16,13,19,0,5,0,57,0,8,5,0,0,0,9,9,0,0,3,4,0,19,3,5,3,0,0,0,16,11,9,6,0,4,0,22,7,17,10,6,8,0,47,16,26,6,3,14,0,64,15,16,16,7,7,0,56,13,30,11,10,3,0,60,16,52,23,9,16,0,120,19,53,15,9,0,0,106,51,85,32,10,16,0,203,31,64,15,13,7,0,131,21,78,14,6,4,0,125,62,165,30,13,6,0,273,71,232,56,17,11,0,390,26,84,22,5,0,0,146,19,53,20,5,0,0,100,28,58,23,4,8,0,120,448,1041,328,113,121,9,2062
123011700,12,24,9,0,0,0,46,4,3,3,0,0,0,12,3,3,8,0,0,0,19,3,3,4,0,0,0,8,4,8,14,0,0,0,25,14,11,9,4,0,0,47,14,15,15,4,5,0,49,13,21,18,5,7,0,63,14,29,21,0,0,0,66,13,44,27,0,6,0,89,9,41,22,5,0,0,75,24,79,29,8,4,0,152,12,42,19,3,3,0,83,9,48,15,3,7,0,79,35,142,47,15,4,3,247,75,221,89,9,10,4,411,30,104,37,5,7,0,187,14,51,22,3,3,0,98,21,54,28,8,6,3,119,316,943,449,83,66,11,1872
123011701,26,15,13,9,7,0,71,0,0,4,0,0,0,9,9,4,18,3,0,0,38,7,17,11,0,0,0,28,10,14,12,0,13,0,54,21,25,29,8,8,0,88,25,28,32,10,17,0,112,23,53,40,9,19,0,147,19,62,36,7,8,0,128,38,87,36,14,14,5,192,30,78,41,15,12,0,170,77,173,79,24,20,0,372,38,109,41,9,5,0,209,51,99,19,8,0,0,184,87,270,70,20,24,0,474,95,244,87,24,24,0,473,14,53,28,3,9,0,101,14,31,11,3,0,0,55,35,67,47,19,11,0,172,634,1420,655,178,197,18,3088
123011702,9,11,4,0,0,0,20,5,0,0,0,0,0,5,0,0,3,0,0,0,3,0,3,0,0,0,0,10,4,0,0,0,0,0,4,8,6,6,0,0,0,18,4,17,0,0,5,0,31,9,9,4,0,8,0,29,16,15,8,13,5,0,54,16,32,6,7,3,0,67,16,52,8,14,4,0,95,45,112,17,18,3,0,197,46,100,12,7,8,0,170,57,92,3,6,0,0,168,112,249,25,11,11,0,413,93,195,40,13,10,0,350,17,28,16,3,6,0,66,10,15,0,0,0,0,31,17,39,14,7,0,4,79,476,971,160,110,72,9,1797
123021436,15,16,8,6,4,3,55,9,0,3,0,0,0,12,6,4,8,0,3,0,20,11,0,6,0,0,0,14,21,11,5,6,4,0,47,16,11,12,11,13,0,69,15,39,16,14,6,0,87,34,47,22,17,29,0,144,28,55,24,21,20,0,151,37,80,27,21,29,0,194,46,86,20,15,21,0,195,76,141,56,18,18,3,313,44,113,19,6,3,0,187,31,80,18,5,4,0,139,56,132,32,11,14,4,243,34,97,34,15,15,0,193,9,22,17,8,3,0,59,10,27,13,3,0,0,50,29,61,21,7,7,7,128,524,1019,367,183,188,18,2301
123021437,20,12,9,0,4,0,48,6,5,0,0,4,0,15,14,0,3,0,0,0,27,7,9,3,0,5,0,24,12,8,8,0,8,0,30,15,15,11,4,8,0,53,23,25,19,13,8,0,92,29,32,13,10,10,0,100,27,63,23,10,18,0,133,44,68,30,10,13,4,164,37,58,22,9,9,0,140,64,115,42,11,21,3,256,31,67,18,5,3,0,129,25,74,19,7,3,0,138,64,121,33,9,3,0,233,60,169,48,6,8,0,297,12,47,16,5,7,0,81,14,25,13,0,4,0,55,26,78,27,9,11,0,160,547,986,356,106,146,19,2162
123021438,24,17,27,5,4,0,77,10,0,7,0,6,0,18,11,3,10,3,9,0,35,9,6,16,0,0,0,34,15,14,10,7,16,0,64,27,18,17,3,9,0,79,34,21,29,10,21,5,115,28,64,35,12,16,5,157,30,59,30,14,22,0,159,71,91,63,24,20,0,269,36,77,32,18,9,0,179,76,160,83,23,17,4,358,30,109,31,14,14,4,201,35,105,27,7,10,0,180,76,166,42,13,9,0,308,59,107,49,11,5,0,224,15,31,15,9,4,0,75,8,23,8,0,3,0,43,37,65,26,18,21,0,172,641,1149,553,185,218,25,2767
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,13,9,12,3,0,0,43,4,3,0,0,4,0,17,3,7,9,0,0,0,19,10,4,3,0,8,0,20,19,9,17,0,14,0,53,17,13,14,4,12,3,61,30,36,18,10,6,0,92,26,34,19,12,6,0,104,21,54,15,5,14,0,112,44,75,32,16,17,0,182,23,70,23,14,8,0,141,52,155,41,14,17,0,275,40,94,14,13,8,0,166,27,62,11,9,5,0,111,41,100,22,8,7,0,182,55,80,32,3,10,0,180,9,25,6,3,4,0,44,9,15,6,0,0,0,30,25,58,20,12,13,0,128,471,906,322,125,150,16,1978
123021443,13,23,21,6,7,0,74,14,4,5,0,6,0,25,15,8,13,4,0,0,36,12,15,12,0,6,0,41,13,9,19,6,7,0,51,17,18,18,4,12,4,75,23,35,34,10,14,0,124,25,53,35,7,26,4,153,33,60,32,9,14,0,153,41,96,46,11,9,3,208,23,108,36,4,7,0,178,51,205,69,24,20,4,374,27,125,45,11,5,0,206,21,106,18,3,5,0,148,50,195,50,9,8,3,320,43,162,58,14,10,0,288,13,40,20,5,6,0,84,8,35,7,0,3,0,53,37,84,21,18,13,0,173,500,1381,553,146,169,25,2768
123021444,30,14,19,0,5,0,80,9,6,8,0,3,0,32,20,3,10,5,0,0,39,14,0,3,3,9,0,32,15,13,10,0,8,0,49,15,23,17,8,10,0,82,44,21,26,13,8,0,119,48,47,33,14,20,5,173,41,50,43,6,14,0,153,51,61,36,13,17,0,180,48,63,34,12,15,0,177,81,115,61,18,19,0,292,41,88,23,5,3,0,167,21,57,20,4,0,0,102,40,102,47,21,12,0,227,50,120,57,13,11,0,250,19,39,17,3,3,0,77,13,13,11,0,3,0,40,46,53,32,12,9,4,158,656,893,520,146,177,25,2412
123021703,12,15,3,3,0,0,35,0,0,0,0,0,0,3,0,4,0,0,0,0,6,3,0,0,0,0,0,5,0,0,4,0,0,0,11,3,0,0,0,0,0,9,4,12,5,0,6,0,25,11,16,6,5,3,0,43,6,20,7,0,0,0,34,12,30,13,5,0,0,57,24,37,11,4,4,0,76,34,124,22,9,15,3,200,34,114,13,4,4,3,173,62,171,17,3,12,3,268,92,288,29,5,10,0,425,131,415,71,18,16,0,649,47,105,24,7,3,0,186,29,68,21,3,7,0,136,33,102,23,5,13,9,180,545,1534,268,63,95,18,2526
123021704,9,23,4,0,5,0,41,0,0,4,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,7,7,0,4,0,25,4,13,6,0,6,0,29,12,19,10,0,6,4,50,14,27,16,0,5,0,67,12,35,15,4,3,0,71,23,39,22,4,4,0,88,11,46,16,0,9,0,76,38,102,33,8,0,3,183,20,53,7,0,0,0,93,13,59,15,0,0,0,93,29,73,27,0,0,0,138,25,108,25,6,4,0,169,7,19,8,0,0,0,40,8,14,11,0,3,0,29,21,37,22,0,3,3,94,258,674,257,36,59,13,1302
123021705,16,20,26,3,6,0,77,3,0,0,0,0,0,10,7,3,3,0,3,0,26,4,3,11,5,0,0,21,14,9,13,0,10,0,47,14,16,17,0,7,0,49,29,25,16,5,6,0,80,24,34,25,8,9,0,100,25,45,19,8,21,3,124,37,68,33,9,10,0,158,25,73,24,7,5,0,136,39,112,49,10,9,5,228,24,65,15,7,5,0,119,21,65,19,0,6,0,123,38,115,34,9,9,3,215,41,103,46,4,6,0,202,7,36,19,4,5,0,72,14,32,20,0,0,0,60,35,55,27,3,10,6,135,431,899,420,80,134,20,1980
123021706,15,16,11,3,8,0,55,3,0,6,0,0,0,5,3,3,4,0,0,5,14,3,4,6,0,7,0,14,7,10,4,4,5,0,34,10,14,12,0,8,0,46,12,35,17,9,10,0,88,22,39,24,9,15,0,106,22,63,21,9,5,0,118,16,70,24,9,10,0,125,22,59,22,4,6,0,111,33,105,28,10,9,0,187,13,53,10,6,5,0,90,8,42,3,5,0,0,65,14,71,14,0,3,0,115,20,54,22,4,5,0,101,8,18,9,4,0,0,26,6,17,7,0,0,0,20,17,47,20,6,6,0,98,259,700,273,79,105,9,1425
123031445,6,8,5,0,7,0,28,4,0,5,0,0,0,4,10,3,3,0,0,0,20,4,0,0,0,0,0,7,8,0,5,0,0,0,13,0,3,0,6,4,0,17,12,13,6,0,3,0,35,17,12,9,3,8,0,49,17,18,17,3,3,0,56,9,19,13,9,6,0,51,16,26,9,3,6,0,63,31,46,22,5,3,0,100,18,29,0,5,0,0,55,10,23,3,0,0,0,36,25,55,28,4,0,0,111,39,60,18,12,3,0,126,10,22,9,4,0,0,48,7,14,4,0,0,0,20,14,21,8,6,0,0,47,258,365,171,58,45,4,893
123031446,23,13,7,3,0,0,50,3,3,3,0,0,0,12,9,3,4,0,0,0,17,6,4,5,0,0,0,19,12,6,12,5,0,0,34,5,13,7,0,0,0,29,10,11,9,0,0,0,40,18,18,11,3,4,0,62,18,13,9,6,0,0,48,18,42,9,3,9,0,79,14,40,12,0,0,0,68,42,70,19,8,10,0,151,11,51,12,4,0,0,89,27,58,15,3,3,0,107,59,178,31,4,8,0,276,76,199,49,13,7,0,341,23,79,23,4,6,0,132,23,56,16,3,0,0,101,22,53,20,6,0,3,114,413,931,273,81,52,7,1752
123031447,27,15,11,0,4,0,56,4,3,4,0,0,0,14,6,0,3,4,11,0,28,4,7,4,3,3,0,26,17,10,6,0,4,0,37,23,14,17,5,5,0,63,24,21,14,6,8,0,83,46,44,27,8,15,3,136,36,45,26,11,11,0,135,48,77,39,8,21,4,192,35,74,33,18,8,0,159,97,132,47,22,20,0,310,52,113,24,9,11,0,199,43,83,19,5,5,0,153,99,206,39,19,11,0,371,111,212,70,12,7,0,415,44,59,28,6,5,0,136,19,38,16,0,0,0,74,44,50,33,13,6,0,157,786,1187,444,140,158,10,2729
123031448,17,10,3,0,3,0,37,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,7,0,0,0,9,15,3,11,4,5,0,35,7,9,12,5,0,0,31,14,12,17,0,3,0,49,18,23,13,4,3,0,66,12,30,11,0,0,0,61,28,38,16,0,3,0,87,15,33,7,5,0,0,67,33,77,26,9,12,0,148,15,40,10,7,3,0,75,16,29,5,0,4,0,51,38,80,22,0,5,4,153,57,135,41,13,8,0,262,34,70,32,4,7,0,142,18,62,24,5,0,0,113,22,37,16,4,4,0,90,373,702,278,55,63,4,1474
124011449,12,3,0,0,0,0,21,6,4,0,0,0,0,7,8,0,5,3,3,0,23,9,0,0,0,4,0,16,7,10,3,0,8,0,25,7,4,4,0,7,0,25,16,10,0,3,5,0,29,11,16,4,13,4,0,42,6,18,3,3,3,0,47,18,13,5,14,3,0,58,16,11,7,0,6,0,35,19,24,7,14,6,0,68,14,18,4,5,0,0,48,9,9,0,0,0,0,19,18,22,0,0,0,0,47,25,21,0,0,0,0,48,9,7,0,0,5,0,16,0,0,3,0,0,0,10,12,4,8,0,6,0,27,226,193,54,59,53,7,595
124011450,18,23,21,0,5,0,73,4,3,8,0,3,0,22,15,9,4,0,8,0,38,14,5,6,0,7,0,29,16,9,11,0,5,0,45,10,20,13,3,11,0,56,19,26,14,12,13,0,90,21,39,37,10,9,0,119,34,59,23,9,9,0,127,42,84,39,6,8,0,176,29,62,29,18,0,5,147,48,125,36,12,11,0,240,45,90,25,7,5,0,174,41,86,23,6,9,0,160,70,197,42,12,11,0,336,93,272,70,20,10,0,461,23,89,31,3,3,0,146,26,58,14,4,3,0,107,35,39,20,3,6,0,111,620,1290,473,133,123,13,2653
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,22,6,8,0,5,0,51,3,0,5,0,0,0,13,15,7,4,0,4,0,28,12,3,0,3,4,0,24,21,10,6,9,4,0,51,22,24,11,6,0,0,65,22,20,0,8,5,0,59,29,38,16,4,7,0,98,36,32,15,10,11,0,99,35,33,14,11,9,0,99,27,35,11,7,6,0,78,46,53,16,7,8,0,132,26,26,5,4,8,0,71,16,8,7,3,0,0,41,37,39,19,12,6,0,113,48,41,13,9,8,0,120,11,24,6,4,0,0,42,12,7,3,0,0,0,33,28,12,9,6,11,0,58,485,431,168,91,96,8,1274
124011453,25,17,11,7,3,0,56,7,0,3,0,0,0,21,7,3,4,0,3,0,22,4,0,0,7,4,0,11,16,6,9,4,11,0,46,20,17,18,4,9,0,61,25,24,14,7,10,0,75,17,34,13,7,15,0,92,27,42,27,17,12,0,117,42,68,23,9,20,0,166,50,76,23,9,4,0,161,57,112,43,14,15,4,240,36,63,11,8,3,0,129,32,46,13,0,0,0,92,41,81,22,9,9,0,160,59,89,30,3,5,0,182,9,6,4,0,0,0,26,8,10,9,0,0,0,28,27,28,12,9,3,0,85,510,720,285,108,120,10,1754
124011454,44,13,21,6,0,0,90,14,6,7,0,0,0,26,22,5,11,0,4,0,49,10,5,7,0,10,0,28,26,17,16,3,5,0,64,29,25,28,5,14,0,100,36,36,29,4,13,0,117,46,71,48,7,10,0,187,27,85,29,6,15,0,167,47,108,40,22,13,0,232,54,94,39,6,7,0,206,86,171,59,22,25,0,360,59,128,33,12,7,0,233,52,100,19,10,0,0,186,88,221,52,10,10,0,387,108,237,67,20,18,0,450,40,68,38,7,3,0,147,22,52,14,0,4,0,90,29,64,23,10,12,0,131,841,1504,567,158,177,12,3253
124011455,19,5,3,4,0,0,31,4,0,0,0,0,0,8,4,0,4,0,0,0,8,4,3,0,0,0,0,12,16,6,0,0,0,0,19,9,6,0,0,5,0,17,13,10,0,3,0,0,29,6,21,7,6,5,0,43,7,20,7,0,4,0,43,13,23,0,3,3,0,49,19,19,5,4,0,0,42,24,44,20,7,4,0,91,12,28,7,0,4,0,51,13,14,6,0,0,0,32,29,39,11,6,3,0,84,30,48,6,0,6,0,88,9,10,6,0,0,0,24,3,11,5,0,0,0,24,13,5,5,5,4,3,31,249,305,96,35,34,5,721
