SA2_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
128021534,..,6,0,5,4,3,7,0,0,26,..,0,8,6,8,45,50,36,12,167,0,10,8,0,0,6,4,0,0,38,898,630,546,582,677,926,626,214,63,5158,..,16,332,828,1062,1459,1082,345,60,5177,..,16,111,101,86,57,26,14,0,412,..,4,19,51,69,77,37,20,6,287,1775,..,..,..,..,..,..,..,..,1775,..,765,..,..,..,..,..,..,..,765,..,489,496,100,36,16,0,0,0,1143,..,21,25,13,7,37,47,24,37,208,..,11,13,6,7,8,4,0,0,51,..,10,5,13,11,13,8,4,0,65,..,4,22,18,28,62,100,49,20,304,8,17,17,9,9,15,9,3,3,80,1784,1350,1037,1134,1304,1748,1320,463,129,10262
128021535,..,5,12,7,13,13,6,9,0,76,..,3,16,15,29,125,142,119,62,523,16,27,8,7,15,15,16,9,0,110,1885,1346,1004,1331,1570,1573,1049,420,129,10304,..,22,755,1897,2216,2293,1652,515,64,9407,..,45,323,238,201,149,72,13,0,1039,..,8,56,133,265,190,72,34,15,767,3928,..,..,..,..,..,..,..,..,3928,..,1505,..,..,..,..,..,..,..,1505,..,1093,716,142,68,20,5,0,0,2046,..,39,38,16,22,46,53,66,31,318,..,33,37,7,11,10,6,3,0,109,..,14,25,20,20,29,27,13,5,158,..,16,35,44,84,202,226,162,77,850,32,52,29,13,19,26,25,12,0,206,3959,2822,2020,2517,2905,2971,2130,811,203,20333
128021536,..,16,19,3,17,19,13,11,0,85,..,15,32,44,62,136,193,167,89,738,19,26,23,18,6,12,18,4,4,135,2198,1205,947,1618,1664,1264,1086,577,196,10754,..,17,641,2357,2412,1750,1472,730,133,9511,..,68,450,311,334,174,81,19,3,1443,..,5,36,114,241,142,72,46,34,679,4538,..,..,..,..,..,..,..,..,4538,..,1534,..,..,..,..,..,..,..,1534,..,720,503,134,98,43,9,0,0,1501,..,37,40,16,18,48,65,57,28,313,..,24,39,14,14,7,10,5,0,121,..,34,55,19,29,27,23,14,0,201,..,24,66,81,129,228,316,246,126,1217,40,41,40,36,18,19,21,8,8,232,4579,2501,1873,3078,3291,2444,2068,1122,331,21285
128021537,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,11,..,0,4,3,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,5,0,0,0,0,0,21
128021538,..,65,120,34,33,22,26,3,0,305,..,38,177,169,180,306,330,335,154,1692,16,27,33,18,17,4,18,14,6,157,1907,1144,1920,1765,1484,1195,942,727,263,11354,..,33,1322,2058,1487,1196,922,614,189,7817,..,263,1154,483,349,174,80,24,4,2529,..,5,76,240,360,199,70,64,33,1032,3789,..,..,..,..,..,..,..,..,3789,..,998,..,..,..,..,..,..,..,998,..,650,349,118,79,51,8,4,0,1253,..,107,81,37,27,65,50,40,25,441,..,28,54,22,20,6,5,4,0,135,..,123,261,94,72,60,56,19,4,680,..,83,396,370,428,564,506,443,218,3002,42,41,55,34,30,22,30,14,10,283,3829,2342,3753,3448,2844,2338,1722,1215,474,21967
128021607,..,18,12,3,3,11,3,3,0,61,..,7,30,35,45,101,148,156,71,590,19,18,9,18,3,0,3,5,3,87,1818,1019,808,1372,1210,836,845,549,145,8602,..,20,672,1864,1650,1096,1159,735,105,7299,..,55,349,307,200,129,43,9,0,1094,..,3,43,145,253,108,45,46,25,670,3751,..,..,..,..,..,..,..,..,3751,..,1039,..,..,..,..,..,..,..,1039,..,814,296,98,83,30,6,0,0,1328,..,38,27,21,23,39,58,48,26,281,..,16,25,6,19,12,8,0,0,86,..,34,38,16,14,29,15,10,0,150,..,5,65,82,111,188,224,224,101,990,47,36,25,37,13,7,9,8,3,177,3799,2068,1530,2576,2363,1633,1556,1085,256,16869
128021608,..,3,0,5,5,7,3,0,0,22,..,0,9,9,15,35,58,74,34,232,10,9,4,0,3,4,4,3,0,33,715,406,352,492,541,432,387,246,59,3634,..,8,272,694,778,629,576,300,49,3315,..,27,147,116,77,41,14,8,6,438,..,0,23,46,75,38,21,28,8,241,1489,..,..,..,..,..,..,..,..,1489,..,465,..,..,..,..,..,..,..,465,..,319,175,53,30,21,4,0,0,604,..,13,8,3,9,14,20,18,7,86,..,12,14,0,8,3,0,0,0,36,..,4,10,12,18,10,8,3,0,58,..,6,17,15,33,56,86,109,47,364,18,17,7,0,9,4,5,3,0,77,1513,873,676,951,1033,817,731,461,119,7179
128021609,..,0,0,0,0,0,4,0,0,8,..,0,3,0,5,14,22,16,0,56,0,5,4,0,5,0,5,0,0,18,319,258,127,190,320,313,177,58,5,1759,..,5,77,272,485,500,284,76,10,1704,..,9,36,38,48,26,19,0,4,187,..,0,3,16,29,24,3,0,5,85,621,..,..,..,..,..,..,..,..,621,..,273,..,..,..,..,..,..,..,273,..,234,128,19,12,0,0,0,0,390,..,6,0,0,5,11,7,9,0,47,..,8,7,4,4,4,0,0,0,21,..,0,0,3,0,5,10,0,0,16,..,0,5,5,8,16,35,13,0,79,0,12,4,4,6,0,5,0,0,31,629,547,266,347,598,597,356,107,21,3464
197979799,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,201,263,361,219,210,192,132,34,4,1620,201,263,361,219,210,192,132,34,4,1620,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,441,527,812,576,498,423,308,89,14,3696,441,527,812,576,498,423,308,89,14,3696
201011001,..,108,47,15,18,11,9,6,0,211,..,29,67,49,61,125,164,112,55,663,20,33,13,13,12,10,9,5,5,113,1895,1110,1028,1274,1073,799,651,322,87,8238,..,31,765,1638,1344,1002,810,415,46,6056,..,158,517,251,212,120,56,16,0,1328,..,26,125,224,271,85,22,18,8,772,3884,..,..,..,..,..,..,..,..,3884,..,974,..,..,..,..,..,..,..,974,..,604,149,58,36,5,3,0,0,854,..,68,51,12,7,36,37,17,12,252,..,57,57,16,10,10,0,0,0,146,..,207,126,28,35,22,23,14,3,447,..,55,167,109,125,177,235,148,77,1096,24,56,34,20,19,18,19,7,5,198,3907,2224,1994,2361,2043,1477,1210,634,155,16015
201011002,..,126,93,12,23,12,9,3,0,286,..,34,91,88,123,207,251,220,109,1115,9,25,24,8,6,12,10,4,0,98,824,687,618,679,837,816,727,460,160,5812,..,22,320,680,884,875,806,451,86,4129,..,94,278,171,160,133,55,21,0,906,..,8,37,104,164,84,44,15,16,471,1669,..,..,..,..,..,..,..,..,1669,..,604,..,..,..,..,..,..,..,604,..,232,140,40,33,15,5,0,0,464,..,21,18,12,16,30,13,17,6,132,..,30,17,5,7,0,0,3,0,67,..,204,188,34,39,29,19,12,0,538,..,66,193,170,222,325,376,281,144,1776,15,53,41,19,21,16,13,5,4,193,1691,1325,1237,1241,1547,1515,1326,808,253,10950
201011005,..,18,11,0,5,4,3,0,4,45,..,8,13,8,19,63,91,46,30,278,11,19,4,0,5,3,0,0,0,49,726,372,258,432,516,489,407,162,49,3414,..,6,180,559,691,687,567,221,22,2935,..,41,126,120,112,83,30,0,5,514,..,4,21,59,92,36,16,16,12,248,1427,..,..,..,..,..,..,..,..,1427,..,395,..,..,..,..,..,..,..,395,..,205,94,37,28,12,0,0,0,367,..,14,5,4,4,5,21,17,0,74,..,16,6,4,0,5,0,0,0,39,..,55,36,4,8,15,14,0,4,134,..,21,40,28,46,96,142,72,34,484,14,33,9,10,8,11,9,0,5,94,1437,785,528,822,993,952,804,326,77,6721
201011006,..,63,42,8,6,19,14,6,6,170,..,17,77,38,38,81,95,92,52,500,13,20,13,0,4,5,10,0,0,69,1067,709,965,625,556,528,457,220,78,5206,..,30,610,695,570,578,544,245,38,3302,..,198,582,170,157,91,23,19,0,1238,..,26,119,151,146,76,37,16,12,584,2150,..,..,..,..,..,..,..,..,2150,..,411,..,..,..,..,..,..,..,411,..,348,151,52,31,15,0,0,0,599,..,70,56,12,21,35,32,15,5,243,..,78,54,13,5,5,3,0,0,158,..,128,114,24,26,37,28,12,3,373,..,37,159,81,101,128,143,107,69,826,25,36,31,9,17,9,15,5,0,148,2175,1352,1882,1212,1074,970,819,414,136,10033
201011007,..,0,0,0,5,9,7,0,0,22,..,0,5,4,19,24,25,10,4,98,4,3,4,0,3,0,0,0,0,26,414,245,171,253,332,322,184,61,13,1998,..,6,142,360,468,452,297,98,7,1836,..,16,72,58,94,58,22,0,0,319,..,0,6,26,38,21,10,4,3,105,861,..,..,..,..,..,..,..,..,861,..,261,..,..,..,..,..,..,..,261,..,197,77,25,15,3,0,0,0,323,..,16,3,5,3,4,17,8,3,64,..,18,0,0,3,4,0,0,0,32,..,4,0,0,5,16,11,0,0,41,..,0,6,19,32,55,47,26,7,202,11,12,12,3,15,0,0,0,0,57,878,539,330,501,670,618,411,141,25,4106
201011008,..,42,59,15,31,16,20,4,0,191,..,28,93,79,117,197,261,226,158,1151,24,33,15,12,6,15,4,11,0,125,1248,794,1018,867,854,839,817,527,240,7216,..,21,465,752,698,821,810,503,113,4179,..,227,629,300,205,114,73,37,0,1589,..,35,183,208,261,123,74,43,37,959,2576,..,..,..,..,..,..,..,..,2576,..,526,..,..,..,..,..,..,..,526,..,472,242,95,76,45,11,0,0,937,..,86,52,21,39,56,49,26,13,348,..,46,54,15,11,15,11,0,0,150,..,107,172,40,60,48,40,10,6,488,..,57,237,184,273,387,413,330,214,2080,43,51,40,27,25,23,14,15,0,243,2626,1634,2076,1637,1656,1635,1491,952,378,14082
201011481,..,72,66,18,17,17,13,7,0,219,..,28,99,71,90,181,191,176,82,922,10,19,10,13,11,4,8,5,5,88,710,488,681,584,548,620,555,332,124,4642,..,10,283,509,467,537,564,254,67,2693,..,152,393,180,106,93,41,9,0,971,..,15,74,122,144,84,35,28,16,516,1413,..,..,..,..,..,..,..,..,1413,..,260,..,..,..,..,..,..,..,260,..,275,159,50,37,23,11,0,0,555,..,31,34,11,12,36,22,12,0,166,..,36,31,9,6,10,0,0,0,91,..,113,154,40,39,51,32,16,6,455,..,51,184,157,169,302,288,255,107,1511,26,32,25,28,18,13,12,6,3,165,1438,975,1334,1109,997,1152,1005,581,200,8791
201011482,..,70,58,10,15,12,6,4,0,181,..,19,101,86,121,196,223,193,109,1041,12,29,17,0,7,18,9,7,6,111,1323,736,875,967,958,952,781,435,183,7208,..,15,517,1100,1111,1077,951,390,109,5273,..,137,501,304,219,154,58,24,4,1402,..,9,57,127,151,107,35,39,19,546,2646,..,..,..,..,..,..,..,..,2646,..,684,..,..,..,..,..,..,..,684,..,376,189,68,50,27,9,0,0,720,..,41,45,13,12,24,32,21,11,192,..,27,24,8,8,10,4,4,0,82,..,120,148,40,38,31,17,9,6,407,..,40,209,158,221,338,351,276,135,1722,30,43,34,11,14,28,19,13,8,198,2671,1489,1731,1829,1828,1792,1482,770,286,13882
201011483,..,108,94,15,10,19,12,5,0,274,..,38,104,89,100,174,218,124,61,913,15,27,22,8,14,9,8,3,0,113,976,725,887,789,732,649,627,322,107,5807,..,11,392,746,669,632,629,324,78,3486,..,170,509,240,181,88,56,16,0,1261,..,22,97,161,182,81,34,18,15,614,2006,..,..,..,..,..,..,..,..,2006,..,505,..,..,..,..,..,..,..,505,..,343,162,61,36,14,0,0,0,615,..,44,51,21,32,23,27,17,3,221,..,52,52,14,0,4,0,0,0,129,..,236,256,43,35,37,37,14,0,654,..,78,219,175,211,292,310,184,85,1552,24,45,45,18,21,22,19,10,3,205,2032,1498,1795,1482,1371,1198,1111,569,186,11244
201011484,..,90,70,17,16,33,11,10,0,253,..,39,127,88,130,256,334,245,128,1348,17,17,18,13,17,10,13,4,3,112,1000,745,985,745,708,782,792,471,197,6422,..,30,419,530,452,571,616,373,83,3066,..,239,514,241,161,137,47,32,4,1376,..,36,191,234,234,138,70,29,37,970,1969,..,..,..,..,..,..,..,..,1969,..,337,..,..,..,..,..,..,..,337,..,414,223,77,66,30,8,0,0,823,..,67,44,16,16,32,49,22,9,260,..,66,47,17,14,5,5,0,0,161,..,172,151,58,47,68,26,21,0,547,..,68,261,213,270,462,526,344,147,2297,35,43,51,26,30,22,19,9,3,227,2011,1473,1896,1410,1295,1477,1363,824,293,12038
201021009,..,0,3,5,7,13,10,3,0,44,..,4,15,23,37,59,78,50,32,299,3,12,4,5,7,11,3,4,3,60,582,264,309,421,449,454,331,158,53,3035,..,3,200,438,519,544,410,166,23,2311,..,36,186,209,144,108,29,5,0,711,..,4,29,52,79,45,29,11,8,254,1165,..,..,..,..,..,..,..,..,1165,..,251,..,..,..,..,..,..,..,251,..,232,97,50,26,11,0,0,0,408,..,13,20,4,4,22,22,21,10,109,..,3,13,3,3,7,0,4,0,39,..,3,5,10,17,25,20,14,0,92,..,9,33,59,85,118,137,96,40,580,8,25,21,13,15,16,11,10,3,115,1173,579,597,831,891,888,664,323,88,6046
201021010,..,9,3,9,16,11,11,3,0,63,..,5,9,27,50,132,149,100,58,531,6,10,0,0,8,9,16,3,0,49,574,295,311,404,498,632,580,280,83,3661,..,11,215,424,529,659,661,339,50,2879,..,38,185,140,170,161,95,18,0,808,..,4,31,71,84,56,35,25,13,312,1216,..,..,..,..,..,..,..,..,1216,..,281,..,..,..,..,..,..,..,281,..,222,115,46,31,21,4,0,0,437,..,17,11,6,16,23,30,11,5,124,..,18,10,3,8,7,9,0,0,47,..,9,4,19,34,27,24,17,0,131,..,9,35,56,130,243,276,159,85,991,11,15,16,13,16,18,19,7,0,121,1231,617,614,784,1020,1206,1155,570,148,7341
201021011,..,13,33,6,18,26,38,6,0,135,..,6,22,35,102,190,244,129,65,790,12,19,12,9,15,28,20,10,0,119,576,291,341,481,723,867,804,332,106,4527,..,8,157,428,648,815,854,382,44,3333,..,18,220,274,300,283,155,32,3,1276,..,4,11,75,104,66,39,17,20,339,1154,..,..,..,..,..,..,..,..,1154,..,285,..,..,..,..,..,..,..,285,..,209,120,46,36,20,3,0,0,434,..,17,9,4,14,16,31,13,16,124,..,23,27,11,13,11,9,0,0,94,..,16,64,15,36,54,76,11,0,275,..,15,46,74,196,343,409,204,92,1367,17,24,28,16,39,54,38,16,3,228,1172,615,681,937,1370,1663,1613,668,177,8904
201021012,..,5,3,0,9,15,7,3,0,42,..,0,13,16,28,53,47,34,14,190,4,10,4,4,0,4,5,3,0,42,552,289,252,386,471,430,322,123,35,2858,..,4,181,449,576,579,459,157,25,2425,..,16,140,145,145,102,50,9,4,611,..,3,12,33,64,32,23,16,13,197,1092,..,..,..,..,..,..,..,..,1092,..,321,..,..,..,..,..,..,..,321,..,238,97,38,33,19,4,0,0,437,..,15,7,11,5,23,28,3,9,92,..,17,8,0,8,4,5,5,0,42,..,12,7,8,18,18,24,6,0,89,..,4,18,47,72,117,107,72,21,462,10,20,14,9,8,6,8,6,0,90,1103,649,490,738,933,906,698,279,71,5866
201031013,..,0,4,0,5,10,7,0,0,30,..,4,8,3,23,45,59,57,7,205,0,4,4,4,4,0,0,0,0,17,228,120,130,131,225,251,286,127,33,1542,..,4,75,128,250,256,360,148,25,1240,..,31,79,52,64,61,49,4,0,343,..,0,18,20,31,24,16,11,13,134,462,..,..,..,..,..,..,..,..,462,..,107,..,..,..,..,..,..,..,107,..,89,44,19,17,11,0,0,0,177,..,12,3,9,4,18,6,8,3,65,..,5,10,4,0,9,3,0,0,29,..,5,4,0,4,16,17,5,0,62,..,7,15,23,70,107,144,101,28,488,4,5,12,6,14,13,7,4,5,63,460,263,249,258,463,508,604,278,74,3162
201031014,..,0,5,5,6,5,10,3,0,37,..,3,14,18,20,50,71,50,20,242,3,11,0,3,6,10,5,0,0,37,316,179,171,221,275,323,292,144,34,1946,..,7,108,204,288,370,353,148,25,1508,..,35,100,81,95,76,44,15,0,448,..,7,26,31,49,24,18,15,11,174,605,..,..,..,..,..,..,..,..,605,..,135,..,..,..,..,..,..,..,135,..,123,56,29,19,12,8,0,0,242,..,15,9,3,10,14,10,10,0,65,..,6,7,7,3,5,0,0,0,30,..,7,9,7,11,18,17,11,0,74,..,11,21,49,57,124,157,101,29,546,4,15,5,6,15,12,10,0,0,69,610,365,327,411,556,644,624,287,70,3891
201031015,..,0,9,0,0,5,6,0,0,23,..,0,6,9,20,47,46,29,7,158,7,7,4,0,4,3,3,0,0,29,430,210,217,263,353,303,273,113,25,2182,..,0,151,316,415,376,350,133,9,1758,..,45,128,100,115,66,53,15,0,523,..,0,26,31,54,32,20,6,7,182,865,..,..,..,..,..,..,..,..,865,..,188,..,..,..,..,..,..,..,188,..,173,73,39,14,9,6,0,0,311,..,16,9,3,14,17,24,15,9,112,..,16,6,4,6,8,0,0,0,40,..,5,10,4,4,16,8,3,0,61,..,8,27,32,57,105,115,68,16,420,14,14,11,15,5,10,12,3,0,81,882,466,446,536,694,642,584,252,40,4536
201031016,..,16,12,9,20,18,14,7,4,94,..,16,45,31,68,155,205,180,94,800,11,13,7,8,0,16,10,3,3,69,557,356,394,329,463,579,646,455,143,3922,..,5,156,232,374,507,654,492,76,2485,..,90,218,116,126,98,77,30,5,751,..,14,93,94,108,72,39,24,21,462,1111,..,..,..,..,..,..,..,..,1111,..,252,..,..,..,..,..,..,..,252,..,230,97,54,45,19,9,0,0,466,..,34,21,8,22,22,21,15,0,150,..,19,28,9,4,9,0,0,0,71,..,31,35,17,34,39,39,20,4,219,..,26,93,78,162,268,359,289,143,1419,28,25,18,13,17,19,11,8,9,149,1145,738,755,619,893,1053,1209,876,256,7544
201031017,..,3,0,0,6,13,18,0,0,46,..,0,10,9,24,70,116,74,25,322,4,7,5,6,0,3,8,0,0,44,344,191,183,224,322,463,424,198,52,2400,..,5,95,202,319,473,487,224,30,1832,..,28,84,86,123,131,56,12,0,517,..,6,28,36,58,37,25,23,18,236,715,..,..,..,..,..,..,..,..,715,..,154,..,..,..,..,..,..,..,154,..,167,82,33,33,24,3,0,0,349,..,25,13,0,15,25,21,19,12,126,..,16,14,6,4,8,9,0,0,48,..,8,5,9,14,17,34,11,0,107,..,3,24,33,76,200,236,152,38,756,9,20,18,8,15,12,28,5,0,111,718,420,351,419,658,934,896,442,96,4938
202011018,..,140,111,19,24,29,16,0,0,337,..,55,146,95,168,277,265,165,80,1261,21,39,25,15,13,8,15,7,0,150,993,916,1120,778,869,915,765,398,140,6890,..,34,444,604,675,770,749,389,74,3749,..,237,584,246,181,127,63,21,0,1452,..,27,162,209,246,124,65,35,33,904,2043,..,..,..,..,..,..,..,..,2043,..,546,..,..,..,..,..,..,..,546,..,399,218,90,55,42,8,0,0,813,..,91,66,32,48,48,48,23,13,365,..,59,58,25,18,8,4,0,0,166,..,237,242,54,53,62,38,8,5,701,..,99,303,213,378,500,463,249,121,2333,49,71,59,40,18,32,24,14,0,309,2090,1794,2133,1512,1676,1709,1461,745,256,13370
202011019,..,37,32,9,16,29,19,3,0,146,..,21,67,55,96,206,239,151,87,928,19,13,19,12,11,14,17,0,0,105,1132,758,958,684,715,810,736,377,146,6327,..,20,539,570,571,716,699,366,93,3576,..,226,556,217,206,140,54,12,0,1416,..,29,157,199,220,113,63,39,31,850,2310,..,..,..,..,..,..,..,..,2310,..,455,..,..,..,..,..,..,..,455,..,481,193,111,52,38,10,0,0,878,..,93,55,19,26,48,62,27,5,342,..,60,41,18,9,7,0,0,0,142,..,66,93,30,33,60,45,13,3,340,..,44,161,149,202,358,382,239,113,1647,31,41,34,29,20,22,34,5,5,211,2344,1522,1830,1336,1341,1500,1355,697,249,12175
202011020,..,116,94,18,3,23,23,6,7,281,..,35,114,69,114,244,270,232,138,1220,14,35,16,7,12,13,21,11,4,124,957,756,835,732,848,911,858,546,231,6672,..,27,430,756,832,934,979,557,162,4664,..,172,427,180,157,99,55,13,4,1105,..,3,81,138,191,111,38,33,24,623,2013,..,..,..,..,..,..,..,..,2013,..,563,..,..,..,..,..,..,..,563,..,374,166,67,47,33,10,0,0,701,..,56,35,12,18,31,28,14,13,202,..,35,40,16,9,6,3,3,0,115,..,192,189,47,30,38,41,16,9,557,..,64,198,156,238,392,403,331,186,1971,24,45,32,30,24,17,26,19,3,225,2041,1545,1601,1391,1549,1664,1578,983,399,12741
202011021,..,129,59,8,6,12,8,0,0,232,..,42,79,46,85,152,169,116,84,771,17,45,11,11,11,5,10,4,3,115,786,688,612,584,589,563,461,255,125,4658,..,14,282,522,539,595,456,230,61,2689,..,118,350,175,105,79,37,8,0,865,..,10,66,153,170,72,25,20,15,536,1570,..,..,..,..,..,..,..,..,1570,..,440,..,..,..,..,..,..,..,440,..,250,105,34,28,20,10,0,0,449,..,48,26,12,11,18,19,17,9,160,..,37,35,12,9,5,6,0,0,106,..,239,138,37,23,20,12,6,0,469,..,68,149,110,164,262,266,157,113,1290,30,66,24,22,12,10,9,6,8,178,1600,1296,1169,1068,1057,1082,839,444,199,8751
202011022,..,66,79,23,38,23,22,11,0,263,..,47,133,110,166,335,406,324,194,1711,26,41,30,8,7,27,24,9,6,175,1648,1037,1404,1238,1142,1285,1239,851,314,10156,..,22,747,1146,995,1178,1230,916,194,6426,..,226,761,380,257,151,97,37,0,1907,..,25,193,276,299,189,97,61,49,1185,3300,..,..,..,..,..,..,..,..,3300,..,746,..,..,..,..,..,..,..,746,..,579,320,133,93,56,5,0,0,1183,..,110,83,21,28,66,68,48,23,448,..,55,78,32,19,11,11,5,0,207,..,145,216,69,87,59,47,26,3,648,..,85,285,265,341,564,635,454,249,2871,45,63,65,26,21,43,43,19,6,327,3340,2062,2743,2347,2129,2308,2228,1555,519,19238
202011023,..,3,6,4,0,7,5,0,0,32,..,3,8,3,8,21,23,12,12,90,3,14,8,0,3,4,6,0,0,37,654,317,252,433,384,300,241,74,15,2659,..,0,224,611,600,443,371,110,11,2362,..,17,106,73,81,59,24,9,0,374,..,4,18,43,46,21,4,5,0,149,1325,..,..,..,..,..,..,..,..,1325,..,313,..,..,..,..,..,..,..,313,..,228,69,26,9,6,0,0,0,344,..,17,9,3,0,12,15,8,4,66,..,14,14,5,0,4,0,0,0,34,..,18,14,12,4,18,8,0,0,66,..,8,26,20,24,39,48,27,12,196,12,24,10,6,11,8,12,4,0,77,1332,635,488,807,773,598,482,163,25,5319
