SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
117031644,3,28,684,3,0,720,5,45,434,0,3,487,5,118,2086,8,15,2225,0,11,14,0,0,20,0,3,0,0,0,0,0,15,218,3,5,235,4,5,30,0,5,40,0,0,5,0,0,5,11,143,2351,7,24,2534,0,0,69,0,0,73,0,0,37,0,3,43,25,222,3571,12,23,3848
117031645,0,0,877,0,0,881,0,0,803,0,0,799,0,6,4836,0,24,4869,0,0,5,0,0,5,0,0,25,0,0,21,0,6,595,4,9,614,0,0,96,5,4,108,0,0,27,0,0,28,4,12,5585,4,38,5642,0,0,160,0,0,166,0,0,149,0,3,155,4,13,7573,3,47,7644
117031646,0,85,272,0,0,364,5,36,320,0,0,358,0,104,1280,9,9,1399,0,49,41,0,0,96,0,3,92,0,0,95,0,38,282,0,4,325,0,5,62,0,0,71,0,0,4,0,0,4,0,200,1768,12,17,1994,0,8,34,0,0,38,0,11,158,0,0,177,5,341,2556,11,18,2926
117031647,7,46,439,0,0,495,9,128,1289,0,0,1431,12,160,3430,7,6,3613,0,258,1373,0,0,1636,0,11,70,0,0,81,4,21,338,6,0,373,0,3,118,0,0,123,0,5,20,0,0,28,17,457,5353,10,6,5846,0,6,101,0,0,115,0,11,143,0,0,153,40,655,7330,12,8,8046
117031648,4,87,355,0,0,451,3,111,1078,0,0,1197,5,174,3452,0,9,3646,0,0,27,0,0,27,0,0,133,0,0,136,0,29,312,0,0,345,0,0,101,0,0,100,0,0,10,0,0,10,9,205,4037,0,16,4267,0,8,73,0,0,80,0,3,50,0,0,54,21,419,5597,0,13,6054
118011339,607,430,833,15,0,1883,437,447,839,19,0,1743,91,164,2700,56,8,3017,0,0,115,0,0,115,3,5,14,0,0,25,51,56,479,12,0,599,0,0,36,5,3,45,4,4,9,0,0,18,144,219,3365,79,9,3819,16,9,114,0,0,142,14,11,65,0,0,89,1225,1118,5208,117,12,7673
118011340,378,492,781,0,0,1650,333,607,884,0,0,1825,81,248,3592,9,8,3931,0,0,114,0,0,115,0,0,20,0,0,24,36,69,614,0,0,721,0,0,47,0,3,55,0,0,20,0,0,20,120,323,4402,9,9,4856,7,16,83,0,0,103,9,19,70,0,5,99,848,1447,6222,9,13,8541
118011341,424,625,747,64,0,1870,335,702,586,29,0,1653,94,415,2042,142,6,2697,0,12,96,0,0,101,0,6,43,0,4,55,35,82,294,30,5,446,4,4,32,3,4,50,0,0,13,4,0,19,130,521,2518,178,15,3367,14,23,65,6,0,113,11,21,97,4,0,137,922,1898,4014,279,19,7127
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,681,162,395,7,4,1255,541,231,542,4,4,1323,99,66,965,12,4,1143,0,0,11,0,0,11,0,3,17,0,0,21,45,19,145,8,0,213,3,4,7,0,0,14,0,3,6,0,0,9,147,88,1143,20,4,1408,15,18,39,0,0,75,20,10,22,0,0,48,1409,509,2141,42,14,4111
118011345,180,1160,360,8,0,1703,175,1069,366,9,0,1620,68,918,1480,24,0,2488,0,7,35,0,0,43,0,4,11,0,0,16,16,205,217,8,0,447,8,11,15,0,0,37,0,0,7,0,0,8,88,1152,1759,37,4,3034,8,33,78,0,0,118,9,23,18,0,0,52,454,3438,2577,55,4,6528
118011346,1059,113,589,29,0,1790,647,118,351,20,0,1137,124,50,594,48,3,819,0,0,0,0,0,0,0,0,8,0,0,8,57,25,146,10,0,234,10,0,10,5,8,30,0,0,9,0,0,10,193,80,763,67,9,1101,25,3,113,6,0,146,24,6,23,0,0,58,1946,318,1839,117,18,4235
118011347,301,433,385,0,0,1121,190,259,304,5,0,750,43,199,602,0,3,845,0,0,13,0,0,13,0,6,6,0,0,12,16,54,111,4,0,176,0,5,9,0,0,12,0,0,0,0,0,0,57,259,736,4,5,1059,8,21,89,0,0,122,9,13,14,0,0,35,564,991,1524,6,10,3094
118011649,923,103,985,0,0,2011,586,60,824,0,0,1469,89,39,1480,13,0,1627,0,0,3,0,0,3,0,0,6,0,0,6,30,10,280,6,0,332,6,0,13,0,0,24,0,0,4,0,0,8,121,51,1799,20,5,1994,29,5,57,0,3,98,17,4,37,0,0,56,1675,224,3701,24,6,5630
118011650,207,217,1208,0,0,1640,98,139,593,0,5,834,48,95,1481,5,0,1635,0,0,0,0,0,3,0,0,0,0,0,0,10,31,306,0,0,348,0,0,5,0,0,6,0,0,9,0,0,9,63,123,1801,10,9,1995,7,10,83,0,4,99,4,11,58,0,0,79,374,494,3751,13,17,4647
118021564,457,99,479,0,0,1037,276,69,456,0,0,800,89,104,1771,3,0,1974,5,0,46,0,0,49,0,0,33,0,0,34,31,17,227,0,5,278,3,0,40,0,0,47,0,0,4,0,0,4,128,125,2114,7,9,2383,8,6,41,0,0,60,7,3,20,0,3,33,880,304,3109,7,13,4310
118021565,893,208,272,4,0,1370,545,178,281,3,0,1009,258,188,1593,26,3,2068,5,7,111,0,0,127,9,4,38,0,0,47,81,38,201,0,0,321,12,8,15,0,0,28,0,0,4,0,0,5,362,241,1957,27,7,2597,29,19,33,0,0,77,23,5,22,0,4,56,1855,652,2565,34,10,5112
118021566,844,278,223,13,0,1356,456,258,230,3,0,942,129,119,644,31,3,934,0,6,43,0,0,47,3,0,13,0,0,23,42,22,66,0,0,135,0,0,0,0,0,6,0,0,0,0,0,0,184,151,783,31,4,1150,16,7,88,0,0,120,9,5,25,0,0,44,1516,697,1343,46,4,3611
118021567,469,294,288,0,0,1057,277,356,358,3,3,1001,103,223,871,10,0,1208,19,110,745,0,4,873,0,8,36,0,0,46,33,39,120,0,0,190,0,15,9,0,0,25,0,0,10,0,0,9,156,394,1787,8,4,2348,3,13,61,0,0,80,12,16,48,0,0,78,917,1078,2543,18,4,4560
118021568,559,250,341,0,0,1155,349,293,308,0,0,950,120,141,1051,18,5,1331,9,9,18,0,0,32,5,3,17,0,0,19,40,30,120,5,0,195,5,0,12,0,0,12,4,0,7,0,0,8,178,176,1215,25,4,1598,21,7,32,0,0,61,17,5,32,0,0,51,1117,732,1930,30,5,3818
118021569,365,411,803,11,0,1597,292,437,920,15,4,1670,79,177,2492,45,4,2792,0,4,26,0,0,28,0,0,46,0,0,46,20,36,344,11,3,424,3,0,21,0,0,25,0,0,12,0,0,14,99,218,2944,63,7,3331,11,14,77,0,0,94,4,8,37,0,0,51,776,1086,4778,95,13,6749
118021570,385,284,463,13,0,1147,277,295,525,5,0,1102,103,172,1781,80,0,2142,7,0,79,0,0,84,5,0,20,0,0,23,29,27,228,11,0,300,34,7,23,3,0,66,0,0,6,0,0,6,175,210,2141,94,0,2614,12,6,101,0,0,114,3,11,37,0,4,52,852,806,3264,120,4,5040
118021651,553,418,1036,9,0,2019,424,395,954,7,0,1786,80,174,3122,38,0,3409,0,0,38,0,0,44,0,0,10,0,0,11,27,35,490,14,0,569,0,0,17,0,0,18,0,0,6,0,0,12,108,213,3688,48,4,4058,17,5,71,0,0,93,7,4,56,0,0,68,1116,1037,5806,71,3,8034
118021652,791,109,228,0,0,1130,581,164,233,0,0,974,136,107,397,0,0,643,18,60,344,0,0,425,19,0,46,0,0,70,36,24,39,5,0,108,13,22,3,0,0,39,0,0,10,0,0,12,231,214,842,5,0,1292,18,3,47,0,0,72,18,5,43,0,0,67,1641,489,1388,5,7,3534
118021653,1069,295,106,3,0,1476,862,413,182,0,5,1458,227,222,321,5,4,777,34,288,186,0,0,517,4,34,51,0,0,88,65,37,37,0,0,143,4,7,5,0,0,16,6,4,3,0,0,8,337,593,606,4,4,1547,25,22,13,0,0,61,32,24,15,0,0,68,2321,1349,926,4,8,4607
118021654,379,81,48,0,0,506,323,137,52,0,4,510,70,64,90,10,0,230,0,10,547,0,0,555,0,0,49,0,0,53,14,15,17,0,0,43,6,63,0,0,0,67,0,0,4,0,0,5,80,148,713,11,0,953,9,5,29,0,0,41,6,5,31,0,0,44,797,376,861,17,5,2054
119011354,1839,177,41,0,0,2055,1772,344,31,7,0,2152,599,198,39,9,0,847,494,110,280,0,0,885,42,36,30,0,0,102,202,54,17,0,0,280,64,14,0,4,0,90,5,0,6,0,0,10,1406,414,366,12,6,2216,82,7,33,0,3,124,112,21,19,0,0,159,5208,970,488,19,10,6701
119011355,32,0,12,0,0,46,124,7,67,0,0,209,22,18,89,0,0,128,0,7,4,0,0,12,9,8,3,0,0,20,9,4,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,34,36,102,0,0,176,0,0,0,0,0,3,6,0,0,0,0,11,199,45,192,0,0,433
119011356,919,223,4,4,0,1154,722,442,12,3,0,1177,311,229,21,4,0,569,22,60,3,0,0,84,3,21,4,0,0,29,145,55,8,0,0,210,42,9,9,0,0,59,9,0,0,0,0,7,524,375,41,9,5,959,45,24,6,0,0,69,44,9,7,0,0,70,2264,1074,67,14,9,3419
119011358,1624,310,58,0,0,1991,1394,530,57,0,0,1989,609,286,130,10,7,1041,176,149,32,0,0,362,9,27,26,0,0,66,134,41,21,0,0,196,17,4,5,0,0,24,5,0,4,0,0,11,959,506,219,9,7,1694,56,16,84,0,0,153,50,21,7,0,0,80,4079,1380,431,8,5,5909
119011360,1285,390,15,3,5,1701,1206,694,42,5,0,1950,598,365,117,22,4,1101,278,95,121,0,0,495,17,32,38,0,0,83,130,59,23,0,0,215,24,12,3,0,0,40,11,0,0,0,0,13,1057,552,303,22,11,1933,54,21,7,0,0,81,50,7,13,0,0,68,3645,1665,382,30,16,5741
119011361,1578,174,129,3,0,1884,1331,392,252,0,0,1981,653,181,359,6,7,1207,251,78,214,0,0,548,26,27,88,0,0,144,284,54,46,5,5,390,73,5,14,0,0,96,9,3,8,0,0,22,1300,345,733,12,8,2401,74,19,21,0,0,109,98,24,42,0,0,169,4383,953,1181,16,10,6546
119011571,529,108,447,0,0,1084,368,185,835,0,5,1394,219,149,1624,3,11,2011,38,36,276,0,0,355,10,7,40,0,0,58,104,26,201,4,0,331,26,3,42,0,0,70,6,0,11,0,0,17,400,228,2197,4,12,2841,33,13,48,0,0,89,32,6,78,0,0,120,1359,541,3605,7,18,5527
119011572,844,136,300,19,0,1299,474,200,612,43,3,1334,310,157,1296,35,6,1807,10,20,277,0,0,307,12,13,98,0,0,127,204,46,105,12,3,370,64,5,32,0,4,105,7,0,5,3,0,22,604,244,1824,46,12,2739,47,11,24,0,0,90,38,13,50,0,0,105,2010,608,2815,114,20,5568
119011655,923,223,21,0,0,1166,859,420,59,5,6,1338,267,229,97,4,3,603,111,266,97,0,3,473,27,38,22,0,0,82,110,61,15,0,0,185,36,8,0,0,0,50,0,10,0,0,0,14,553,614,228,9,6,1402,45,27,14,0,0,83,56,19,9,3,0,88,2426,1294,329,12,11,4079
119011656,906,182,24,4,0,1114,795,343,38,0,0,1178,295,149,51,0,0,499,104,150,21,0,0,271,7,23,11,0,0,39,133,35,6,0,3,182,45,13,6,0,0,61,3,8,0,0,0,10,589,374,92,4,4,1062,54,25,9,3,0,82,49,22,3,0,0,79,2389,940,172,5,6,3517
119011657,1111,133,7,0,0,1262,1171,335,3,0,0,1511,334,155,31,8,3,529,102,34,79,0,0,212,8,4,34,0,0,41,86,22,7,0,0,117,6,6,0,0,0,13,0,0,0,0,0,9,541,218,149,12,3,918,30,5,0,0,0,35,33,3,3,0,0,46,2887,696,169,10,6,3769
119011658,1574,314,13,9,0,1909,1545,527,16,4,5,2094,467,214,23,24,5,733,127,120,110,0,0,359,3,15,9,0,0,23,99,30,11,10,0,141,3,9,3,0,0,12,3,4,0,0,0,4,712,381,149,29,5,1273,45,7,4,0,0,62,37,15,4,0,0,59,3910,1241,189,45,6,5397
119021362,1482,216,255,3,6,1962,1179,288,533,3,4,2002,484,205,1151,12,5,1855,73,117,187,0,0,377,12,37,31,0,0,84,155,45,103,4,0,304,27,11,34,0,0,77,6,3,10,3,0,15,761,418,1516,18,5,2715,58,29,41,0,3,132,66,20,48,0,0,128,3551,968,2390,24,10,6947
119021366,1359,190,152,8,0,1702,1204,353,277,7,0,1845,504,171,715,38,9,1433,87,210,109,0,0,403,18,54,16,0,0,89,201,43,79,10,3,333,54,19,22,3,0,97,4,0,6,0,0,9,871,503,942,58,8,2370,63,14,9,4,0,92,84,24,38,0,0,148,3582,1080,1414,73,13,6160
119021367,1232,167,102,0,0,1507,1171,259,234,4,0,1676,338,168,418,15,4,939,35,83,62,0,0,183,12,32,20,0,0,60,90,25,27,3,4,153,23,0,5,0,0,26,0,5,5,0,0,7,498,318,534,16,3,1369,38,24,15,0,0,79,39,14,15,0,0,76,2984,781,904,30,9,4706
119021573,495,46,455,0,0,994,327,71,520,0,0,918,268,61,2004,12,6,2356,4,5,85,0,0,96,3,0,31,0,0,36,103,14,184,5,0,297,19,0,46,0,0,69,6,0,13,0,0,16,402,77,2367,13,10,2875,18,0,33,0,0,52,20,7,81,0,5,108,1264,201,3453,14,13,4950
119021574,379,40,197,0,0,617,277,55,356,0,0,692,165,37,1202,0,0,1408,4,10,75,0,0,86,4,0,13,0,0,21,44,7,73,0,0,136,14,0,18,0,0,33,0,0,12,0,0,12,233,55,1400,0,0,1690,9,3,23,0,0,31,22,5,38,0,0,64,919,163,2010,0,5,3095
119021659,454,109,380,0,0,941,242,135,547,0,0,928,171,120,1175,3,4,1475,0,8,74,0,0,79,8,6,33,0,3,45,82,25,172,0,0,281,31,3,48,0,0,78,0,3,10,0,0,14,285,161,1501,7,9,1966,18,3,33,0,0,62,23,11,59,3,0,92,1020,425,2523,9,14,3993
119021660,216,101,251,0,0,569,106,91,336,0,5,537,96,146,1167,3,3,1417,4,5,76,0,0,83,8,10,26,0,0,39,33,28,171,4,0,238,7,7,57,5,5,75,0,0,9,0,0,7,149,194,1507,3,14,1864,14,4,25,0,0,50,9,13,50,0,9,71,495,405,2165,3,18,3091
119021661,823,71,148,0,0,1039,558,107,722,0,0,1391,222,97,1226,0,0,1547,18,33,33,0,0,83,4,29,19,0,0,55,66,15,108,0,0,188,7,5,16,0,0,34,0,0,6,0,0,6,322,178,1406,0,7,1911,26,3,16,0,0,47,27,9,32,0,5,66,1750,378,2319,0,6,4458
119021662,2446,143,130,0,0,2720,1630,180,171,0,0,1984,518,108,283,4,0,918,6,10,18,0,0,43,4,0,9,0,0,18,151,42,51,0,0,240,10,3,0,0,0,16,4,0,3,0,0,11,708,170,371,5,0,1254,56,8,18,0,0,84,57,3,10,0,0,69,4897,501,703,5,3,6109
119021663,756,28,28,5,0,813,607,44,36,8,0,698,209,22,59,5,0,292,36,47,5,0,0,85,5,27,17,0,0,47,32,10,15,0,0,60,13,0,0,0,0,14,0,0,0,0,0,0,284,99,98,5,0,488,14,3,4,0,0,25,22,0,6,0,0,31,1686,174,172,16,4,2050
119031370,1205,198,152,4,0,1558,880,212,238,0,0,1330,405,136,435,19,0,1001,54,168,183,0,0,404,10,69,55,0,0,133,111,25,48,3,0,188,14,15,0,0,0,32,4,0,3,0,0,12,598,411,721,26,3,1765,38,14,13,0,0,74,36,16,17,0,0,65,2756,853,1135,37,4,4795
119031371,1626,146,138,0,0,1907,1171,102,131,0,0,1407,270,63,374,6,0,712,3,0,0,0,0,3,0,0,0,0,0,4,83,15,38,0,0,138,7,14,0,0,0,23,0,0,0,0,0,0,366,94,411,13,5,884,42,6,11,0,0,59,21,19,3,0,0,38,3222,358,696,11,5,4298
119031372,2159,372,103,5,0,2639,2013,386,221,0,3,2621,356,164,199,15,3,732,87,99,170,0,0,363,14,36,50,0,0,94,100,25,24,6,0,158,15,14,3,4,0,37,7,3,3,0,0,14,582,338,455,22,5,1400,38,40,25,0,0,99,44,24,11,0,0,76,4834,1156,811,30,9,6838
119031373,552,88,144,0,0,794,481,117,375,4,0,971,284,73,590,25,3,977,118,137,784,0,6,1053,4,29,178,0,0,207,67,12,77,10,0,165,17,3,11,0,0,30,0,3,9,0,0,12,490,257,1652,33,8,2445,24,9,33,0,0,69,36,7,52,0,0,92,1578,478,2259,43,12,4368
119031374,2135,296,464,3,0,2896,1697,294,683,0,3,2673,446,190,1269,12,11,1926,8,56,28,0,0,87,3,12,5,0,0,24,130,31,176,3,0,341,20,12,21,0,0,57,4,0,12,0,0,13,611,299,1512,17,8,2454,58,29,49,0,0,135,64,3,53,0,4,122,4565,927,2760,17,19,8286
119031664,236,38,447,0,3,723,109,40,798,0,4,947,66,34,1946,3,5,2056,0,0,44,0,0,44,0,0,18,0,0,18,38,4,262,0,0,313,4,0,47,0,0,61,0,0,13,0,0,15,111,40,2333,4,5,2497,16,0,63,0,0,79,14,0,51,0,0,59,486,123,3693,4,12,4312
119031665,1102,124,110,0,0,1337,820,192,167,0,0,1180,333,117,311,4,0,772,31,50,14,0,0,98,15,16,3,0,0,33,109,16,63,0,0,182,25,16,11,0,0,47,0,0,6,0,0,11,518,214,402,4,4,1144,39,11,18,0,0,65,42,13,14,0,0,62,2520,554,711,3,4,3797
119031666,1326,281,235,0,0,1846,1068,279,358,0,0,1712,280,185,815,17,0,1303,4,5,49,0,0,53,3,4,8,0,0,19,61,31,93,10,0,196,15,7,0,0,0,27,0,0,4,0,0,6,370,232,973,30,0,1603,30,7,16,0,0,57,31,3,17,0,0,49,2821,799,1606,34,6,5265
119031667,395,216,306,0,0,921,344,202,497,0,0,1040,111,117,1013,3,3,1244,3,28,36,0,0,65,0,0,14,0,0,16,30,16,125,3,0,176,10,4,12,0,0,16,3,0,6,0,0,9,157,165,1191,7,5,1530,12,12,18,0,0,48,12,9,33,0,0,45,917,604,2048,3,10,3578
119041377,1667,103,58,6,0,1838,1119,102,81,3,0,1297,466,68,165,51,3,756,66,51,60,0,0,180,10,33,3,0,0,44,119,19,20,11,0,164,18,7,5,5,4,33,4,0,0,0,0,7,680,177,262,62,8,1192,47,13,20,0,0,82,32,9,3,4,0,53,3552,401,418,71,10,4458
119041378,522,122,431,0,0,1077,348,120,920,0,4,1390,135,88,1697,21,8,1953,11,0,12,0,0,20,4,0,17,0,0,17,44,28,159,6,0,235,10,0,11,0,0,25,0,0,3,0,0,3,198,116,1901,31,8,2257,17,9,69,0,0,96,18,6,47,0,3,69,1107,367,3367,34,13,4886
119041379,1166,73,509,6,0,1756,878,109,702,12,0,1699,276,70,1392,41,11,1784,3,0,64,0,0,67,4,0,28,0,0,37,68,11,127,3,0,210,13,0,10,0,0,30,0,0,4,0,0,4,370,84,1630,46,11,2137,35,3,37,3,0,72,40,8,36,0,0,82,2489,266,2916,68,12,5757
119041380,1054,279,565,0,0,1899,668,259,516,0,0,1448,234,168,1329,12,0,1743,5,4,78,0,0,87,3,3,16,0,0,29,54,41,132,4,0,228,6,8,13,0,0,31,0,0,3,0,0,6,307,219,1581,16,5,2122,32,9,26,0,0,72,39,8,51,0,6,100,2099,777,2745,21,3,5639
119041381,1072,87,558,47,0,1763,779,116,1137,0,4,2038,310,94,1978,38,8,2421,5,8,81,0,0,92,7,8,38,0,0,59,124,20,212,16,3,370,15,5,39,18,0,79,4,5,11,4,0,15,467,141,2354,66,11,3039,33,8,57,0,0,100,27,0,71,0,7,113,2384,346,4181,130,19,7056
119041382,1327,756,443,8,0,2540,929,445,517,11,3,1896,364,307,811,19,5,1494,6,17,92,0,0,120,0,4,13,0,0,13,68,58,113,3,3,248,3,22,6,0,0,31,0,6,5,0,0,11,441,411,1040,19,7,1918,43,37,27,6,0,106,53,16,26,0,0,92,2795,1667,2044,44,12,6557
119041668,1080,169,194,4,0,1448,834,256,703,3,4,1800,277,174,1138,9,5,1601,7,11,83,0,0,99,5,6,49,0,0,68,111,53,115,8,0,287,16,7,18,0,0,47,0,4,3,0,0,7,422,248,1405,15,8,2104,40,19,53,3,0,110,58,13,32,0,6,106,2434,700,2397,20,14,5565
119041669,854,255,46,4,0,1164,767,323,76,5,3,1173,229,217,95,18,0,558,10,8,5,0,0,24,9,7,0,0,0,12,81,21,17,3,0,126,13,3,6,0,0,20,0,3,0,0,0,3,344,257,126,20,0,745,20,10,5,0,0,35,24,15,0,0,0,46,2014,860,255,32,5,3156
119041670,1072,301,342,9,0,1723,699,332,637,4,0,1668,239,184,1127,24,0,1577,0,6,17,0,0,24,8,3,13,3,0,21,82,44,125,6,0,262,16,4,11,0,0,34,0,0,11,0,0,13,349,240,1303,31,6,1929,36,9,26,0,0,68,31,16,35,0,0,81,2182,897,2341,46,3,5467
119041671,26,0,313,0,0,342,11,0,1250,0,0,1261,14,7,2490,0,29,2538,0,0,17,0,0,17,0,0,10,0,0,10,10,0,277,0,7,286,0,0,45,0,5,45,0,0,8,0,0,8,15,6,2839,0,36,2902,0,0,61,0,0,64,0,0,55,0,4,57,56,15,4518,0,42,4629
120011383,1993,267,1152,14,0,3432,1327,270,869,21,0,2490,412,159,1452,52,5,2084,15,62,38,0,0,115,8,15,16,0,0,40,100,22,129,17,0,271,6,15,17,3,0,46,4,0,5,0,0,8,543,285,1658,70,5,2559,32,15,51,3,0,97,38,15,32,3,0,84,3932,841,3758,113,9,8656
120011385,1493,222,821,9,0,2544,1258,270,682,11,5,2217,277,141,1341,55,8,1831,4,17,109,0,0,128,0,0,12,0,0,20,70,29,167,0,0,274,8,0,8,0,0,11,0,0,0,0,0,5,370,198,1645,54,5,2271,34,13,51,0,0,97,25,0,28,0,0,61,3173,697,3228,78,13,7193
120011386,1545,352,846,8,0,2761,1050,345,926,20,0,2347,370,278,1557,72,0,2279,42,79,196,0,0,315,3,4,98,0,0,109,70,42,195,15,0,328,8,3,11,0,0,22,3,0,5,0,0,9,506,410,2058,94,3,3066,38,19,52,4,0,118,40,10,34,0,0,86,3176,1137,3927,125,3,8378
120011672,1106,98,197,7,0,1409,723,187,410,8,0,1328,264,135,768,30,3,1197,9,15,35,0,0,55,5,5,18,0,0,35,72,22,70,3,3,168,13,37,58,0,5,115,0,0,6,0,0,6,362,215,951,41,11,1572,24,10,19,0,0,57,28,0,14,0,0,49,2243,508,1594,55,13,4412
120011673,46,20,460,0,0,526,44,20,1316,0,0,1385,55,29,2507,0,7,2593,0,0,5,0,0,8,0,0,9,0,0,9,7,7,260,0,0,269,0,0,68,0,0,71,0,0,10,0,0,12,62,39,2860,0,7,2967,0,0,52,0,0,58,0,0,68,0,0,70,161,76,4765,0,3,5009
120021387,681,1058,336,0,0,2075,535,963,337,0,0,1828,172,603,1092,3,3,1872,5,35,246,0,0,286,0,0,38,0,0,38,45,123,126,10,0,301,0,6,11,0,0,16,0,4,0,0,0,3,224,768,1511,17,3,2520,17,27,29,0,0,77,5,18,18,0,0,44,1459,2831,2220,24,9,6541
120021389,699,447,344,11,0,1496,764,786,283,5,0,1843,254,490,838,32,6,1618,5,38,197,0,0,242,0,4,17,0,0,25,64,104,82,11,5,261,4,30,6,7,0,38,4,0,0,0,0,4,331,662,1132,47,0,2180,8,18,15,0,0,50,12,15,21,0,0,51,1817,1932,1802,60,10,5613
120021674,336,518,117,8,0,978,308,671,183,5,0,1165,151,459,611,28,8,1250,3,5,45,0,0,57,0,0,40,0,0,45,46,104,56,7,0,210,0,4,3,0,0,7,0,0,0,0,0,6,204,574,759,31,8,1573,15,19,12,0,0,42,9,13,8,0,0,29,864,1790,1085,47,8,3781
120021675,935,520,230,6,0,1684,1105,830,418,4,0,2352,473,595,989,24,5,2087,18,18,155,0,0,195,19,12,37,0,0,67,103,111,98,4,0,313,5,4,17,4,0,30,0,4,3,0,0,11,617,748,1294,27,5,2701,22,20,20,0,0,62,18,16,14,3,0,51,2691,2135,1974,42,10,6848
120031392,1068,126,194,13,3,1408,723,139,539,17,0,1421,195,87,1021,53,3,1359,5,8,21,0,0,31,8,5,22,0,0,35,62,15,114,11,0,204,0,0,9,0,0,17,0,0,0,0,0,0,277,114,1187,65,10,1650,25,4,17,0,0,46,12,0,26,4,0,39,2105,387,1962,93,12,4564
120031393,1342,576,200,0,0,2123,1003,543,406,0,0,1962,342,291,761,13,3,1409,8,131,86,0,0,224,13,10,24,0,0,46,112,56,80,0,0,245,13,8,15,0,0,35,0,0,5,0,0,4,490,498,969,11,5,1973,39,25,68,0,0,136,36,15,15,0,0,72,2900,1657,1664,20,10,6255
120031394,994,266,511,28,0,1804,747,374,1013,33,0,2161,292,170,2351,113,9,2925,24,7,75,0,0,103,20,4,93,0,0,125,76,31,231,21,0,362,5,0,19,5,0,24,0,0,6,0,0,11,411,216,2777,137,7,3543,33,8,39,0,0,78,8,3,39,4,0,59,2186,868,4374,196,13,7642
120031395,1265,226,223,0,0,1725,788,287,456,0,0,1531,201,195,1112,6,8,1532,0,38,23,0,0,55,0,0,42,0,0,47,53,32,133,5,0,216,0,0,10,0,0,11,0,0,4,0,0,6,262,261,1326,7,13,1872,30,15,23,0,0,67,23,5,18,0,0,50,2365,796,2052,14,15,5241
120031396,332,46,422,4,0,797,216,69,1910,9,4,2213,140,98,3431,26,15,3708,3,19,97,0,0,117,0,9,22,0,0,28,35,17,309,0,4,364,8,3,145,0,9,166,0,0,18,0,0,19,192,150,4017,30,28,4418,16,8,76,0,0,99,18,4,93,0,7,125,773,272,6522,40,41,7644
