SA2_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
123021443,5581,18116,369,821,382,889,751,1713,129,257,3,4,0,0,0,0,64,160,197,428,0,0,0,0,0,0,0,0,0,0,6,10,6539,20266,249,..,6790,20266
123021444,5681,17391,376,862,636,1281,1006,2139,89,157,21,47,0,0,0,0,44,90,148,298,0,0,0,0,0,7,0,4,3,3,4,3,6845,19849,227,..,7074,19849
123021703,3667,12630,87,271,249,791,334,1060,0,5,0,0,218,322,0,0,42,123,258,451,0,0,0,0,0,0,0,0,0,0,16,34,4283,14184,187,..,4473,14184
123021704,2233,7122,425,1028,489,1319,907,2342,16,43,0,5,27,78,0,0,21,64,75,192,0,0,0,0,0,0,7,15,7,15,5,12,3228,9677,153,..,3378,9677
123021705,3810,11812,747,1626,754,1924,1503,3551,99,228,51,92,54,134,0,0,21,55,223,512,0,0,0,0,0,0,0,0,0,0,6,18,5543,15893,279,..,5821,15893
123021706,3262,9899,628,1435,674,1822,1300,3253,23,61,0,0,0,0,0,0,36,85,57,152,0,0,0,0,0,0,0,0,0,0,6,3,4623,13306,220,..,4845,13306
123031445,1805,5409,98,144,0,0,98,144,19,18,0,0,0,0,0,0,11,40,27,56,0,0,43,48,0,0,0,9,47,54,8,7,1983,5682,95,..,2081,5682
123031446,3209,10213,63,123,7,15,67,134,19,36,0,0,0,0,0,0,11,23,27,55,0,0,0,0,3,5,9,13,9,20,8,22,3329,10448,137,..,3468,10448
123031447,5992,17130,363,571,44,102,407,671,57,79,4,9,0,0,0,0,31,88,98,173,0,0,0,0,0,0,30,46,35,50,8,15,6538,18041,408,..,6949,18041
123031448,2890,9160,18,35,11,34,34,67,6,14,0,0,0,0,0,0,0,11,10,20,0,0,19,24,0,0,0,4,20,23,13,22,2960,9297,147,..,3102,9297
124011449,2508,5217,32,59,11,14,46,72,19,15,0,0,0,0,0,0,13,26,31,44,0,0,0,0,0,0,9,9,14,11,8,5,2603,5358,800,..,3406,5358
124011450,6405,17869,189,296,117,245,306,547,3,10,11,14,0,0,0,0,21,54,42,70,0,0,0,0,0,0,0,0,0,0,4,3,6756,18492,298,..,7050,18492
124011451,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,..,5,7
124011452,5030,10857,173,271,206,351,376,617,363,540,151,229,16,26,0,0,36,81,570,878,0,0,0,0,0,0,27,42,25,42,32,53,6040,12447,1300,..,7334,12447
124011453,4272,10770,65,109,10,21,78,135,50,63,0,0,0,0,0,0,14,35,66,98,0,0,0,0,0,0,4,4,4,7,5,6,4428,11013,336,..,4761,11013
124011454,7368,20043,265,432,189,298,457,733,146,185,18,24,17,24,0,0,29,66,218,297,0,0,0,0,0,0,3,13,3,13,12,20,8055,21109,371,..,8427,21109
124011455,2463,5789,55,81,27,36,86,120,0,7,14,19,0,0,0,0,10,25,24,55,0,0,0,4,0,0,0,0,0,4,5,8,2576,5971,369,..,2947,5971
124021456,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,..,7,7
124031457,5094,14227,174,361,200,479,370,837,5,5,0,0,0,0,0,0,52,115,56,116,0,0,0,0,0,0,0,0,0,0,7,15,5525,15195,157,..,5684,15195
124031459,4375,12366,173,287,235,474,407,756,56,68,0,0,0,0,0,0,8,27,69,100,0,0,90,117,0,0,11,28,99,142,4,12,4954,13379,139,..,5092,13379
124031460,6079,19156,119,265,382,925,501,1191,16,24,32,53,42,83,0,0,6,18,91,173,0,0,0,0,0,0,0,0,0,0,5,6,6687,20522,167,..,6854,20522
124031461,5297,14577,221,394,306,647,526,1046,219,305,241,409,99,182,0,0,20,40,584,943,0,0,0,0,0,0,0,0,0,0,6,7,6413,16571,361,..,6772,16571
124031462,4964,15112,684,1540,1641,4019,2326,5556,326,564,354,577,476,862,0,0,20,45,1175,2048,0,0,0,0,0,3,0,4,4,9,17,24,8486,22751,632,..,9115,22751
124031463,3300,11090,17,62,71,202,89,267,54,72,55,131,0,0,0,0,7,29,124,236,26,41,0,0,5,10,0,6,33,55,11,32,3553,11666,172,..,3723,11666
124031464,2824,7364,381,677,1216,2439,1599,3123,767,1113,518,830,1269,2166,831,1480,10,30,3403,5619,0,0,0,0,0,4,3,5,3,4,12,24,7837,16137,957,..,8790,16137
124031465,1863,5761,13,20,0,0,13,20,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,3,11,1884,5800,80,..,1964,5800
124031707,4923,14922,197,452,312,809,506,1259,3,4,0,0,0,0,0,0,15,41,20,52,0,0,0,0,0,0,4,13,4,13,8,24,5463,16264,233,..,5693,16264
124031708,3667,12201,106,274,52,155,156,430,0,0,0,0,179,360,0,0,10,29,192,387,0,0,0,0,0,0,0,0,0,0,9,24,4019,13032,167,..,4185,13032
124041466,4301,11269,789,1385,316,645,1106,2030,254,367,83,156,0,0,0,0,12,23,343,546,0,0,0,0,0,0,5,11,9,13,23,43,5778,13897,370,..,6153,13897
124041467,4358,12166,827,1638,205,444,1032,2080,53,83,15,22,21,32,0,0,20,42,104,176,0,0,0,0,0,0,11,23,11,23,3,12,5509,14466,268,..,5778,14466
124041468,1759,5839,10,50,5,3,18,54,10,8,0,0,0,0,0,0,11,29,18,40,0,0,0,0,0,0,17,45,15,47,12,33,1823,6013,79,..,1906,6013
124051469,1939,6130,18,43,10,30,25,74,0,0,0,0,0,0,0,0,9,14,9,14,0,0,0,0,0,0,0,0,0,0,0,0,1976,6219,57,..,2029,6219
124051470,6223,18889,40,110,23,74,60,182,0,3,0,0,0,0,0,0,33,93,34,99,0,0,0,0,0,0,0,0,0,0,8,8,6327,19177,181,..,6505,19177
124051580,3356,9639,264,653,605,1768,870,2420,22,43,0,0,0,0,0,0,18,41,36,84,0,0,0,0,0,0,4,5,4,5,5,20,4274,12161,204,..,4476,12161
124051581,3717,10138,318,558,1140,3106,1451,3669,278,488,323,589,241,447,0,0,51,124,894,1647,0,0,0,0,0,5,19,31,15,36,10,21,6087,15514,467,..,6550,15514
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,..,4,3
125011582,2341,8708,44,121,447,1475,495,1597,225,535,317,945,641,2118,1067,3598,127,401,2375,7605,0,0,0,0,0,0,21,84,21,84,26,56,5253,18047,459,..,5717,18047
125011583,540,1923,40,110,66,264,107,373,1132,3103,769,2285,368,1025,396,1242,6,26,2670,7686,0,0,0,0,0,0,8,32,8,32,21,60,3354,10077,545,..,3898,10077
125011584,1660,6367,57,157,419,1205,477,1362,57,95,38,107,0,0,0,0,46,159,139,359,0,0,0,0,0,0,0,12,3,12,3,7,2278,8116,137,..,2423,8116
125011585,1636,5437,26,66,296,993,327,1057,310,674,258,636,96,189,0,0,39,128,700,1619,0,0,0,0,0,0,35,97,35,97,6,9,2696,8217,220,..,2917,8217
125011586,3093,10335,128,316,1063,3393,1192,3711,339,769,274,756,1081,2825,596,1477,100,239,2386,6061,0,0,0,0,0,0,16,46,16,46,11,21,6701,20166,567,..,7266,20166
125011587,1046,3505,29,76,33,125,55,205,232,431,86,249,125,355,0,0,40,111,483,1148,0,0,0,0,0,0,16,35,16,35,4,7,1613,4901,151,..,1763,4901
125011709,985,3321,5,12,494,1551,495,1559,22,59,262,625,937,2131,0,0,0,0,1218,2808,0,0,0,0,0,0,0,0,0,0,5,5,2708,7698,206,..,2913,7698
125011710,0,3,92,190,13,28,107,222,5,16,29,74,3681,7665,5423,11262,0,0,9147,19018,0,0,0,0,0,0,0,0,0,0,62,144,9322,19388,1804,..,11123,19388
125021477,4710,14081,405,902,1783,5091,2185,5994,151,196,360,745,689,1569,210,433,34,87,1440,3037,0,0,0,0,0,0,12,23,12,23,20,46,8367,23174,617,..,8980,23174
125021478,3290,10138,325,657,1824,5072,2154,5730,218,371,418,796,197,360,39,58,33,85,900,1675,0,0,0,0,0,0,10,18,10,18,8,18,6364,17582,627,..,6994,17582
125021711,2552,7993,41,120,388,1205,435,1326,180,282,76,97,557,1602,0,0,18,33,835,2015,0,0,0,0,0,0,0,0,0,0,0,0,3815,11336,269,..,4088,11336
125021712,3620,11535,63,167,636,1936,699,2107,61,104,134,349,1064,2816,615,1770,22,55,1897,5086,0,0,0,0,0,0,0,0,0,0,9,11,6217,18742,585,..,6804,18742
125031479,4181,14490,252,636,547,1788,802,2423,374,753,182,444,95,238,0,0,130,384,772,1822,0,0,0,0,0,0,14,25,14,25,22,56,5785,18815,400,..,6186,18815
125031480,2968,10589,164,447,232,716,395,1156,636,1193,361,691,79,162,0,0,78,257,1154,2305,7,12,0,0,0,0,48,113,53,123,16,27,4586,14200,381,..,4971,14200
125031481,3482,12153,177,442,585,1967,759,2403,338,674,733,1800,1436,3878,161,359,58,158,2720,6867,0,0,0,0,0,0,17,41,17,41,31,65,7004,21531,919,..,7917,21531
125031483,3796,14106,260,408,832,2600,1085,3008,239,378,341,867,519,1251,0,0,109,412,1204,2902,0,0,0,0,0,0,17,42,17,42,32,85,6130,20142,613,..,6748,20142
125031484,4060,13960,342,790,765,2613,1106,3401,307,493,929,2025,471,1049,0,0,53,166,1763,3736,0,0,0,0,0,0,6,22,6,22,15,44,6946,21168,600,..,7555,21168
125031486,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,..,9,10
125031487,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,..,5,11
125031713,4506,13590,116,269,609,1948,726,2215,22,42,0,0,0,0,0,0,32,69,54,112,0,0,0,0,0,0,0,0,0,0,5,12,5285,15930,247,..,5531,15930
125031714,3102,10598,262,629,814,2752,1074,3384,305,650,1527,3528,1039,2493,340,800,43,146,3261,7621,0,0,0,0,8,15,49,138,55,149,47,110,7535,21856,772,..,8306,21856
125031715,2789,9048,56,112,162,381,222,494,25,49,317,687,0,0,0,0,15,51,356,788,0,0,0,0,0,0,0,0,0,0,0,9,3369,10342,149,..,3517,10342
125031716,1400,4495,340,737,473,1476,813,2214,9,11,0,0,27,61,0,0,16,43,51,118,0,0,0,0,0,0,0,6,0,6,3,15,2270,6839,156,..,2426,6839
125041489,1529,4583,129,253,1143,2976,1273,3233,1044,2006,2094,4275,1743,3904,1232,2801,14,42,6130,13033,0,0,0,0,0,0,8,14,8,14,20,36,8961,20894,991,..,9952,20894
125041490,2358,7134,86,232,152,440,237,676,11,18,0,0,132,291,0,6,12,25,147,342,0,0,0,0,0,0,0,0,0,0,0,0,2740,8149,101,..,2840,8149
125041491,2194,6438,227,439,836,2131,1068,2567,419,594,1173,2625,2021,4831,819,2156,21,56,4454,10257,0,0,0,0,0,0,0,0,0,0,7,18,7719,19284,1152,..,8868,19284
125041493,5169,15636,740,1616,963,2860,1699,4473,509,759,55,141,140,391,0,0,57,147,758,1439,0,0,0,0,0,0,5,19,5,19,21,57,7654,21622,538,..,8189,21622
125041494,3424,10414,60,92,114,289,176,383,0,0,0,0,66,126,0,0,14,23,85,152,0,0,0,0,0,0,0,0,0,0,0,0,3681,10949,133,..,3812,10949
125041588,1969,6092,705,2099,703,2324,1408,4423,536,1282,315,793,139,330,0,0,41,114,1029,2523,0,0,0,0,0,0,4,4,4,4,7,15,4412,13061,370,..,4785,13061
125041589,2048,6457,325,820,621,1765,948,2588,770,2163,1053,2718,2295,6055,0,0,15,43,4129,10976,0,0,0,0,0,0,0,7,0,7,40,89,7168,20114,828,..,7988,20114
125041717,57,159,19,36,23,57,40,88,123,278,391,856,757,1791,3442,7809,0,6,4717,10745,0,0,0,0,0,0,88,246,88,246,21,37,4923,11273,913,..,5837,11273
125041718,443,1424,37,92,130,352,163,441,512,1238,1471,3594,267,627,655,1902,7,20,2899,7386,0,0,0,0,0,0,0,6,0,6,7,9,3510,9261,522,..,4041,9261
125041719,461,1411,38,100,157,476,195,577,831,1991,872,2159,547,1258,399,841,3,7,2655,6246,5,24,0,0,0,0,53,146,61,173,17,26,3387,8445,548,..,3932,8445
126011496,5782,17822,246,473,398,919,641,1390,97,149,163,345,436,954,69,145,38,87,809,1678,0,0,0,0,0,0,9,17,9,17,19,19,7247,20927,427,..,7681,20927
126011720,2425,7602,106,285,367,916,474,1202,49,86,597,1475,912,2251,582,1325,21,47,2160,5183,0,0,0,0,0,0,0,0,0,0,6,14,5058,13996,391,..,5454,13996
126011721,3112,9828,160,423,351,1143,514,1567,76,118,699,1659,1593,3997,370,950,43,95,2784,6817,0,0,0,0,0,0,0,3,0,3,19,49,6427,18267,542,..,6977,18267
126021498,2799,8559,252,557,543,1363,799,1926,285,434,1253,2014,861,1534,158,269,11,20,2558,4271,0,0,0,0,0,0,13,24,13,24,5,17,6165,14789,554,..,6721,14789
126021499,2251,6966,66,161,292,658,361,819,323,502,144,230,116,190,0,0,0,0,581,921,0,0,0,4,0,0,3,3,4,12,9,9,3206,8724,325,..,3529,8724
126021500,1557,4715,261,637,2451,5685,2714,6325,312,476,1463,2954,743,1488,2767,5516,14,41,5293,10473,4,3,0,0,0,0,0,0,4,3,49,78,9618,21604,1456,..,11071,21604
126021501,3400,10190,264,654,297,860,564,1514,129,184,59,134,233,476,1082,2193,20,40,1531,3023,0,0,0,0,0,0,4,11,4,11,3,8,5503,14741,334,..,5840,14741
126021503,2598,7969,387,964,215,631,599,1599,252,555,1120,1979,2943,6030,463,944,29,67,4802,9574,0,0,0,0,0,0,52,89,52,89,10,11,8063,19241,815,..,8869,19241
126021590,1133,3489,83,190,119,319,202,512,10,29,0,0,0,0,0,0,3,8,10,34,0,0,0,0,0,0,0,0,0,0,0,0,1350,4039,87,..,1432,4039
126021722,1825,5653,272,678,137,416,414,1096,9,18,0,9,0,0,0,0,17,25,24,51,0,0,0,0,0,0,0,0,0,0,0,0,2262,6796,112,..,2370,6796
126021723,3496,11003,703,1773,489,1446,1195,3217,85,203,909,1917,668,1460,143,337,37,75,1837,3996,0,0,0,0,0,3,45,112,49,120,13,26,6591,18360,544,..,7140,18360
126021724,3684,11151,444,1053,438,1200,881,2256,309,509,1755,3251,354,833,634,1328,29,63,3081,5983,0,0,0,0,0,0,3,6,3,6,17,25,7666,19416,758,..,8427,19416
126021725,924,2849,93,226,137,338,227,564,29,69,296,479,2261,5051,1132,2302,4,9,3726,7909,0,0,0,0,0,0,3,7,3,7,3,3,4882,11324,484,..,5366,11324
127011504,4310,14537,48,92,210,473,257,565,389,630,237,364,18,45,0,0,102,301,750,1343,0,0,0,0,0,0,0,8,5,8,15,25,5332,16479,481,..,5816,16479
127011505,3307,10922,12,44,103,293,113,342,8,11,25,38,0,0,0,0,32,79,67,127,0,0,0,0,0,3,4,4,3,6,85,259,3573,11653,253,..,3834,11653
127011592,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,24,0,..,9,24
127011593,1767,6439,11,25,82,252,89,275,0,0,0,0,0,0,0,0,8,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,1863,6725,52,..,1913,6725
127011594,2912,10561,198,556,400,1237,601,1793,3,3,0,0,0,0,0,0,31,86,32,95,0,0,0,0,0,0,0,0,0,0,5,12,3545,12462,100,..,3651,12462
127011595,3074,11315,128,364,268,868,397,1235,0,0,0,0,7,20,0,0,16,38,23,60,0,0,0,0,0,0,0,0,0,0,5,11,3499,12618,86,..,3582,12618
127011596,3352,12158,51,142,144,463,193,606,0,0,0,0,0,0,0,0,18,65,18,65,0,0,0,0,0,0,0,0,0,0,5,12,3564,12843,85,..,3655,12843
127011597,4198,15661,25,68,264,851,290,921,20,31,0,0,0,0,0,0,10,26,32,66,0,0,0,0,0,0,0,3,0,3,4,13,4522,16657,96,..,4623,16657
127011726,1482,4375,14,39,36,97,51,139,0,0,0,0,0,0,0,0,5,17,5,17,0,0,0,0,0,0,0,0,4,5,5,16,1549,4546,68,..,1620,4546
127011727,4197,13522,34,93,87,227,120,321,13,24,0,0,0,0,0,0,13,25,29,45,0,0,0,0,0,0,0,0,0,0,3,14,4350,13902,141,..,4495,13902
127011728,3625,11846,18,60,23,79,43,137,0,0,0,0,0,0,0,0,16,35,16,35,0,8,88,124,0,0,3,0,93,138,8,25,3785,12181,228,..,4013,12181
127011729,4485,15235,206,510,398,1160,603,1671,26,52,0,0,0,0,0,0,29,75,57,121,0,0,0,0,0,0,0,9,0,9,15,35,5164,17062,269,..,5430,17062
127021509,4018,14244,214,569,416,1169,624,1738,10,14,22,43,120,244,0,0,53,121,205,430,0,0,0,0,0,0,4,11,4,11,13,20,4862,16440,212,..,5073,16440
127021510,5264,17585,150,308,110,315,264,626,15,37,0,0,0,0,0,0,124,369,134,403,0,0,0,0,0,0,3,13,3,13,8,35,5678,18656,186,..,5866,18656
127021511,3309,11905,106,198,1383,4175,1488,4377,681,1757,1549,3651,213,517,0,0,91,255,2536,6170,0,0,0,0,0,0,18,31,18,37,27,60,7377,22552,659,..,8038,22552
127021512,4446,15149,95,251,420,1264,516,1517,67,182,13,14,7,15,0,0,79,219,165,424,0,0,0,0,0,0,10,27,10,27,14,40,5154,17158,225,..,5379,17158
127021513,4148,15032,84,211,1033,3193,1117,3403,243,569,239,562,466,1091,0,0,68,193,1018,2415,0,0,0,0,0,0,6,21,6,21,24,50,6309,20919,343,..,6652,20919
127021514,2590,8967,78,211,168,534,244,744,0,0,0,0,0,0,0,0,53,143,53,143,0,0,0,0,0,0,0,0,0,0,5,12,2890,9866,78,..,2963,9866
127021515,2299,7897,130,280,673,2312,800,2596,507,1165,580,1311,1043,2432,554,1325,51,173,2739,6406,0,0,0,0,0,4,3,10,7,10,30,75,5876,16993,517,..,6398,16993
127021516,4431,15547,186,515,898,3208,1081,3724,176,364,18,60,23,84,0,0,88,278,316,783,0,0,0,0,0,0,4,3,4,3,29,99,5856,20163,297,..,6155,20163
127021517,2202,7500,66,173,122,420,190,597,31,37,0,0,68,133,0,0,56,174,147,343,0,3,0,0,0,0,6,7,3,13,4,11,2545,8460,97,..,2643,8460
127021518,1139,3960,20,41,0,5,26,42,0,0,0,0,0,0,0,0,22,58,22,58,0,0,0,0,0,0,3,6,4,8,3,3,1183,4073,84,..,1271,4073
127021519,4844,15804,198,509,415,1355,609,1867,359,642,5,9,0,0,0,0,86,238,450,892,59,69,0,0,0,0,3,5,60,77,19,51,5984,18687,328,..,6308,18687
127021520,2928,9702,80,225,193,605,267,824,7,29,0,0,0,0,0,0,33,113,45,139,0,0,0,0,0,3,0,0,0,3,6,15,3247,10684,96,..,3345,10684
127021521,7,12,0,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,0,..,12,19
127031522,3538,11993,260,528,970,2706,1228,3234,31,38,71,153,70,210,0,0,34,91,203,487,0,0,0,0,0,0,0,3,0,3,12,25,4979,15749,278,..,5258,15749
127031523,5292,16952,104,287,735,1940,837,2225,13,31,171,327,125,264,0,0,28,69,340,687,0,0,0,0,0,0,0,0,0,0,8,7,6472,19872,283,..,6756,19872
127031524,5512,17401,37,78,653,1797,688,1877,136,177,0,0,0,0,0,0,25,55,160,237,0,0,0,0,0,0,0,5,0,5,3,9,6368,19526,206,..,6573,19526
127031599,2700,9230,97,217,576,1493,669,1712,87,118,157,217,99,223,0,0,69,202,420,757,0,0,0,0,0,0,0,6,0,6,7,21,3805,11721,290,..,4088,11721
127031601,477,1288,30,44,90,192,121,239,348,631,562,1104,381,965,460,1131,0,13,1761,3846,0,0,0,0,0,0,0,3,0,3,12,19,2369,5395,345,..,2721,5395
127031730,2792,10216,62,204,146,410,205,613,3,20,0,0,71,145,227,417,28,81,332,672,0,0,0,0,0,0,0,0,0,0,19,67,3349,11566,268,..,3616,11566
127031731,348,1109,151,321,68,185,211,508,380,790,2209,4957,846,2279,2643,5894,6,8,6077,13914,0,0,0,0,0,0,12,27,12,27,26,52,6666,15609,1170,..,7837,15609
127031732,2313,7848,57,134,836,2243,898,2375,188,389,643,1400,184,385,0,0,59,165,1070,2335,0,0,0,0,0,0,12,22,12,22,12,35,4308,12621,396,..,4702,12621
127031733,3838,14285,24,60,261,629,284,687,0,0,0,0,0,0,0,0,20,51,20,51,0,0,0,0,0,0,0,0,5,4,0,7,4140,15028,108,..,4251,15028
128011529,4369,13315,131,272,819,2021,949,2300,158,260,705,1259,163,303,0,0,11,21,1030,1846,0,0,0,0,0,0,21,51,21,51,6,9,6377,17516,311,..,6687,17516
128011530,3632,10895,317,611,938,2180,1254,2795,383,646,686,1425,1506,2891,348,699,20,53,2945,5717,61,90,0,0,0,0,0,5,60,93,18,37,7910,19542,566,..,8485,19542
128011531,3709,11230,196,412,1100,2400,1289,2808,20,51,316,605,461,703,0,0,15,41,823,1393,0,0,0,7,0,0,18,49,22,54,0,6,5849,15491,468,..,6312,15491
128011602,1505,4625,318,612,1138,2694,1453,3300,180,288,1261,2273,635,1199,269,480,13,37,2356,4284,0,0,0,0,0,0,0,0,0,0,4,15,5323,12223,495,..,5823,12223
128011603,3337,10331,297,555,699,1639,995,2191,17,40,0,0,0,0,0,0,11,16,30,58,0,0,0,4,0,0,0,0,0,4,9,20,4373,12600,165,..,4535,12600
128011604,3720,11006,42,91,469,1050,512,1141,1417,2379,2598,4773,1257,2363,523,933,24,55,5819,10504,0,0,0,0,0,0,84,168,84,168,16,29,10152,22838,1249,..,11402,22838
128011605,960,3167,0,0,50,116,50,116,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,4,0,0,1013,3288,41,..,1054,3288
128011606,1953,6070,82,164,384,922,470,1087,196,291,123,193,99,188,426,761,7,28,844,1461,0,0,0,0,0,0,9,17,5,16,9,17,3285,8651,230,..,3512,8651
128021533,1763,5279,88,200,145,337,240,543,202,295,0,0,73,130,0,0,5,7,283,435,3,3,30,46,0,0,0,3,31,54,7,8,2325,6307,85,..,2412,6307
128021534,3099,9871,7,24,118,315,124,337,0,6,36,57,22,40,0,0,9,13,66,116,0,0,0,0,0,0,0,0,0,0,4,4,3290,10331,106,..,3397,10331
128021535,5589,17480,50,123,960,2517,1010,2636,0,0,142,218,13,31,0,0,4,6,158,259,0,0,0,0,0,0,0,0,0,0,14,18,6775,20392,178,..,6953,20392
128021536,5586,17141,549,1480,605,1508,1150,2986,299,500,141,248,155,296,0,0,28,57,622,1096,0,0,0,0,0,0,14,31,18,30,10,14,7383,21277,314,..,7699,21277
128021537,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,23,3,..,10,23
128021538,3275,9718,314,572,1055,2427,1369,2994,611,1115,2229,4172,1853,3488,201,394,11,23,4905,9198,0,0,0,0,0,0,17,22,17,22,14,18,9577,21951,815,..,10391,21951
128021607,4663,14363,130,241,323,787,457,1035,169,352,494,936,82,148,0,0,15,25,764,1455,0,0,0,0,0,0,10,20,10,20,9,10,5893,16882,235,..,6129,16882
128021608,2227,6733,128,212,84,197,212,416,0,4,0,0,0,0,0,0,7,14,11,18,0,0,0,0,0,0,4,8,4,8,3,9,2452,7179,72,..,2519,7179
128021609,1078,3410,0,0,20,52,20,52,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,3,0,3,0,0,1104,3475,31,..,1136,3475
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
201011001,5334,15365,71,129,115,230,186,365,226,321,0,0,0,0,0,0,0,0,228,317,4,4,0,0,0,0,0,0,4,4,6,17,5763,16070,296,..,6057,16070
201011002,3981,9226,544,932,160,301,701,1229,248,338,53,85,3,5,0,0,0,0,302,426,0,0,0,0,0,0,26,49,26,49,17,50,5036,10977,652,..,5688,10977
201011005,2407,6555,48,76,12,18,60,97,42,54,0,0,0,0,0,0,0,0,46,57,0,0,0,0,0,0,0,6,5,5,7,5,2522,6722,159,..,2681,6722
201011006,3648,9614,204,418,0,0,204,418,7,3,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,13,15,3870,10063,158,..,4028,10063
201011007,1392,4101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1395,4107,70,..,1468,4107
201011008,5267,12672,685,1060,34,51,714,1117,189,263,22,32,0,0,0,0,0,0,208,296,0,0,0,0,0,0,0,5,0,5,3,4,6201,14095,456,..,6653,14095
201011481,3569,7922,428,700,39,69,464,766,46,65,0,0,0,0,0,0,0,3,43,68,9,17,5,4,0,3,7,11,21,37,9,11,4108,8802,349,..,4458,8802
201011482,5171,12896,493,719,98,165,587,882,74,120,0,0,0,0,0,0,5,6,84,120,0,0,0,0,0,3,7,14,12,18,10,20,5863,13933,468,..,6328,13933
201011483,4016,9754,576,1065,62,113,637,1181,176,274,13,15,0,0,0,0,4,6,195,289,0,0,0,0,0,0,3,14,3,14,9,9,4863,11247,441,..,5310,11247
201011484,3975,9087,1748,2866,31,56,1782,2924,13,27,0,0,0,0,0,0,4,7,14,32,0,0,0,0,0,0,0,0,0,0,7,7,5776,12053,507,..,6288,12053
201021009,2290,5859,64,114,8,10,73,123,0,0,0,0,0,0,0,0,3,6,4,6,10,17,3,11,0,6,9,13,18,38,0,3,2388,6024,384,..,2768,6024
201021010,3046,7086,19,35,8,15,26,51,95,111,0,0,0,0,0,0,0,3,92,113,27,44,0,6,3,5,19,33,52,94,3,7,3229,7344,419,..,3645,7344
201021011,3953,8532,125,187,35,50,157,234,4,6,0,0,0,0,0,0,0,5,8,20,8,8,6,3,5,4,17,29,28,52,11,32,4157,8868,1675,..,5831,8868
