SA2_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
118021652,145,150,81,34,64,33,18,519,60,66,41,22,33,12,13,237,75,79,44,28,37,12,4,276,142,177,114,80,118,70,24,730,0,6,0,0,0,0,0,7,420,479,278,160,249,128,52,1766,4,5,11,7,8,5,5,44,5,10,11,4,6,6,0,42,4,10,3,3,6,4,0,31,34,27,14,21,24,13,12,148,0,0,0,0,0,0,0,0,46,54,43,31,47,24,21,265,475,533,318,190,293,155,77,2037
118021653,195,213,114,92,110,79,54,857,86,83,56,39,45,25,5,333,71,101,50,36,35,21,9,335,263,296,179,98,146,87,53,1112,0,0,0,0,0,0,0,6,618,696,398,261,336,210,122,2639,8,11,12,24,26,7,15,102,15,18,17,9,16,8,6,87,4,21,8,6,16,7,3,59,46,58,60,48,46,20,14,294,8,8,0,0,3,0,0,11,79,109,96,85,110,37,36,551,694,801,500,345,444,253,157,3189
118021654,69,98,54,40,49,35,24,370,21,41,26,14,22,12,7,143,36,40,20,13,22,8,3,149,109,138,76,62,83,45,29,538,0,5,0,0,0,0,0,5,233,313,179,132,178,96,67,1211,0,6,3,9,13,8,12,57,9,14,8,7,4,7,0,46,3,8,8,0,3,3,0,29,20,28,21,9,9,11,4,99,5,3,6,0,3,0,0,20,39,50,39,32,35,24,11,245,272,371,227,167,216,125,80,1446
119011354,432,489,308,225,299,207,127,2085,241,274,180,117,152,67,23,1055,146,153,72,52,63,16,8,512,498,446,228,144,154,64,30,1560,9,14,11,7,4,0,0,44,1326,1379,795,543,662,356,191,5259,62,124,84,64,99,68,43,542,50,76,46,31,35,13,13,261,21,30,19,6,13,3,5,100,130,133,78,59,47,10,12,465,9,11,10,0,0,0,0,27,274,375,226,164,198,94,73,1401,1602,1755,1016,703,865,447,265,6654
119011355,55,64,29,18,22,22,15,227,17,11,6,3,6,0,0,51,14,8,4,0,3,0,3,27,34,10,9,0,0,0,0,52,0,0,0,0,0,0,0,3,121,94,47,22,28,25,25,360,5,4,4,3,3,0,9,25,5,3,0,0,0,0,0,5,3,0,0,0,6,0,0,10,6,11,0,0,5,0,0,20,0,0,0,0,0,0,0,3,11,20,12,4,11,0,7,66,137,103,55,29,43,31,26,426
119011356,249,335,206,134,230,149,79,1385,129,133,82,53,49,35,17,493,70,80,39,27,31,14,8,255,238,232,98,66,75,30,11,754,8,3,7,0,0,0,0,21,695,786,427,283,382,227,112,2908,42,59,44,27,58,47,25,304,31,46,32,16,21,16,8,172,16,15,13,10,13,8,5,76,61,55,35,21,20,3,6,201,5,5,5,4,3,0,0,15,154,179,118,80,114,74,44,763,845,960,548,364,498,298,159,3670
119011358,295,321,158,114,181,155,100,1330,92,93,65,29,40,27,15,358,83,90,35,31,34,20,9,303,349,309,170,110,154,69,23,1188,0,0,0,0,0,0,0,6,819,821,432,292,409,278,147,3190,20,32,35,24,41,32,20,198,9,20,28,4,5,7,4,78,9,18,13,9,16,8,4,77,53,51,31,36,41,16,18,255,0,0,0,0,0,4,0,3,86,125,108,76,96,69,40,610,900,949,538,368,508,344,190,3797
119011360,367,394,200,146,219,150,101,1583,117,117,69,47,54,33,18,449,123,83,50,28,34,16,3,336,338,313,180,118,138,52,27,1162,10,4,3,3,0,0,0,17,947,912,504,340,446,250,148,3546,31,45,39,38,48,37,38,267,15,35,16,12,18,14,9,119,18,16,12,13,16,5,6,84,51,60,51,45,46,16,4,267,4,13,3,0,4,0,0,27,114,173,116,106,127,79,50,772,1065,1078,622,450,578,325,199,4319
119011361,607,639,365,269,354,284,191,2702,222,210,94,56,84,47,22,737,109,99,61,44,32,13,11,370,331,246,145,78,91,35,10,930,13,13,6,5,5,0,0,43,1293,1206,666,448,565,378,232,4780,79,125,86,63,112,69,56,590,52,60,35,36,18,9,7,232,30,13,11,7,12,13,0,87,94,84,44,27,42,8,0,300,6,11,11,7,7,0,0,35,264,295,189,136,192,100,64,1238,1552,1501,856,586,753,478,293,6016
119011571,859,688,321,170,218,173,106,2533,100,70,45,25,44,22,4,310,85,52,25,18,13,9,3,206,133,65,36,14,18,3,0,271,8,11,3,0,0,0,0,28,1189,885,429,227,285,208,113,3344,90,111,109,67,84,69,44,570,22,38,23,13,19,13,3,130,4,18,6,3,3,0,9,55,39,35,19,6,23,3,5,124,5,9,4,4,8,0,0,29,164,213,158,98,142,83,55,914,1348,1101,589,322,427,294,172,4253
119011572,735,561,299,199,286,204,128,2407,85,90,42,25,22,9,3,282,78,70,37,24,20,12,4,240,122,111,46,24,23,11,4,341,11,7,0,5,0,0,0,22,1028,834,424,269,358,235,135,3297,107,135,98,73,98,72,53,639,24,32,16,18,19,7,8,134,21,20,15,8,12,7,5,87,38,41,21,5,11,4,3,119,5,5,8,9,0,0,0,28,201,237,159,108,144,96,68,1005,1226,1070,584,379,505,325,204,4298
119011655,286,364,257,189,260,205,110,1663,138,159,110,77,106,50,22,657,88,84,56,34,33,13,10,320,297,199,107,69,76,35,9,788,9,11,0,0,0,0,0,22,819,810,527,372,465,295,153,3447,19,50,60,47,55,51,27,301,26,28,25,10,19,13,10,128,9,15,12,9,9,4,4,59,73,63,38,33,25,8,4,237,5,5,9,3,0,0,0,13,126,165,131,98,113,73,46,742,947,971,658,472,575,366,193,4187
119011656,277,440,294,214,279,195,123,1823,140,178,102,75,85,49,12,640,54,85,58,28,42,10,5,282,250,193,87,48,67,21,14,681,11,11,6,3,0,0,0,36,732,899,546,368,478,277,154,3458,20,47,40,25,34,26,25,225,28,38,27,11,21,16,5,143,9,11,11,6,0,3,3,44,81,66,23,25,18,14,0,228,15,11,9,6,10,0,0,49,152,178,108,68,84,62,37,692,883,1076,657,440,558,336,188,4146
119011657,175,195,97,75,94,64,40,752,60,73,39,20,33,21,5,255,76,72,24,17,34,12,7,243,321,298,185,113,173,70,35,1196,0,0,0,0,0,0,0,0,631,648,352,229,331,171,84,2448,16,26,12,9,13,8,3,83,13,13,9,7,13,3,5,62,3,4,4,3,8,0,0,26,49,60,36,24,45,18,9,244,7,0,0,4,0,0,0,8,85,103,69,47,76,35,19,435,722,748,417,283,406,199,105,2881
119011658,188,282,152,88,137,92,58,1003,127,121,72,37,62,29,13,451,100,97,61,33,51,25,18,391,389,455,285,184,228,115,66,1718,3,7,0,0,0,0,0,7,806,947,570,348,479,263,148,3568,15,28,19,12,24,13,7,124,9,20,15,12,16,3,7,87,4,13,10,9,8,7,0,49,39,61,46,28,47,16,17,258,3,0,4,0,3,0,0,12,69,123,93,64,102,46,24,527,879,1075,670,415,585,307,178,4098
119021362,389,404,215,138,226,155,123,1642,98,100,68,45,61,24,8,406,86,70,56,37,55,20,10,343,340,299,191,114,137,73,30,1188,6,5,0,4,0,0,0,22,922,876,531,333,475,267,180,3593,57,86,37,36,55,45,31,348,24,25,24,14,29,13,10,140,15,10,6,11,9,7,5,64,53,51,51,35,30,23,15,250,4,4,6,0,0,0,0,19,145,177,123,96,125,87,62,821,1071,1060,658,432,602,357,240,4409
119021366,661,699,401,261,365,243,194,2825,142,154,111,79,83,61,28,662,104,108,71,47,42,34,6,411,259,188,126,56,65,26,13,735,8,12,5,4,0,5,0,27,1174,1163,703,451,562,364,242,4661,60,93,67,50,97,52,52,481,30,58,33,21,28,7,0,189,15,26,18,19,15,5,4,95,78,72,35,17,30,13,3,252,0,9,7,0,0,0,0,18,189,271,164,115,169,72,60,1032,1359,1431,867,558,731,442,300,5693
119021367,296,340,214,128,168,147,80,1374,99,109,73,43,64,30,23,444,74,71,42,20,23,14,4,245,312,271,165,86,128,58,31,1053,5,0,0,0,0,0,0,9,784,795,493,280,387,252,134,3126,20,27,30,32,39,27,20,193,23,28,22,13,18,7,5,117,17,18,11,3,6,3,0,58,47,53,36,33,44,13,3,230,5,8,0,0,0,0,0,14,113,125,100,85,105,54,27,606,898,920,589,365,489,309,163,3734
119021573,1186,1136,528,266,308,179,121,3711,47,45,20,17,15,4,4,155,43,35,24,9,6,0,5,117,83,53,27,18,15,3,0,206,3,11,0,0,0,0,0,21,1368,1276,597,309,349,191,133,4219,60,64,47,29,44,39,24,306,14,21,15,6,10,0,0,68,7,8,7,0,8,0,0,39,24,23,18,13,16,4,0,96,3,3,0,4,3,0,0,20,110,125,82,49,74,55,22,523,1475,1404,681,359,418,244,154,4742
119021574,668,555,246,123,157,96,69,1906,39,22,21,11,14,15,9,129,33,42,23,12,11,9,0,126,47,41,15,7,11,4,3,125,8,10,0,4,3,0,0,27,791,673,308,159,193,123,76,2324,33,54,35,25,33,24,12,233,13,17,5,0,6,0,5,39,4,3,3,3,3,0,0,27,21,17,17,5,7,3,0,71,3,0,0,0,3,0,0,17,79,96,65,41,62,30,18,390,870,769,379,198,254,156,94,2710
119021659,322,260,150,92,130,133,85,1181,18,18,12,7,15,0,0,71,45,33,12,8,4,3,3,110,46,27,25,12,15,15,3,143,0,0,0,0,0,0,0,0,431,334,208,122,166,157,95,1507,32,49,40,28,54,41,13,260,6,13,7,8,11,0,6,40,0,3,6,3,6,3,0,24,7,9,8,6,7,4,0,49,0,7,5,5,0,0,0,8,47,82,66,47,71,49,17,385,478,418,272,171,236,203,111,1893
119021660,271,222,91,63,85,54,36,829,17,14,6,0,3,0,0,48,28,23,9,11,9,0,0,88,33,10,18,6,6,4,0,78,3,0,0,0,0,0,0,3,351,271,128,87,107,65,38,1042,21,36,25,24,32,36,27,201,3,8,3,4,3,0,4,37,3,6,3,3,5,0,0,26,3,20,6,3,9,0,0,35,0,9,0,0,0,0,0,11,38,77,42,31,51,39,26,310,388,348,164,121,157,102,68,1349
119021661,358,216,90,73,83,63,43,928,71,49,26,20,25,17,10,208,66,44,19,11,22,11,4,178,187,141,83,45,71,36,11,572,0,0,0,0,0,0,0,3,686,452,219,152,204,115,54,1892,27,47,35,11,34,16,22,193,7,14,8,8,10,5,4,55,13,8,9,7,13,8,0,54,24,35,10,12,7,12,6,110,5,0,0,0,0,0,0,6,73,109,65,35,70,42,30,425,762,558,287,190,274,161,87,2316
119021662,145,172,97,85,111,95,56,757,127,112,71,64,72,48,12,505,114,112,72,42,68,43,12,463,384,437,302,213,254,150,60,1795,4,4,0,0,0,0,0,12,772,841,545,402,505,330,136,3535,8,6,16,14,23,8,12,98,13,22,21,18,21,14,11,116,10,16,19,9,7,0,4,66,20,41,31,31,47,27,11,211,9,3,0,0,0,0,0,16,62,95,89,74,95,49,37,500,830,935,635,479,597,387,175,4038
119021663,67,88,55,35,47,39,19,356,54,35,24,20,16,15,8,168,43,55,20,11,13,3,0,163,146,158,92,60,65,22,17,568,0,3,0,0,0,0,0,11,313,341,201,134,149,83,48,1265,10,15,17,4,12,9,4,73,5,12,15,3,11,3,0,56,4,6,3,0,3,8,0,19,27,22,16,14,17,8,7,109,0,3,0,0,0,0,0,7,48,55,49,31,46,25,14,267,359,395,254,156,200,107,65,1533
119031370,291,300,190,109,170,135,87,1279,60,55,37,19,26,13,8,218,75,61,28,22,22,9,10,232,188,157,110,70,81,62,29,694,4,4,0,0,0,0,0,7,618,574,361,228,298,210,132,2425,35,46,35,27,40,27,24,236,8,24,14,11,8,11,4,84,15,15,12,12,3,0,0,54,20,43,15,9,16,3,0,120,0,0,0,3,0,0,0,5,84,127,75,54,74,45,32,500,704,702,434,287,371,257,168,2927
119031371,144,239,114,68,99,77,59,801,58,61,53,37,47,32,23,303,68,73,50,35,41,33,11,311,260,291,200,168,181,135,52,1274,3,4,0,0,0,0,0,9,537,669,417,303,361,278,145,2701,6,24,13,8,12,13,11,100,6,12,8,3,4,4,6,44,0,13,10,8,14,6,0,45,16,26,24,13,19,22,12,130,0,5,0,0,0,0,0,8,30,75,54,36,46,46,32,321,566,744,467,339,411,323,176,3021
119031372,208,282,160,109,142,114,87,1097,117,120,73,50,75,51,20,515,102,111,59,32,47,36,13,398,536,520,318,204,305,144,82,2115,4,8,4,3,0,0,0,19,964,1035,616,401,575,345,203,4136,16,24,22,20,23,23,15,141,22,23,17,8,15,9,5,98,5,11,8,14,15,7,6,65,37,68,44,42,50,37,10,296,0,3,5,0,0,0,0,9,80,129,88,86,114,74,33,611,1049,1166,703,488,682,421,239,4747
119031373,317,318,165,95,127,97,61,1164,48,40,14,15,7,4,3,125,34,34,15,9,7,7,0,115,57,55,40,22,29,16,12,237,0,0,0,0,0,0,0,0,454,438,232,144,177,127,67,1645,33,61,47,40,58,40,30,309,11,10,16,12,7,4,5,64,7,12,4,14,5,0,0,52,23,29,22,19,16,12,6,121,4,0,10,0,6,3,0,15,78,112,98,81,86,60,37,555,536,559,331,227,261,183,112,2200
119031374,496,522,288,181,258,178,127,2048,74,114,81,47,65,50,19,440,101,127,70,48,60,40,21,462,297,383,239,168,222,163,76,1555,12,7,0,0,0,0,0,25,973,1145,675,451,602,431,250,4531,35,70,43,45,68,56,48,356,12,21,16,14,16,10,4,85,9,12,9,8,16,4,0,60,30,47,34,36,37,21,14,216,8,5,6,0,0,0,0,15,91,148,104,100,124,90,64,728,1063,1296,780,551,729,519,319,5258
119031664,429,366,160,84,89,69,51,1256,20,7,5,0,0,0,0,40,36,22,13,3,7,3,0,83,19,13,10,9,6,4,0,72,0,5,0,0,0,0,0,11,508,417,199,101,100,83,57,1462,42,88,55,26,42,53,26,324,6,9,6,3,6,0,0,27,17,11,8,8,5,0,4,42,4,14,5,4,5,0,0,36,3,4,0,0,0,0,0,11,62,118,66,41,59,54,29,437,573,532,269,144,157,135,83,1898
119031665,264,350,194,142,174,167,101,1385,38,22,24,19,23,7,0,140,42,39,25,6,20,13,3,146,86,80,69,43,52,41,13,378,0,0,0,0,3,0,0,7,434,489,304,208,276,224,123,2063,29,49,31,20,40,42,35,244,4,11,13,7,13,5,0,52,5,8,6,0,8,4,0,29,12,23,15,7,12,9,6,79,0,3,4,0,0,0,0,3,52,87,68,39,69,53,33,409,486,578,373,248,347,285,157,2474
119031666,259,334,157,73,108,81,46,1059,60,82,42,37,43,28,11,305,88,99,71,34,28,16,10,347,339,299,194,141,200,105,54,1341,0,0,0,0,0,0,0,4,745,823,465,282,381,238,126,3056,12,27,21,9,17,25,16,120,6,18,8,3,6,9,3,57,4,10,6,5,5,0,0,37,10,26,27,17,38,26,14,150,0,0,0,0,0,0,0,3,44,83,59,36,64,54,34,377,788,906,528,322,442,292,156,3427
119031667,265,277,90,67,121,81,35,936,44,31,13,4,17,10,13,129,42,41,18,6,17,3,4,128,82,61,32,18,46,10,12,258,0,0,0,0,0,0,0,0,435,411,156,97,198,111,56,1462,9,21,21,18,35,28,16,149,10,8,10,3,6,7,0,40,12,16,12,6,3,3,0,59,20,19,12,13,13,0,3,78,4,0,0,0,0,0,0,4,55,61,58,45,56,35,20,328,491,474,212,141,249,143,83,1781
119041377,160,180,87,66,101,108,60,762,70,69,46,22,24,29,14,274,102,93,47,33,37,23,13,344,268,292,182,123,169,104,46,1192,0,0,0,0,0,0,0,6,602,629,363,243,340,263,132,2573,13,23,23,15,34,16,18,141,8,16,12,13,10,9,4,68,0,4,14,7,11,0,3,39,28,33,20,19,28,17,8,157,4,3,0,0,0,0,0,10,55,78,62,57,83,39,36,413,655,704,425,300,422,308,170,2989
119041378,476,404,180,95,127,73,47,1406,45,41,22,11,10,12,3,147,64,38,27,18,15,6,4,173,117,98,45,32,42,21,10,368,3,3,0,0,0,0,0,7,712,586,270,156,198,117,65,2102,21,37,29,15,44,27,14,186,8,10,11,3,15,4,3,52,3,0,10,6,4,3,0,25,10,17,13,7,11,3,0,63,7,3,0,0,0,0,0,4,51,65,63,33,68,34,24,333,757,653,332,185,268,152,83,2435
119041379,364,336,177,100,130,139,81,1327,67,71,54,37,38,25,16,316,107,83,34,31,38,13,5,306,194,191,151,104,126,90,39,898,0,0,0,0,0,0,0,3,729,683,420,276,330,274,138,2850,19,32,31,25,36,36,20,199,8,16,13,15,15,3,0,78,6,16,7,4,15,0,6,54,22,38,29,15,31,11,6,148,3,0,0,0,0,0,0,8,57,101,85,59,105,50,39,493,786,787,508,333,434,321,177,3345
119041380,172,171,84,46,83,64,32,651,84,75,46,27,35,30,11,304,100,92,45,13,25,8,3,282,206,231,124,73,108,85,34,860,3,0,5,0,0,0,0,10,570,575,297,154,248,183,82,2110,15,32,23,20,24,27,17,152,19,17,9,8,10,10,3,78,5,12,13,7,7,3,0,49,32,43,29,21,30,11,7,177,3,0,3,4,0,0,0,15,75,101,73,60,80,43,30,465,644,674,372,216,329,230,114,2576
119041381,623,402,204,126,144,125,71,1697,95,75,58,31,28,16,7,307,96,73,48,18,26,10,3,274,171,137,86,41,60,35,18,546,5,0,0,0,0,0,0,11,983,697,400,209,260,186,102,2838,25,32,30,15,43,32,22,197,23,23,16,11,13,10,9,95,9,17,22,6,6,4,0,67,42,44,28,19,14,16,5,171,0,7,0,0,3,0,0,8,95,122,89,58,83,56,37,536,1078,819,482,268,344,244,140,3374
119041382,176,172,100,54,89,46,38,681,108,105,57,40,55,32,13,404,108,74,39,34,29,21,7,313,375,352,214,128,186,98,46,1404,4,3,0,0,0,0,0,6,778,708,408,254,353,196,112,2807,16,22,17,9,26,10,7,106,26,27,8,9,26,5,8,110,9,15,16,8,12,7,3,69,31,60,57,43,46,23,12,272,6,6,0,0,0,0,0,14,78,136,98,71,106,43,34,574,855,846,510,326,461,242,143,3380
119041668,391,282,136,83,125,90,60,1170,102,99,75,44,53,29,7,412,111,91,59,21,26,12,0,330,235,181,111,71,98,42,24,761,6,7,9,5,3,0,0,25,844,661,380,233,304,173,100,2689,28,30,25,23,27,17,13,172,18,27,14,19,13,11,0,104,6,23,14,6,17,10,0,84,44,45,14,17,21,16,10,168,4,6,0,0,0,0,0,12,103,134,78,69,82,50,31,539,947,799,455,300,383,224,127,3231
119041669,162,207,140,81,113,68,53,821,89,86,58,37,50,26,9,361,57,57,39,20,26,17,8,229,209,169,104,54,64,49,17,674,6,5,0,0,0,0,0,11,523,520,346,201,253,157,93,2091,12,33,26,18,24,17,19,138,9,12,13,11,16,12,3,78,4,15,7,3,0,3,3,47,29,34,9,7,21,10,7,118,6,0,0,0,0,0,0,12,62,90,63,42,64,41,27,391,581,613,411,242,312,200,120,2478
119041670,418,364,177,129,175,108,83,1457,85,73,51,22,35,28,4,293,94,95,36,17,31,17,9,294,191,168,93,70,77,41,18,660,4,11,0,0,0,0,0,14,790,706,357,241,312,199,110,2711,21,46,28,28,52,36,26,237,12,9,8,7,9,6,4,57,9,18,7,8,10,9,0,57,18,27,28,10,23,9,3,124,0,5,0,0,4,3,0,11,63,105,73,60,96,67,36,489,855,805,424,299,406,258,144,3197
119041671,381,152,40,19,20,14,13,636,22,3,0,0,3,0,0,32,40,9,4,0,0,0,0,56,37,9,4,0,10,10,0,64,3,0,0,0,0,0,0,8,477,175,43,23,37,21,14,792,17,13,10,4,14,14,11,83,0,0,3,0,4,0,0,6,5,4,0,0,0,0,0,8,11,9,0,8,0,0,0,23,3,4,0,0,0,0,0,5,32,23,15,11,17,13,16,132,512,199,60,31,54,41,26,925
120011383,260,336,174,111,150,106,67,1205,121,146,98,55,78,39,21,554,121,119,88,43,56,34,21,482,453,453,319,211,305,164,82,1986,4,9,0,4,4,0,0,11,959,1051,681,423,597,346,188,4243,24,51,30,33,44,28,21,231,15,23,21,11,19,17,3,112,6,20,13,6,8,5,6,62,36,43,45,37,51,33,16,258,0,6,0,0,0,0,0,12,80,148,110,95,125,80,43,679,1035,1200,795,515,719,426,231,4923
120011385,186,172,110,64,62,46,23,659,98,125,75,36,61,33,19,449,115,116,66,46,50,26,11,437,465,435,312,200,231,158,71,1872,0,0,0,0,0,0,0,6,872,845,557,340,411,267,128,3420,9,17,20,9,19,12,10,85,7,16,15,18,30,12,6,103,8,14,7,13,17,3,4,63,19,52,35,35,41,28,12,221,4,0,0,0,3,0,0,3,48,95,79,69,102,57,26,473,919,939,636,411,511,324,153,3895
120011386,267,236,99,75,95,65,37,882,153,146,79,52,57,29,13,524,165,143,72,39,51,37,15,525,511,432,299,188,251,132,61,1872,10,7,0,0,0,0,0,19,1107,959,548,350,460,265,134,3822,8,33,22,14,23,16,13,125,12,25,17,15,21,10,3,107,19,17,21,5,13,5,5,81,29,72,64,44,39,25,9,283,0,6,0,0,0,0,0,10,76,142,128,77,103,56,27,607,1178,1103,678,428,562,316,159,4421
120011672,295,310,165,96,92,87,55,1107,45,61,41,24,35,18,4,227,89,64,39,23,34,15,9,275,178,240,157,117,157,59,41,953,4,4,0,0,0,0,0,7,615,676,406,257,322,192,113,2575,7,34,19,16,26,14,18,133,9,4,5,0,9,4,5,34,3,0,6,4,11,6,0,25,20,28,18,14,21,21,6,121,0,0,0,0,0,0,0,4,34,65,46,32,66,46,29,315,647,739,453,289,385,234,144,2887
120011673,611,291,98,24,38,41,13,1121,33,19,0,0,8,0,3,66,54,15,7,0,0,0,0,76,37,14,4,8,4,3,0,73,0,4,0,0,0,0,0,5,740,342,112,33,55,47,18,1342,30,29,17,12,19,41,21,162,0,0,0,0,0,0,0,7,3,5,5,0,0,0,0,18,4,0,0,3,3,0,4,15,0,0,0,0,0,0,0,0,44,38,21,12,20,48,23,209,780,375,131,54,76,90,40,1545
120021387,199,177,112,64,75,36,11,672,141,140,77,49,60,36,7,517,138,124,74,30,52,27,7,458,296,284,190,115,152,94,38,1168,5,9,0,0,0,0,0,11,769,728,453,262,339,192,75,2818,7,14,15,13,9,16,3,73,3,18,15,6,12,11,9,65,3,16,6,0,12,4,9,55,28,49,30,33,25,19,4,181,5,0,3,0,0,0,0,8,45,99,72,53,56,40,22,385,817,827,526,311,396,232,96,3203
120021389,138,133,84,46,45,28,8,479,167,161,74,54,49,33,11,546,120,108,47,33,28,26,8,375,377,294,183,101,139,70,23,1188,0,7,5,0,0,0,0,11,810,698,392,234,263,164,43,2592,9,19,16,8,13,4,5,78,5,11,15,13,13,11,4,76,4,14,9,6,9,12,5,58,26,35,27,11,27,18,7,145,0,5,3,0,0,0,0,6,42,80,66,36,66,46,14,364,845,776,460,271,325,212,66,2959
120021674,61,99,40,26,23,14,3,263,87,75,46,33,29,17,4,287,78,88,31,14,26,13,8,259,215,221,119,78,97,65,23,813,0,0,0,0,0,0,0,3,445,478,240,146,176,110,32,1626,5,9,5,5,3,6,4,39,7,0,3,6,5,7,7,34,0,4,6,9,5,4,0,24,13,21,17,18,15,18,7,107,0,0,0,0,0,0,0,3,17,38,32,30,34,28,14,204,464,512,275,180,210,140,55,1833
120021675,213,187,97,56,79,39,13,676,171,194,95,54,70,35,15,635,168,139,80,43,50,26,9,516,508,442,236,132,165,71,21,1575,0,4,0,0,0,0,0,8,1055,962,513,293,360,171,58,3409,15,35,26,13,23,5,4,118,22,37,33,17,18,12,3,132,0,19,8,11,15,11,0,66,22,49,49,29,41,24,8,223,3,5,4,5,3,0,0,19,64,138,117,73,94,46,20,551,1122,1106,624,366,456,216,76,3967
120031392,193,168,82,40,60,56,32,621,67,68,46,33,47,29,7,293,97,60,47,22,29,27,6,278,182,205,123,92,114,66,26,812,0,0,0,0,0,0,0,0,538,501,289,189,253,174,71,2009,7,17,17,13,24,14,8,90,9,13,13,13,14,10,4,77,0,5,6,3,3,8,0,28,15,27,32,20,20,19,12,140,0,0,0,0,0,0,0,0,33,60,63,50,58,49,24,338,570,561,355,233,308,222,96,2349
120031393,213,265,152,109,130,131,86,1083,99,101,69,48,74,40,20,443,97,80,56,42,39,23,9,334,373,341,188,139,196,107,53,1398,4,0,0,0,0,0,0,11,787,786,471,339,442,292,161,3271,16,35,24,34,47,39,31,227,12,30,19,7,18,11,3,96,10,10,0,8,11,14,6,60,25,40,28,33,25,10,5,178,3,9,0,0,7,0,0,18,62,126,81,86,111,69,46,577,851,911,550,424,550,361,200,3849
120031394,162,156,76,44,65,38,21,561,120,98,74,49,48,21,11,418,106,98,69,41,35,24,8,380,342,290,180,100,153,61,26,1157,4,3,4,0,0,0,0,12,740,649,403,238,300,143,65,2536,20,23,26,8,30,10,8,126,13,22,12,14,30,14,8,112,4,14,12,11,17,4,8,70,34,51,44,31,47,19,10,228,4,0,0,0,0,0,0,7,68,103,101,69,117,47,29,538,806,759,502,301,419,191,94,3073
120031395,89,129,77,45,49,28,13,427,86,95,63,33,64,39,18,401,100,72,50,25,48,22,6,324,271,283,178,148,202,125,51,1260,0,0,0,0,0,0,0,4,550,578,375,253,356,212,97,2421,0,14,19,5,15,6,10,67,5,11,8,5,4,9,3,49,0,9,5,3,4,3,7,37,13,29,22,26,33,21,9,152,5,0,0,0,0,0,0,8,27,70,57,42,53,37,28,312,576,647,430,296,415,249,125,2729
