SA2_CODE_2021,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
202011021,921,1831,8,49,109,504,21,105,510,1967,648,2624,31,139,79,268,125,391,236,799,884,3424,8,30,62,208,20,83,212,533,302,849,21,70,56,112,153,331,232,510,536,1363,42,96,2386,6708
202011022,2313,4625,37,192,172,794,47,220,1085,4170,1345,5379,86,363,133,458,350,1097,576,1919,1916,7302,22,103,91,313,33,128,472,1261,619,1807,32,95,88,188,441,955,566,1238,1182,3045,106,212,5509,15184
202011023,513,1024,16,86,90,443,26,124,473,1947,605,2596,58,234,61,204,147,459,267,898,873,3498,3,14,17,58,8,29,59,155,88,264,3,18,8,20,46,95,59,138,152,398,11,23,1545,4944
202011024,1130,2247,40,196,208,991,32,163,869,3518,1146,4873,85,353,138,483,218,692,445,1521,1589,6396,13,45,28,92,15,38,129,338,176,511,16,48,31,74,83,182,129,305,311,809,14,27,3037,9482
202011025,1461,2914,36,229,150,709,44,223,1096,4331,1337,5494,74,298,100,321,252,816,419,1437,1756,6932,16,62,54,213,37,132,335,956,446,1360,30,89,39,92,211,464,277,651,724,2011,51,103,3988,11953
202021026,1007,2015,27,140,128,587,38,163,588,2392,780,3285,80,327,102,362,204,662,387,1344,1165,4634,3,24,13,53,7,20,79,205,105,304,4,20,15,33,69,160,92,212,197,517,14,39,2381,7208
202021027,1399,2785,7,31,102,461,20,94,552,2090,690,2671,19,85,80,252,151,469,252,807,937,3481,7,20,38,113,12,35,226,544,279,717,17,43,73,142,190,401,272,585,553,1299,32,68,2928,7639
202021028,1386,2772,16,69,77,376,23,92,441,1700,556,2246,35,159,85,269,207,669,331,1103,884,3344,4,18,25,83,10,26,112,280,149,408,15,41,30,58,126,256,165,351,314,760,34,63,2619,6945
202021029,723,1446,7,49,32,159,17,79,222,876,280,1172,12,64,15,53,106,333,140,450,421,1618,5,8,11,21,4,18,58,148,79,201,4,7,7,24,75,163,87,192,167,395,25,61,1333,3517
202021030,1312,2625,19,95,111,514,21,98,665,2591,820,3300,60,238,79,277,220,690,360,1199,1179,4496,4,24,24,88,10,31,118,309,157,454,19,57,34,68,154,333,201,456,362,907,37,78,2882,8106
202021031,900,1781,14,69,113,495,22,78,566,2240,711,2880,38,145,124,420,158,498,314,1059,1023,3940,0,4,26,85,4,17,103,272,141,376,14,40,46,99,122,263,181,403,320,783,14,24,2251,6532
202031032,606,1217,10,59,52,229,13,61,298,1185,372,1536,28,106,52,174,123,386,199,665,571,2203,3,12,6,27,0,4,67,173,73,218,7,18,13,21,70,148,84,182,159,398,23,48,1361,3860
202031033,955,1910,14,64,81,393,16,85,307,1267,420,1810,26,116,50,160,132,405,207,682,628,2495,0,3,18,54,4,13,79,239,98,306,5,9,18,47,111,234,132,288,234,591,30,55,1842,5054
203011034,720,1436,30,152,146,688,29,115,663,2692,863,3649,62,246,74,259,181,592,314,1098,1177,4743,4,18,19,55,8,42,91,238,114,348,22,63,18,36,80,174,115,275,235,622,9,16,2141,6824
203011035,882,1761,24,142,109,499,33,152,622,2481,788,3275,69,289,82,293,210,690,372,1271,1153,4545,4,28,18,58,4,19,79,206,111,311,6,11,18,42,96,209,113,257,226,575,16,35,2278,6913
203011036,795,1589,15,66,80,369,19,80,448,1724,553,2243,46,201,82,282,160,506,291,993,848,3237,0,3,15,62,7,16,76,190,97,275,9,32,17,49,90,200,123,283,222,557,11,26,1871,5404
203021037,1509,3019,13,45,137,641,26,117,999,3795,1170,4608,52,211,114,384,208,662,374,1257,1541,5858,0,11,64,196,21,53,212,526,292,789,32,87,94,201,236,508,363,802,650,1591,86,176,3784,10647
203021039,1552,3097,18,97,83,372,18,68,689,2605,803,3153,52,228,121,401,193,606,368,1234,1169,4382,0,3,17,55,18,55,182,420,219,536,24,72,56,118,208,443,283,627,507,1163,76,153,3298,8793
203021040,2210,4404,23,113,209,968,20,96,1522,5823,1771,6998,88,369,217,733,339,1089,640,2194,2415,9191,9,34,61,187,16,48,320,797,411,1063,43,125,85,198,326,715,462,1037,871,2100,78,151,5564,15846
203021042,2464,4906,32,173,336,1544,43,192,1654,6557,2062,8462,194,812,396,1415,476,1523,1062,3746,3124,12211,5,25,73,224,13,39,213,561,296,846,30,92,100,212,234,515,359,816,661,1663,55,111,6303,18890
203021043,1981,3979,48,253,240,1135,70,359,1445,5634,1809,7379,146,604,189,648,502,1644,831,2898,2636,10277,12,45,56,195,26,92,316,850,412,1173,38,128,66,162,291,652,394,943,801,2123,59,121,5479,16502
203021044,1558,3127,30,154,136,617,37,164,848,3313,1048,4247,100,417,126,443,323,1035,547,1897,1592,6146,7,37,54,166,17,61,216,561,293,824,35,109,55,120,208,455,303,688,598,1514,45,92,3796,10881
203021045,1752,3515,32,195,91,416,28,151,605,2357,763,3113,61,269,89,300,339,1131,494,1705,1257,4821,10,50,48,173,38,127,344,911,434,1259,35,127,70,151,390,882,499,1160,935,2419,81,172,4026,10932
203021046,1079,2154,18,104,166,779,11,46,714,2810,908,3734,65,269,149,519,174,532,392,1317,1300,5049,5,25,32,93,5,19,128,310,169,444,17,46,57,125,112,242,183,410,347,854,19,44,2752,8102
203021047,1725,3470,21,124,133,623,36,171,856,3280,1054,4201,83,353,120,397,369,1199,569,1952,1620,6155,14,56,58,199,21,76,253,661,342,993,35,128,74,158,345,751,459,1040,799,2033,77,161,4223,11819
203021485,1065,2147,10,56,71,324,16,79,917,3454,1012,3911,25,100,53,163,130,446,204,711,1215,4624,15,51,36,118,13,49,164,414,226,632,15,41,45,94,82,183,143,323,364,951,42,80,2683,7799
203021486,1477,2988,53,346,154,772,85,401,783,3094,1074,4602,108,459,122,409,487,1568,711,2437,1782,7044,31,137,87,340,66,251,446,1287,632,2014,47,175,94,227,513,1160,656,1554,1288,3572,115,249,4666,13850
203021487,2556,5108,40,207,251,1149,78,328,1731,6674,2098,8370,147,645,230,780,473,1538,856,2961,2956,11331,19,82,82,270,40,129,356,906,492,1381,45,140,109,250,354,781,508,1164,996,2550,101,204,6605,19193
203021488,685,1391,11,70,50,255,19,91,307,1130,386,1548,22,102,33,100,143,458,194,665,581,2211,8,41,49,173,41,165,308,809,400,1189,26,87,45,102,279,628,349,812,751,2002,82,169,2104,5772
203031048,2294,4591,32,182,181,867,43,174,965,3784,1223,5015,84,360,136,462,385,1205,600,2022,1831,7033,15,64,61,211,16,53,282,781,378,1107,33,98,74,170,272,599,374,865,755,1969,60,123,4934,13709
203031049,934,1847,4,13,46,217,12,38,291,1103,354,1374,21,103,72,231,92,283,192,611,541,1989,0,5,13,34,0,0,54,125,69,167,3,19,27,59,61,120,93,200,161,371,14,29,1651,4238
203031051,1750,3473,6,46,54,258,11,54,336,1304,409,1659,28,110,54,170,198,597,279,885,680,2546,3,19,18,56,9,34,101,264,129,373,11,33,25,51,156,325,191,411,318,780,43,90,2799,6893
203031052,989,1958,8,24,39,170,9,29,243,946,295,1176,28,101,47,161,98,296,167,553,466,1731,0,10,6,28,4,10,38,89,50,133,5,11,24,57,62,124,88,191,137,324,10,15,1600,4031
203031053,2578,5136,39,193,384,1748,65,271,2024,7972,2509,10185,126,524,279,943,371,1180,777,2644,3284,12833,10,26,81,239,11,27,276,675,371,975,34,102,75,168,200,430,312,696,679,1673,49,104,6601,19741
203031489,1180,2354,20,100,158,725,33,153,980,3833,1188,4809,40,147,106,374,124,384,271,897,1459,5710,4,18,35,120,18,49,186,501,239,679,16,48,46,94,123,254,184,398,427,1077,43,84,3109,9232
203031490,2355,4670,29,162,225,1018,41,187,1395,5522,1694,6886,118,484,219,744,328,1049,663,2272,2363,9162,7,46,68,215,23,70,228,605,326,940,28,84,76,154,208,466,313,708,640,1644,35,69,5381,15546
204011054,1050,2087,9,35,56,240,15,58,294,1134,372,1472,24,98,52,166,110,348,189,616,557,2091,0,8,17,69,5,23,79,213,104,313,6,27,16,38,110,224,136,285,238,596,17,37,1869,4812
204011055,997,1973,11,46,38,188,16,71,287,1142,346,1449,26,110,51,162,128,391,203,665,549,2107,4,24,16,61,6,30,98,242,122,361,10,28,25,48,133,274,160,349,288,713,31,65,1867,4862
204011056,1664,3342,49,262,178,808,45,198,937,3734,1207,5005,100,431,128,448,362,1165,589,2046,1799,7055,10,25,50,173,30,103,255,701,336,996,34,117,74,161,283,621,385,895,725,1890,50,112,4243,12401
204011057,1448,2878,15,79,97,435,14,61,524,2096,654,2671,31,117,53,170,160,486,247,770,901,3442,3,12,22,68,7,31,117,299,152,407,8,15,21,42,137,280,159,341,313,750,21,36,2677,7112
204011058,672,1333,3,37,29,133,12,58,217,863,269,1088,21,76,31,101,90,284,142,453,406,1542,4,10,5,31,0,4,68,182,81,224,3,14,8,22,78,162,92,197,177,421,11,25,1258,3327
204011059,696,1387,11,58,38,172,13,79,263,1009,328,1317,33,150,37,118,134,411,201,674,529,1992,6,15,19,90,16,63,152,407,197,578,8,28,35,80,197,435,239,538,433,1114,31,69,1699,4567
204011060,543,1089,16,73,50,235,20,86,296,1162,375,1562,21,90,36,115,105,319,163,524,540,2085,0,4,9,31,0,0,40,111,49,146,3,15,14,32,58,129,81,174,130,318,10,26,1226,3517
204011061,20,43,0,0,0,3,0,3,10,42,10,52,0,6,0,0,3,4,0,15,17,67,0,3,0,0,0,0,5,19,10,28,0,4,0,4,0,0,0,4,12,34,3,5,51,145
204011062,608,1202,10,48,19,99,10,43,176,681,214,876,17,68,26,80,75,236,118,382,333,1257,0,5,18,68,3,5,43,105,67,192,4,12,12,33,74,164,91,205,156,394,11,18,1110,2877
204021063,1485,2969,7,57,78,355,20,88,418,1633,523,2133,38,167,60,196,197,611,296,973,817,3098,10,38,31,122,20,69,191,515,253,750,14,42,34,80,219,463,265,586,519,1335,36,75,2861,7478
204021064,606,1211,11,40,35,162,9,44,185,748,235,983,26,87,29,84,102,305,152,481,386,1462,3,12,10,28,6,19,31,80,47,131,4,13,12,22,39,79,50,111,101,242,12,24,1110,2941
204021065,542,1080,6,33,44,172,4,19,228,892,277,1112,15,69,26,93,87,281,133,442,415,1552,0,9,12,54,8,31,56,153,81,244,8,26,15,27,59,128,83,176,162,423,21,43,1135,3095
204021066,2251,4494,33,163,205,936,40,193,1031,4064,1301,5362,92,385,148,485,326,1018,565,1883,1871,7248,17,81,80,287,51,181,401,1048,554,1606,20,62,96,203,358,787,479,1052,1028,2657,64,127,5206,14530
204021067,1415,2810,18,82,132,622,31,141,574,2308,758,3156,56,237,91,280,231,726,378,1237,1138,4397,4,20,17,45,9,23,103,278,132,362,3,15,28,57,103,213,137,283,266,641,35,65,2846,7914
204031068,702,1397,6,36,59,282,11,39,253,1020,335,1370,18,65,51,151,72,217,134,433,471,1800,3,10,11,30,11,24,71,182,88,244,6,10,22,39,78,153,104,206,193,452,10,24,1371,3674
204031069,1200,2374,14,70,94,420,11,68,472,1823,592,2380,27,114,75,237,125,392,232,739,821,3116,0,3,24,75,4,9,97,219,126,309,14,32,21,40,97,189,128,265,255,579,16,36,2292,6101
204031070,435,864,6,44,34,153,13,52,175,706,228,958,14,63,34,103,84,266,131,427,360,1384,0,3,4,25,0,3,25,63,35,93,3,6,11,25,39,82,47,110,85,204,11,22,895,2478
204031071,699,1403,0,19,42,205,10,38,236,934,290,1198,28,130,41,135,85,268,154,528,447,1727,0,11,12,46,6,26,74,193,97,271,0,3,20,33,62,129,79,172,179,446,18,34,1342,3610
204031072,929,1838,7,53,58,272,12,70,309,1248,398,1639,18,71,42,128,111,323,162,524,563,2164,0,4,7,38,8,42,61,144,82,231,8,19,14,32,60,125,79,180,165,414,11,29,1667,4439
204031073,1646,3280,37,209,164,778,49,196,876,3406,1120,4591,96,389,108,360,289,928,491,1671,1613,6263,17,74,63,225,24,78,368,1018,473,1395,35,115,85,196,248,534,367,846,839,2237,52,103,4145,11883
204031075,687,1366,12,67,82,385,9,57,361,1451,470,1961,30,122,51,156,99,314,182,589,647,2549,0,5,6,22,3,11,59,138,66,175,5,12,15,41,39,87,65,140,127,315,7,15,1471,4246
204031491,1265,2525,26,153,158,751,47,204,1115,4406,1345,5524,56,239,101,339,213,668,370,1241,1718,6770,3,20,30,122,22,75,203,564,261,783,26,83,32,76,110,241,168,400,428,1188,25,49,3437,10529
204031492,1636,3278,19,100,109,513,40,166,741,2824,903,3611,52,211,85,280,262,840,394,1336,1296,4947,16,85,74,259,35,129,416,1081,540,1560,21,74,74,151,317,659,410,883,955,2445,89,185,3972,10854
205011076,2300,4586,57,336,194,953,68,325,1264,5003,1583,6614,73,331,138,445,428,1378,638,2153,2221,8771,16,78,56,192,24,92,376,1057,475,1425,24,86,78,170,297,643,401,898,883,2327,60,124,5456,15810
205011077,865,1736,12,53,70,320,27,113,342,1360,443,1845,50,202,68,228,176,552,291,975,728,2825,0,4,20,67,13,34,70,202,99,304,6,17,20,43,78,168,101,227,200,531,20,44,1812,5137
205011078,1082,2176,15,100,94,446,26,120,495,1948,631,2611,40,166,68,211,151,482,259,861,893,3474,11,40,33,117,11,39,134,366,187,564,16,53,34,70,109,242,160,363,342,928,28,60,2346,6632
205011079,2665,5346,55,316,268,1249,53,244,1387,5497,1761,7303,140,600,203,685,480,1523,824,2814,2589,10116,23,98,76,262,29,99,347,973,475,1428,38,120,108,222,321,688,463,1025,933,2459,70,155,6261,18080
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,1868,3730,33,161,116,556,52,221,793,3117,986,4062,62,252,92,294,298,965,448,1513,1439,5576,10,43,52,190,21,77,313,893,389,1208,21,69,66,135,290,629,370,840,762,2042,61,125,4131,11475
205021082,1160,2319,15,82,85,375,34,143,462,1848,600,2456,33,140,46,156,185,599,262,894,865,3345,0,15,11,32,13,62,104,259,138,365,8,29,32,67,89,181,134,280,265,645,27,54,2326,6363
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,1743,3475,20,91,82,360,28,128,435,1743,558,2316,34,144,59,187,196,598,288,930,847,3253,3,14,27,87,26,90,182,491,234,688,5,24,31,71,160,351,201,450,438,1136,23,51,3050,7919
205021085,938,1853,11,59,47,231,19,96,257,1010,340,1398,15,63,33,104,113,350,161,511,499,1907,3,11,17,58,7,27,89,235,119,330,7,18,21,32,99,199,120,249,236,576,21,43,1693,4385
205021086,1402,2786,16,71,28,126,15,73,227,884,283,1149,11,58,48,144,133,425,190,624,476,1774,0,3,18,52,11,33,81,207,105,296,6,25,7,20,98,194,117,246,219,543,17,40,2112,5137
205031087,1428,2826,16,87,82,367,25,95,398,1632,516,2183,35,148,63,212,171,509,268,869,783,3050,4,14,12,28,10,36,109,295,133,378,11,41,26,48,122,249,159,337,293,720,20,45,2525,6636
205031088,20,38,0,0,0,5,0,0,7,23,6,29,0,7,0,0,0,5,3,11,9,41,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,3,6,3,0,9,0,0,33,90
205031089,1268,2515,22,131,119,553,43,198,526,2131,712,3010,49,205,83,277,238,760,375,1244,1088,4253,7,31,18,56,12,30,153,403,184,519,18,45,23,51,118,258,154,347,337,868,32,62,2721,7709
205031090,1465,2904,32,165,140,666,23,104,611,2490,801,3425,58,244,97,318,233,717,381,1282,1185,4699,4,30,48,166,11,36,181,476,246,699,23,68,47,110,150,314,223,490,465,1196,32,68,3147,8863
205031091,1937,3851,14,80,126,539,21,106,677,2654,834,3381,29,135,103,320,178,563,312,1012,1148,4394,9,34,42,141,15,51,208,531,273,756,12,34,55,111,198,433,267,572,534,1332,36,76,3657,9644
205031092,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,4
205031093,3821,7612,29,172,235,1098,70,291,1285,5079,1625,6640,80,336,178,577,505,1582,763,2499,2385,9138,18,77,70,235,42,155,403,1071,532,1541,37,110,70,161,443,956,556,1229,1086,2768,75,157,7364,19677
205041094,1509,3009,18,112,116,551,30,149,660,2612,832,3428,71,300,92,306,283,902,448,1512,1275,4939,6,23,41,138,20,73,213,575,278,814,13,37,42,92,202,456,255,586,537,1397,35,70,3354,9411
205041095,1796,3604,31,202,120,542,63,288,718,2795,940,3828,85,357,80,273,377,1181,541,1809,1482,5634,8,40,48,172,54,174,435,1195,546,1587,38,120,71,168,356,766,466,1050,1010,2643,70,146,4359,12026
205041096,1443,2880,26,145,91,451,39,157,581,2282,729,3042,37,162,55,191,265,840,361,1194,1093,4232,21,110,49,188,34,146,359,1024,467,1467,28,93,55,123,350,752,433,965,908,2433,75,153,3510,9694
205041098,590,1177,16,71,43,207,13,64,303,1189,374,1534,29,122,45,149,126,400,199,675,575,2203,0,0,17,45,9,21,61,174,88,243,6,19,11,18,60,136,73,175,155,419,11,19,1326,3821
205041493,1250,2496,26,146,115,531,31,147,619,2368,789,3193,54,214,86,288,250,790,390,1295,1181,4484,4,42,32,111,26,99,289,779,357,1019,26,78,51,99,233,510,309,689,663,1709,40,86,3134,8774
205041494,1858,3676,34,163,191,911,41,179,1077,4183,1341,5438,79,339,137,453,295,941,514,1737,1861,7173,16,74,50,180,24,97,320,825,414,1181,26,79,78,158,250,533,350,773,769,1949,61,120,4544,12922
205051099,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
205051100,727,1448,0,14,45,215,10,51,207,829,269,1113,27,124,42,136,84,263,153,527,424,1639,0,3,13,35,5,25,40,105,63,173,0,4,10,18,59,124,69,146,127,316,20,37,1297,3438
205051101,1875,3734,38,204,149,722,60,273,797,3239,1050,4435,70,280,114,376,291,932,477,1577,1529,6016,6,31,43,163,11,46,232,614,293,851,20,76,33,73,184,390,245,544,534,1393,54,104,3995,11248
205051102,500,997,15,62,39,186,17,86,239,944,303,1277,18,80,32,107,99,317,149,500,458,1779,0,0,4,22,7,28,49,148,67,200,6,13,9,15,55,126,65,153,133,351,8,17,1097,3145
205051103,1703,3401,25,129,141,640,36,161,874,3419,1069,4346,67,274,126,384,221,708,409,1372,1484,5721,14,47,59,195,44,145,296,802,400,1186,23,88,72,155,258,553,360,796,763,1976,65,136,4015,11238
205051104,861,1708,5,49,40,187,22,102,229,911,296,1245,15,69,37,125,115,345,166,543,464,1785,0,0,8,41,9,31,73,196,92,267,8,28,16,29,84,171,106,231,200,499,17,39,1542,4032
206011106,1640,3281,0,8,84,372,4,10,566,2008,656,2395,36,158,83,301,100,336,225,788,877,3180,0,3,20,66,3,6,145,312,168,382,9,38,53,125,133,285,196,447,367,831,92,192,2983,7486
206011107,1515,3038,15,76,99,465,6,19,826,3066,942,3621,62,257,116,403,207,684,384,1346,1330,4966,0,0,24,65,5,9,153,340,178,415,14,58,67,138,191,423,269,619,446,1035,101,199,3386,9241
206011109,868,1746,26,121,140,602,8,39,810,3094,982,3860,91,384,174,645,279,936,542,1964,1524,5821,0,6,23,74,5,23,92,223,119,325,28,84,61,134,159,355,243,582,366,906,50,97,2801,8568
206011495,1556,3111,5,38,58,252,3,18,664,2424,735,2729,39,174,100,343,133,428,280,946,1006,3674,0,5,15,39,3,7,124,283,139,331,10,35,53,119,177,390,238,546,379,877,95,201,3035,7858
206011496,1678,3337,0,10,65,311,5,32,591,2089,669,2441,23,93,97,321,120,363,234,776,899,3217,0,0,18,55,4,11,97,216,115,278,12,45,39,84,128,273,178,400,300,681,98,201,2976,7439
206011497,1356,2716,21,128,108,483,11,50,719,2632,862,3303,67,274,109,393,238,811,412,1479,1270,4777,3,25,23,63,5,12,149,335,172,435,26,81,60,135,201,454,286,665,460,1107,87,179,3173,8778
206011498,1293,2597,20,109,150,688,20,95,1052,3999,1246,4898,94,402,174,622,289,952,551,1979,1804,6876,7,30,25,77,5,20,136,332,171,461,19,54,57,124,255,599,334,784,502,1241,88,179,3688,10888
206021110,876,1756,8,41,100,454,7,25,587,2226,702,2753,60,268,142,516,161,505,361,1291,1066,4046,0,5,18,55,0,11,100,229,117,292,13,44,48,103,101,217,160,362,283,663,39,83,2262,6542
206021112,1932,3862,14,84,192,865,17,67,1249,4572,1477,5599,83,373,224,807,268,883,581,2058,2059,7658,0,10,47,142,4,26,220,496,275,675,27,86,84,173,290,628,406,891,678,1568,93,193,4764,13285
206021499,1495,2988,9,47,167,752,16,51,968,3649,1154,4494,85,362,217,751,246,807,543,1924,1706,6417,4,17,35,120,6,14,149,341,193,493,19,64,71,157,203,446,295,669,489,1161,54,114,3736,10673
206021500,1116,2239,10,49,104,452,10,36,634,2373,754,2913,38,160,136,492,132,432,313,1079,1063,3992,0,7,28,77,4,20,98,214,134,314,5,10,57,118,106,229,168,362,300,678,51,103,2531,7014
206031113,1464,2938,12,65,130,581,14,49,1121,4216,1272,4912,88,374,190,656,257,823,532,1857,1803,6767,8,16,41,143,7,30,200,478,255,672,19,65,69,147,202,425,289,638,540,1307,98,195,3904,11207
206031115,956,1902,8,37,43,188,6,22,429,1615,485,1858,29,134,58,191,83,266,170,597,654,2454,7,32,28,98,8,21,146,371,184,519,15,61,47,113,149,335,223,503,404,1026,86,181,2104,5563
206031116,1826,3652,16,90,176,807,13,44,953,3604,1160,4540,106,474,210,756,292,955,608,2183,1767,6718,4,4,31,91,4,9,147,343,179,448,18,57,61,123,211,466,287,644,462,1096,106,218,4165,11689
206031501,1409,2819,25,143,229,1034,21,109,1024,3929,1303,5213,204,901,316,1164,401,1343,925,3415,2228,8626,8,25,51,165,7,29,149,368,220,582,30,106,94,200,209,459,335,766,552,1346,58,127,4242,12924
206031502,1271,2550,17,65,141,649,7,38,705,2680,869,3440,86,384,174,622,238,761,497,1770,1367,5206,0,3,21,76,3,12,126,276,155,370,19,57,63,130,149,319,228,509,379,884,73,162,3097,8801
206041117,1526,3040,7,47,37,173,7,38,321,1171,372,1425,17,62,53,173,53,167,118,404,494,1822,8,20,21,76,5,21,130,324,159,447,18,47,73,160,122,259,209,472,367,920,216,438,2593,6222
206041118,2535,5036,0,3,24,109,3,5,748,2483,777,2598,10,55,58,179,86,261,159,495,938,3090,0,0,11,29,0,5,109,216,120,251,14,32,60,139,91,188,170,357,286,613,139,280,3897,9022
206041119,858,1694,0,9,21,91,0,0,123,440,149,537,11,45,38,102,39,120,86,270,232,806,0,0,3,7,0,0,42,89,45,97,0,15,6,16,24,52,40,82,84,176,32,62,1199,2734
206041120,7,21,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27
206041121,1294,2575,10,41,71,342,0,13,687,2509,766,2905,36,141,92,333,63,195,184,662,957,3571,0,4,23,75,9,15,141,328,166,429,16,56,56,128,118,249,190,428,358,862,79,169,2683,7170
206041124,558,1113,0,26,30,140,0,3,199,686,232,856,9,30,35,140,33,102,78,269,307,1130,0,0,8,43,0,5,41,89,50,135,0,9,27,58,40,86,70,152,123,287,38,83,1032,2615
206041125,963,1904,0,5,19,70,0,5,264,916,278,995,13,42,46,133,34,103,89,287,370,1279,0,0,11,23,0,0,63,138,68,158,0,4,24,52,36,78,66,133,135,292,33,69,1499,3547
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,1170,2324,0,4,8,36,0,16,222,745,235,802,6,10,26,61,29,100,61,176,298,975,0,0,6,17,0,4,38,84,45,104,3,13,44,88,46,94,88,193,135,290,131,278,1732,3868
206041504,1933,3861,0,0,10,33,0,0,231,757,242,785,11,30,25,69,30,90,59,185,296,975,0,0,14,51,4,13,76,160,93,221,3,16,67,141,64,134,138,288,233,517,365,760,2827,6114
206041505,2100,4201,0,0,4,33,4,10,310,996,324,1043,6,39,32,92,31,100,70,233,391,1270,0,5,4,12,0,3,64,146,69,163,8,22,54,107,59,128,124,268,190,434,265,549,2951,6451
206041506,1637,3274,17,96,95,446,10,38,623,2273,737,2852,24,113,99,339,92,289,213,743,958,3597,9,51,39,133,19,50,235,550,297,773,13,47,93,201,137,285,241,533,539,1311,135,276,3267,8457
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,1015,2021,0,4,7,35,6,17,263,860,278,926,11,33,30,85,34,93,69,209,344,1135,0,0,5,4,0,3,60,136,64,144,10,25,27,55,44,90,76,168,142,313,73,143,1570,3605
206041509,2580,5130,0,8,19,86,4,14,483,1587,512,1692,5,21,42,126,55,175,107,323,614,2010,0,3,11,35,5,7,119,253,135,310,11,24,73,160,115,238,198,423,331,726,178,367,3705,8245
206041510,1083,2171,0,5,34,156,0,8,305,1027,344,1195,10,51,32,100,30,92,72,242,411,1432,0,0,6,31,0,0,48,97,52,128,4,0,43,83,56,114,93,203,152,335,69,135,1711,4069
206051128,2111,4170,8,25,139,630,4,13,934,3454,1085,4115,47,195,213,725,178,569,443,1487,1526,5600,0,0,33,96,0,0,166,353,199,459,27,72,106,239,142,304,277,618,476,1072,84,176,4192,11017
206051129,1690,3347,9,34,108,469,5,26,826,3007,945,3530,43,188,173,586,103,316,319,1087,1265,4620,0,3,25,77,3,12,213,462,245,556,9,36,75,153,143,280,230,475,472,1029,73,152,3500,9145
206051130,2088,4108,8,43,123,525,22,78,952,3512,1097,4154,57,237,185,627,203,649,448,1511,1546,5670,4,19,36,114,16,49,228,543,283,724,21,69,105,211,209,447,342,720,619,1449,62,128,4316,11354
206051134,1860,3703,14,102,107,507,12,64,803,2945,933,3624,33,127,114,397,82,257,228,783,1167,4403,3,10,19,67,3,16,167,364,195,455,9,21,73,157,145,299,224,474,414,933,105,211,3536,9243
