SA2_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
206071142,..,1747,1747,1451,261,1710,413,182,602,280,76,352,83,30,111,37,8,45,2258,2306,4565
206071143,..,1886,1886,1588,315,1906,581,220,800,568,96,670,161,32,201,30,3,38,2933,2560,5489
206071145,..,1194,1194,1220,155,1370,526,112,635,528,43,572,153,8,152,26,4,29,2452,1505,3957
206071517,..,2831,2831,2508,562,3070,814,351,1167,614,110,727,146,13,163,27,4,33,4116,3872,7990
206071518,..,2770,2770,2003,417,2415,653,201,857,367,60,428,121,5,123,48,3,47,3197,3456,6645
207011146,..,539,539,692,41,737,510,15,524,639,8,648,210,0,216,52,0,50,2108,599,2714
207011147,..,1547,1547,1768,84,1855,1048,34,1079,1080,16,1102,369,4,373,128,3,131,4396,1690,6089
207011148,..,1180,1180,1821,73,1891,1275,29,1309,1754,13,1768,634,3,639,234,0,236,5718,1306,7021
207011149,..,1793,1793,2349,161,2511,1131,51,1183,1450,32,1483,516,15,527,156,10,163,5602,2061,7657
207011150,..,1211,1211,1699,91,1789,930,33,959,1386,17,1399,475,9,488,99,3,101,4583,1366,5952
207011152,..,2221,2221,1990,295,2286,751,92,848,855,28,880,323,6,330,60,3,66,3972,2656,6631
207011154,..,455,455,666,68,732,360,17,375,500,8,510,181,10,189,39,0,43,1751,559,2307
207011155,..,1286,1286,1808,64,1870,861,22,880,1104,17,1128,469,6,478,111,5,116,4351,1402,5754
207011519,..,1364,1364,1196,210,1404,434,84,517,528,17,546,182,3,180,37,0,38,2371,1685,4051
207011520,..,2249,2249,1552,315,1862,500,71,576,491,27,518,161,9,170,50,3,48,2754,2671,5425
207011521,..,1068,1068,1285,97,1384,629,59,688,685,30,712,279,12,295,91,9,97,2972,1272,4244
207011522,..,1306,1306,1421,166,1583,760,53,818,722,39,765,298,15,317,83,3,91,3294,1574,4869
207021156,..,953,953,1392,60,1453,723,24,751,769,5,775,254,10,261,80,0,84,3221,1060,4279
207021157,..,2574,2574,3290,198,3489,1677,54,1735,1388,42,1433,449,14,469,185,14,201,6988,2905,9892
207021159,..,966,966,1835,59,1892,1065,12,1071,1127,3,1125,462,0,465,199,0,199,4682,1033,5717
207021160,..,972,972,1592,56,1644,966,17,980,976,10,985,336,4,335,107,4,108,3971,1066,5035
207021424,..,847,847,1657,59,1712,1036,7,1045,1153,5,1153,413,0,416,178,5,175,4432,923,5352
207021425,..,1305,1305,1621,69,1695,1014,30,1039,1143,15,1155,333,8,340,132,0,132,4239,1428,5673
207031161,..,2081,2081,2356,185,2538,1268,60,1326,1560,41,1603,519,9,531,176,7,184,5875,2381,8259
207031162,..,1050,1050,1048,83,1133,652,30,684,775,13,786,281,3,283,91,5,93,2846,1181,4024
207031163,..,2762,2762,2617,483,3099,1279,159,1439,1140,94,1237,377,36,414,128,22,148,5538,3558,9096
207031164,..,1512,1512,1871,164,2038,1178,89,1265,1251,38,1286,390,15,403,150,7,157,4837,1829,6671
207031165,..,1328,1328,1188,197,1387,678,105,790,568,86,657,205,32,234,74,17,90,2712,1770,4481
207031166,..,907,907,1258,95,1354,699,57,759,667,32,697,197,12,214,83,9,94,2906,1108,4021
207031167,..,903,903,1207,73,1275,633,28,668,648,13,659,229,3,231,57,0,61,2774,1021,3796
208011168,..,1001,1001,1667,36,1701,749,3,749,1108,0,1110,398,0,398,81,0,81,4001,1041,5040
208011169,..,2456,2456,2917,123,3038,1259,19,1275,1358,7,1372,524,5,530,125,0,123,6187,2608,8799
208011170,..,1220,1220,1679,81,1760,946,16,965,1297,7,1302,426,6,436,105,0,106,4450,1332,5787
208011171,..,1204,1204,1325,87,1417,782,15,797,932,10,942,295,3,301,46,0,43,3378,1323,4699
208011172,..,1812,1812,1982,114,2094,1068,25,1088,1321,4,1327,443,11,457,82,5,85,4893,1962,6856
208011173,..,1892,1892,2274,95,2369,893,11,901,1104,5,1104,425,0,425,73,0,73,4768,1995,6765
208021174,..,2229,2229,2620,194,2813,1544,47,1589,1846,29,1869,603,13,619,121,5,126,6729,2512,9239
208021176,..,2888,2888,2408,340,2750,1055,96,1153,946,49,994,269,16,289,60,12,64,4739,3400,8143
208021177,..,2669,2669,2589,378,2964,1042,122,1168,939,58,996,507,18,528,346,8,352,5425,3255,8679
208021178,..,1673,1673,2104,166,2275,974,57,1027,1217,26,1242,411,13,428,96,6,104,4801,1941,6741
208021179,..,1723,1723,1456,194,1649,590,36,619,654,15,675,227,7,236,87,0,87,3017,1969,4986
208021180,..,745,745,867,92,960,521,43,558,476,16,491,140,8,144,34,3,39,2038,896,2936
208021181,..,1103,1103,1079,90,1173,562,30,589,625,14,642,184,5,188,44,0,49,2498,1246,3741
208021182,..,1744,1744,1498,225,1723,839,56,892,773,29,804,245,14,254,46,4,48,3394,2067,5461
208021426,..,1137,1137,1501,89,1582,1099,20,1111,1448,16,1464,394,5,401,109,0,109,4545,1270,5809
208021427,..,1126,1126,1502,84,1582,935,24,954,1093,7,1099,327,0,332,75,5,79,3931,1241,5169
208031183,..,399,399,755,14,767,524,5,532,803,0,808,264,0,265,92,0,92,2448,416,2863
208031184,..,12,12,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,12,15
208031185,..,1388,1388,1573,90,1664,749,10,759,757,7,767,229,0,230,72,0,72,3379,1494,4877
208031186,..,2247,2247,1992,169,2157,902,20,922,833,4,835,218,0,219,64,0,64,4010,2443,6453
208031187,..,465,465,546,28,572,364,3,376,420,0,420,122,0,122,34,0,34,1487,498,1987
208031188,..,3006,3006,2919,203,3121,1596,44,1643,1499,11,1507,402,0,402,105,9,110,6526,3269,9791
208031189,..,1219,1219,1520,81,1603,846,24,870,962,4,968,339,5,340,81,0,80,3748,1330,5074
208031190,..,1865,1865,1786,104,1892,827,11,839,751,0,756,227,0,225,60,0,62,3654,1984,5642
208031191,..,815,815,948,87,1032,584,19,602,680,9,688,189,4,200,55,0,55,2445,936,3385
208031192,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,..,2361,2361,2382,132,2511,1222,17,1243,1501,14,1516,511,0,516,101,0,101,5723,2532,8252
208041194,..,2789,2789,2461,226,2688,1040,70,1111,1182,34,1220,429,11,437,100,0,96,5209,3128,8338
208041195,..,2143,2143,2323,299,2622,1150,107,1256,1421,55,1469,537,25,556,110,4,114,5535,2629,8167
209011196,..,719,719,1029,76,1111,631,52,688,631,23,655,239,13,252,83,7,90,2615,898,3507
209011197,..,1666,1666,2469,97,2569,1258,20,1277,1566,5,1574,452,3,458,127,4,127,5871,1787,7662
209011198,..,1795,1795,1907,145,2044,844,44,888,1037,13,1054,364,3,360,80,0,83,4223,1999,6219
209011199,..,1943,1943,1698,267,1963,900,91,991,666,43,711,186,10,193,170,5,174,3623,2360,5981
209011200,..,1370,1370,1484,97,1575,738,44,775,824,19,842,252,3,255,54,0,54,3349,1529,4874
209011201,..,541,541,912,41,954,452,8,460,555,3,558,209,0,208,58,0,58,2187,598,2782
209011202,..,1539,1539,2124,78,2197,957,11,970,1121,0,1122,403,3,406,96,0,95,4695,1630,6323
209011203,..,1535,1535,1995,98,2093,1196,33,1230,1377,12,1385,436,0,444,118,0,118,5125,1673,6799
209011204,..,811,811,1116,64,1183,575,26,599,657,15,675,166,3,169,73,5,74,2590,919,3506
209021205,..,890,890,1031,148,1178,560,68,633,600,44,649,185,14,203,98,10,113,2481,1180,3663
209021428,..,2702,2702,2502,471,2976,1169,189,1354,1009,66,1078,304,22,329,148,13,159,5125,3465,8594
209021429,..,1288,1288,1351,178,1532,782,88,872,796,57,847,241,11,256,86,3,94,3255,1632,4887
209021523,..,1932,1932,1846,228,2076,925,57,987,693,27,723,209,7,214,118,16,129,3797,2270,6060
209021524,..,803,803,1145,54,1199,569,24,592,548,20,574,209,10,217,137,10,139,2602,924,3520
209021525,..,1831,1831,1368,214,1583,700,57,757,621,37,654,226,14,239,115,3,118,3026,2154,5181
209021526,..,1732,1732,1604,202,1805,874,68,940,800,27,830,242,9,253,101,5,99,3629,2032,5657
209031209,..,1300,1300,2544,56,2592,1435,7,1444,1855,4,1859,677,0,677,162,0,161,6665,1370,8037
209031210,..,212,212,368,9,375,218,4,226,262,0,261,113,0,113,35,0,35,998,222,1224
209031211,..,274,274,490,27,514,224,6,226,243,0,243,103,0,103,54,0,54,1109,310,1421
209031212,..,235,235,597,36,627,290,3,287,305,0,305,152,0,156,69,0,69,1414,274,1685
209031213,..,385,385,897,19,916,546,3,544,782,4,781,311,5,311,82,0,82,2611,413,3025
209031214,..,268,268,653,29,680,377,9,385,529,5,531,234,0,234,83,0,82,1876,304,2184
209031215,..,681,681,1407,37,1443,917,5,922,1116,0,1119,453,0,453,138,0,138,4031,725,4761
209041216,..,616,616,667,77,738,425,34,455,474,23,494,181,20,203,66,7,72,1805,772,2578
209041217,..,631,631,777,69,844,392,32,422,304,23,330,105,13,123,53,9,59,1626,776,2405
209041220,..,1132,1132,1782,106,1896,1206,25,1235,1184,10,1189,443,3,445,171,0,173,4793,1285,6079
209041221,..,760,760,1195,75,1273,797,25,816,710,9,714,271,3,277,141,0,141,3106,875,3983
209041223,..,1779,1779,2206,132,2336,1267,49,1320,996,25,1020,478,9,483,333,9,341,5277,2000,7278
209041224,..,1101,1101,2051,107,2158,1351,10,1364,1527,0,1527,691,0,691,381,0,381,6002,1225,7227
209041225,..,690,690,1095,46,1143,579,10,584,631,0,633,305,0,305,149,3,147,2754,745,3503
209041431,..,762,762,1097,67,1166,785,17,798,829,6,839,369,3,371,199,0,199,3278,853,4133
209041432,..,650,650,855,52,910,501,23,521,449,11,461,189,5,188,116,5,120,2109,741,2853
209041433,..,563,563,759,73,834,718,16,738,961,7,966,386,3,388,229,5,231,3050,668,3716
209041435,..,447,447,857,51,902,753,6,763,1132,3,1141,453,0,454,163,0,163,3353,507,3862
209041436,..,816,816,1090,73,1156,802,15,812,903,11,909,324,0,324,142,0,144,3255,913,4169
209041437,..,875,875,1487,108,1596,1527,45,1571,1858,10,1874,849,4,854,487,0,489,6215,1045,7257
209041527,..,719,719,1237,53,1292,979,7,986,1367,3,1373,578,0,577,218,5,226,4379,787,5167
209041528,..,517,517,932,45,979,728,11,739,815,0,815,329,0,329,109,0,109,2914,571,3487
209041529,..,901,901,1063,93,1157,586,31,617,507,16,525,214,5,223,169,7,177,2544,1059,3598
209041530,..,817,817,1203,74,1282,772,15,783,808,10,814,410,0,414,262,0,261,3450,916,4370
209041531,..,699,699,982,58,1045,743,3,754,885,7,890,358,0,353,120,0,120,3090,770,3854
209041532,..,434,434,848,51,902,756,13,769,981,0,988,409,3,409,172,0,173,3169,499,3677
210011226,..,1081,1081,1029,76,1106,561,12,571,494,8,499,141,0,141,41,0,42,2260,1177,3438
210011227,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,..,673,673,1037,29,1065,517,4,523,593,0,597,208,0,206,79,0,79,2435,707,3147
210011230,..,684,684,770,51,814,464,20,482,552,3,559,189,3,191,43,0,44,2013,761,2775
210011231,..,659,659,971,44,1016,545,13,561,817,4,816,318,0,324,80,0,80,2730,722,3454
210011533,..,1044,1044,1427,66,1499,769,15,780,755,3,756,293,6,295,115,0,115,3357,1138,4491
210011534,..,1099,1099,1740,84,1829,974,17,998,1051,0,1058,357,0,357,107,0,104,4235,1217,5447
210021232,..,835,835,1475,41,1515,727,7,737,1062,0,1062,461,0,461,148,0,148,3869,880,4747
210021233,..,211,211,450,21,463,155,0,159,243,0,242,96,0,96,35,0,35,978,226,1211
210021234,..,249,249,526,21,542,264,4,266,283,0,283,131,0,131,50,0,50,1258,273,1526
210021235,..,683,683,1319,56,1381,599,7,602,658,0,658,288,0,288,132,0,132,2987,752,3740
210031236,..,769,769,865,114,981,519,53,568,553,18,571,141,9,147,56,0,60,2137,972,3103
210031237,..,1122,1122,1170,96,1264,674,32,712,682,44,729,432,22,457,320,9,325,3282,1325,4604
210031439,..,249,249,311,11,327,204,3,206,241,0,246,70,0,70,29,0,29,855,265,1122
210031440,..,635,635,670,45,719,377,9,390,331,6,335,141,3,147,86,0,94,1609,710,2319
210031535,..,1510,1510,1516,148,1664,803,46,848,746,32,787,310,24,336,223,7,235,3596,1777,5377
210031536,..,819,819,917,81,996,526,33,562,486,27,510,184,11,197,89,10,95,2203,979,3180
210031537,..,748,748,916,104,1024,518,25,546,498,17,511,141,10,146,48,3,54,2122,906,3024
210031538,..,1938,1938,1979,229,2203,1086,51,1143,1083,13,1101,324,6,326,97,0,97,4566,2245,6806
210041240,..,753,753,1488,72,1562,825,13,835,947,3,950,398,0,398,153,0,153,3815,847,4658
210041539,..,416,416,609,44,654,379,4,385,314,0,314,120,0,120,53,0,53,1473,464,1933
210041540,..,1598,1598,1691,108,1805,954,13,970,894,7,901,337,0,338,134,0,129,4015,1722,5741
210041541,..,779,779,1233,87,1321,748,16,768,752,4,757,277,0,279,97,0,97,3110,888,3999
210051242,..,1093,1093,1043,128,1170,703,56,764,600,39,638,370,14,383,309,10,318,3026,1333,4357
210051243,..,1137,1137,1138,78,1212,719,36,752,730,20,747,485,16,496,534,6,544,3602,1284,4892
210051245,..,1456,1456,2067,99,2166,1102,13,1117,1127,0,1128,424,8,431,211,4,212,4942,1572,6512
210051246,..,631,631,1750,44,1794,1361,6,1367,1630,3,1634,780,0,780,398,0,398,5917,684,6610
210051247,..,632,632,972,89,1057,817,15,837,776,12,788,475,3,478,466,0,473,3507,752,4256
210051248,..,11,11,9,0,9,0,0,0,3,0,3,3,0,3,3,0,3,12,11,23
210051250,..,918,918,817,61,875,456,6,469,331,3,337,105,0,106,40,0,42,1759,987,2745
210051441,..,506,506,623,45,671,518,10,524,485,5,494,215,0,216,182,0,186,2022,571,2595
210051442,..,437,437,670,46,716,670,16,686,920,3,929,454,4,458,298,4,300,3007,508,3518
210051443,..,766,766,1238,89,1330,1175,29,1202,1546,22,1574,749,8,760,546,3,551,5262,926,6189
210051445,..,736,736,1466,109,1578,1560,20,1580,1635,11,1641,684,6,694,540,0,542,5881,880,6767
210051542,..,289,289,476,40,517,586,11,600,785,4,793,348,3,346,238,5,238,2432,356,2791
210051543,..,541,541,736,52,781,760,21,783,930,3,935,433,5,438,300,3,305,3162,629,3792
210051544,..,340,340,547,37,586,507,10,515,557,4,561,375,5,378,291,0,295,2278,393,2673
210051545,..,344,344,548,33,579,604,10,617,835,9,840,641,3,645,616,0,616,3249,395,3643
211011251,..,1412,1412,1511,136,1645,861,28,888,689,16,704,218,7,228,112,0,112,3387,1594,4985
211011254,..,1044,1044,1675,94,1773,1214,34,1247,1189,5,1198,419,0,417,152,0,151,4649,1185,5829
211011255,..,218,218,540,14,554,366,0,372,600,0,600,218,0,223,78,0,78,1804,228,2036
211011256,..,918,918,1643,80,1727,1055,11,1066,1174,4,1177,367,0,361,150,0,150,4387,1008,5399
211011257,..,388,388,717,26,746,492,3,493,684,0,683,224,0,224,81,0,81,2202,423,2623
211011258,..,418,418,995,43,1038,696,10,712,817,6,819,327,0,327,96,0,96,2933,476,3411
211011259,..,848,848,1545,66,1610,938,21,965,980,11,993,375,0,376,144,0,149,3989,945,4937
211011260,..,1374,1374,1889,97,1989,1154,19,1176,1181,9,1191,432,5,439,213,0,213,4873,1515,6381
211011446,..,2650,2650,2891,260,3153,1495,34,1527,1304,10,1317,446,4,454,175,0,177,6314,2958,9271
211011447,..,1567,1567,1702,136,1832,871,16,888,843,9,849,282,0,282,122,0,132,3821,1725,5550
211011448,..,1078,1078,1667,116,1780,1039,19,1058,1049,3,1053,391,0,394,138,0,138,4279,1220,5497
211011449,..,281,281,484,23,510,256,3,259,317,0,313,109,0,115,43,0,43,1205,308,1512
211021261,..,957,957,1635,48,1684,894,13,905,1202,7,1207,506,0,505,168,0,168,4412,1031,5441
211021262,..,410,410,1000,20,1024,544,4,549,726,0,726,356,0,356,137,0,137,2766,444,3201
211031263,..,1022,1022,1263,80,1345,772,10,780,771,3,768,291,6,299,110,0,111,3204,1117,4331
211031265,..,906,906,1875,61,1936,1170,13,1173,1427,3,1430,522,0,523,144,0,144,5133,983,6114
211031266,..,2260,2260,2180,207,2388,1177,52,1230,1003,20,1027,385,5,392,148,0,145,4888,2546,7434
211031267,..,1979,1979,2263,175,2434,1307,35,1339,1371,9,1378,501,9,510,192,0,189,5627,2205,7828
211031268,..,525,525,1097,42,1137,566,0,571,734,3,740,272,0,275,80,0,78,2752,573,3330
211031450,..,2121,2121,2020,151,2175,932,32,969,857,9,864,302,3,305,157,0,157,4268,2327,6597
211031451,..,1484,1484,1689,100,1789,819,18,841,851,8,860,315,4,319,130,0,130,3802,1613,5418
211031452,..,394,394,580,32,611,299,5,308,353,6,351,109,0,109,39,0,42,1379,434,1811
211041269,..,1123,1123,1150,82,1231,660,23,681,730,13,739,209,0,212,96,0,94,2841,1245,4083
211041270,..,1635,1635,1910,152,2065,1082,50,1133,1119,20,1141,376,9,386,107,4,113,4604,1862,6468
211041271,..,1206,1206,1251,119,1365,761,34,802,796,15,808,298,12,305,82,7,93,3187,1394,4579
211041272,..,745,745,1042,43,1087,622,12,634,933,3,936,292,0,303,99,0,101,2988,811,3800
211041273,..,684,684,1316,49,1365,723,19,741,856,11,863,305,8,315,120,6,119,3321,765,4085
211051274,..,552,552,1075,61,1137,621,13,633,715,3,718,263,0,264,109,0,109,2783,633,3418
211051275,..,712,712,1283,54,1337,739,13,751,811,7,818,332,0,332,123,0,123,3286,782,4071
211051276,..,1263,1263,1839,85,1925,777,13,785,769,0,768,316,0,324,147,0,147,3850,1366,5217
211051277,..,1060,1060,1247,78,1323,591,12,605,554,6,560,212,0,208,107,0,107,2708,1156,3865
211051278,..,1764,1764,2367,121,2491,1128,13,1141,1240,10,1249,467,0,464,199,0,201,5395,1913,7308
211051279,..,394,394,627,40,669,316,5,326,367,0,367,180,0,180,76,0,76,1570,434,2005
211051280,..,449,449,689,30,716,420,4,420,450,0,446,214,0,214,87,0,87,1853,483,2335
211051281,..,1562,1562,2515,127,2635,1415,25,1435,1496,12,1505,615,9,621,312,4,314,6348,1732,8080
211051282,..,714,714,1266,62,1325,558,0,561,633,3,636,208,0,208,89,0,89,2758,782,3541
211051283,..,612,612,1024,49,1072,576,9,587,688,3,688,292,0,292,125,0,125,2706,677,3378
211051284,..,681,681,1107,55,1156,652,18,669,720,7,722,216,0,216,82,0,82,2779,752,3527
211051285,..,416,416,854,35,888,447,5,456,544,0,544,233,0,233,115,0,115,2203,459,2663
211051286,..,1640,1640,1970,129,2101,905,10,910,901,7,900,385,0,387,203,0,207,4359,1791,6144
212011289,..,987,987,1874,83,1961,992,9,1004,1286,3,1293,599,0,599,205,0,205,4954,1086,6043
212011546,..,1320,1320,2122,120,2244,1549,24,1573,1741,5,1752,679,0,678,308,0,308,6403,1476,7875
212011547,..,592,592,1061,45,1102,461,3,463,593,4,593,276,0,276,167,0,169,2557,644,3198
212011548,..,733,733,1113,60,1173,570,3,573,596,0,596,263,0,263,150,0,150,2691,797,3490
212011549,..,1222,1222,1516,130,1644,978,18,996,936,4,941,370,3,373,230,0,230,4028,1378,5407
212011550,..,398,398,712,48,765,446,12,455,529,3,532,221,0,225,118,0,118,2031,458,2491
212011551,..,845,845,788,66,851,385,12,399,267,4,269,132,0,132,70,0,70,1650,935,2581
212011552,..,1575,1575,2192,169,2360,1463,32,1493,1767,8,1775,816,5,822,557,0,562,6791,1788,8582
212021293,..,1972,1972,2674,120,2790,1368,11,1380,1519,8,1526,523,0,523,203,0,207,6283,2111,8396
212021295,..,1093,1093,956,149,1111,614,94,710,536,47,573,290,20,307,242,4,247,2638,1400,4045
212021297,..,684,684,947,70,1017,623,22,648,615,13,629,279,4,286,282,0,286,2739,797,3541
212021299,..,196,196,673,25,700,385,6,385,527,4,529,297,4,298,203,0,203,2081,227,2308
212021453,..,604,604,1134,68,1196,755,19,776,761,5,767,322,0,326,213,3,220,3188,705,3890
212021454,..,669,669,1340,72,1415,829,17,847,858,9,870,381,5,387,216,0,216,3631,768,4401
212021455,..,702,702,1177,72,1247,835,9,840,916,8,922,427,3,435,215,0,215,3569,789,4358
212021456,..,1074,1074,1387,101,1490,960,28,986,843,10,848,337,0,339,255,0,257,3781,1221,4995
212021553,..,551,551,1192,54,1245,1031,13,1043,1539,5,1550,591,0,595,287,7,295,4637,627,5268
212021554,..,434,434,790,62,849,752,14,765,913,4,919,343,0,344,170,0,168,2970,519,3488
212031300,..,1734,1734,1913,201,2117,1242,49,1288,1148,20,1164,511,4,518,375,3,384,5188,2016,7204
212031303,..,712,712,1605,101,1708,1093,14,1107,1232,5,1234,509,0,509,267,0,271,4710,835,5550
212031304,..,984,984,1593,110,1704,1317,30,1346,1477,3,1476,674,3,673,439,3,444,5506,1133,6636
212031306,..,411,411,886,57,948,1055,16,1069,1432,8,1442,639,0,641,427,0,429,4433,500,4933
212031308,..,477,477,860,44,910,447,3,452,501,0,504,245,0,245,110,0,110,2162,527,2693
212031457,..,322,322,848,33,877,689,9,701,1000,0,1006,458,0,458,358,0,358,3350,365,3717
212031458,..,524,524,1035,56,1084,930,13,940,1087,9,1094,560,0,558,512,0,512,4120,605,4726
212031555,..,336,336,579,23,606,656,4,662,946,6,947,369,0,369,184,0,184,2735,373,3107
212031556,..,357,357,874,59,929,989,16,1008,1185,3,1182,483,5,484,305,0,307,3828,438,4274
212031557,..,891,891,1474,101,1580,1226,28,1260,1806,10,1814,762,3,767,557,0,557,5824,1036,6866
212031558,..,596,596,843,54,895,786,14,796,855,6,859,367,5,372,252,0,252,3100,670,3771
212031559,..,313,313,616,40,657,698,7,709,1085,7,1087,461,0,464,307,0,307,3167,370,3540
212031560,..,668,668,925,77,997,721,19,736,718,8,726,326,7,327,284,0,288,2977,767,3742
212031561,..,543,543,854,75,924,781,33,809,747,15,765,382,5,387,321,0,319,3083,671,3755
212031562,..,785,785,972,93,1060,789,34,827,744,12,757,396,0,397,334,4,340,3237,928,4163
212041309,..,803,803,1203,70,1269,801,15,817,755,11,764,247,4,255,126,3,135,3138,909,4047
212041310,..,1046,1046,1291,186,1477,878,107,982,701,72,776,302,25,331,166,15,178,3340,1442,4783
212041312,..,1604,1604,2079,159,2238,1351,66,1415,1248,36,1290,579,11,597,388,11,391,5647,1880,7524
212041313,..,759,759,1210,43,1251,631,4,636,754,5,755,288,0,288,81,0,78,2957,817,3771
212041316,..,568,568,779,55,827,469,10,483,414,13,429,208,0,210,99,3,106,1972,647,2618
212041317,..,1577,1577,1665,234,1906,1254,114,1368,1102,66,1178,558,45,600,538,32,566,5131,2063,7197
212041318,..,658,658,825,83,905,738,22,759,676,23,703,418,0,420,347,13,358,3006,799,3801
212041459,..,1456,1456,1218,172,1388,784,56,839,551,35,583,247,18,262,182,9,188,2978,1745,4722
212041460,..,1471,1471,1538,164,1699,1139,80,1211,965,41,1009,520,11,533,446,3,451,4601,1776,6375
212041563,..,2185,2185,1786,275,2063,1169,129,1297,875,66,935,439,41,480,366,19,386,4630,2719,7342
212041564,..,794,794,582,86,666,381,60,440,364,37,401,233,14,253,360,8,363,1921,999,2920
212041565,..,851,851,1353,79,1429,868,31,895,851,14,863,417,4,416,368,4,372,3853,985,4839
212041566,..,336,336,883,45,925,953,21,966,1261,16,1278,515,8,525,298,0,298,3904,421,4328
212051319,..,1805,1805,2104,213,2321,1225,137,1363,1188,63,1249,381,30,411,143,6,155,5036,2258,7294
212051321,..,1273,1273,2099,88,2187,1253,50,1309,1640,41,1679,580,22,601,256,15,268,5820,1483,7305
212051322,..,1352,1352,1931,134,2062,1393,84,1473,1470,50,1523,472,19,491,221,15,237,5485,1650,7141
212051323,..,1067,1067,1638,86,1722,1045,49,1094,1247,35,1279,376,14,388,119,14,130,4419,1261,5683
212051324,..,1330,1330,1956,118,2067,1227,78,1305,1437,54,1488,427,20,444,152,4,162,5195,1607,6797
212051325,..,1207,1207,2022,131,2159,1304,53,1352,1389,30,1421,496,12,509,200,4,204,5412,1441,6856
212051326,..,2002,2002,2446,288,2739,1536,136,1671,1418,79,1497,441,19,460,146,17,165,5993,2553,8543
212051327,..,1441,1441,2385,75,2460,1216,19,1241,1434,17,1444,470,6,480,210,4,213,5715,1556,7274
212051567,..,992,992,746,302,1049,314,139,456,215,88,297,84,35,120,36,21,63,1387,1589,2973
212051568,..,901,901,1035,282,1315,613,229,843,563,148,708,179,70,250,107,47,158,2493,1681,4175
213011328,..,1009,1009,788,101,894,402,38,439,302,29,328,120,9,132,106,3,110,1720,1195,2912
213011329,..,299,299,576,27,609,521,20,540,698,6,704,371,4,372,280,4,288,2446,363,2808
213011331,..,578,578,688,41,726,529,10,540,486,0,486,239,0,247,136,0,136,2078,624,2701
213011332,..,858,858,1438,58,1498,848,16,859,806,4,813,295,3,296,194,0,199,3576,942,4520
