SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
119031667,191,253,444,233,317,554,0,0,0,59,74,129,0,0,0,844,1008,1852,0,4,7,302,297,604,13,5,15,5,6,9,3,0,3,69,63,132,27,30,59,33,41,71,45,63,105,3,3,3,5,7,4,41,67,109,146,160,302,9,9,15,1830,2159,3986,640,533,1169,207,213,415,8,7,13,0,0,0,13,14,24,23,11,34,33,32,57,1352,1256,2610,21,13,39,7,13,23,1380,1290,2668,347,424,772,4635,4899,9528
119041377,250,341,589,274,350,623,0,0,0,55,73,125,0,0,6,1469,1584,3059,5,3,11,1360,1420,2780,19,28,46,10,9,19,3,3,8,84,80,165,52,49,95,28,36,61,71,78,147,19,19,35,10,11,16,52,85,140,136,174,309,3,0,12,3647,3998,7642,79,71,154,389,383,770,5,11,13,0,0,0,0,6,7,13,24,34,14,21,41,1596,1457,3055,13,10,30,4,8,9,1617,1480,3091,342,330,673,6342,6630,12973
119041378,251,369,619,237,247,480,0,0,0,46,46,91,0,0,0,1203,1311,2521,4,9,13,675,684,1359,15,16,31,3,3,6,3,5,13,77,68,147,17,26,44,48,64,109,68,84,148,4,0,4,7,6,13,55,59,113,184,228,406,0,3,7,2651,2854,5507,1050,861,1906,383,335,714,15,7,26,0,0,0,20,19,37,28,31,56,49,50,96,1506,1494,3000,23,5,31,9,14,20,1536,1511,3045,530,609,1138,6458,6599,13051
119041379,253,416,665,409,483,888,0,3,0,68,75,141,0,0,0,1529,1694,3221,0,9,12,1185,1226,2407,13,18,30,8,3,15,4,3,7,116,109,225,20,35,58,43,69,110,68,96,161,8,9,16,0,4,6,69,87,152,288,291,578,0,3,5,3826,4211,8039,680,535,1217,551,481,1037,17,16,38,0,0,0,20,18,39,23,27,49,41,45,89,2157,1936,4093,14,12,25,5,14,24,2178,1963,4138,495,487,986,8042,8158,16200
119041380,86,168,251,306,384,688,7,3,14,21,17,38,0,0,0,1562,1759,3315,6,0,10,1655,1745,3404,17,21,35,3,3,6,4,9,12,232,257,488,23,22,42,27,36,61,65,64,129,6,10,15,11,11,13,59,62,119,172,198,372,5,7,9,4164,4608,8766,96,101,195,557,534,1093,30,27,57,0,0,0,10,6,18,24,24,46,32,31,61,1273,1166,2439,17,16,35,7,10,14,1292,1197,2487,490,494,982,6745,7151,13896
119041381,463,569,1032,287,290,581,10,11,19,52,71,120,0,0,0,1706,1806,3515,11,19,28,1055,1105,2164,11,25,31,5,9,13,7,11,20,53,52,104,48,50,105,32,43,76,82,93,175,4,3,7,13,6,23,78,85,153,333,394,731,5,4,6,3784,4068,7855,1677,1269,2949,1173,985,2150,16,21,35,0,0,0,26,17,38,33,34,70,61,55,116,2253,2029,4281,22,18,36,19,10,29,2289,2055,4343,721,645,1364,10181,9663,19853
119041382,78,168,249,659,805,1462,7,0,8,47,64,116,0,0,0,1876,2300,4179,0,5,5,1813,2009,3822,26,24,55,13,4,15,11,13,24,207,220,424,21,23,40,51,80,135,85,79,166,11,7,12,0,0,0,68,90,159,219,253,469,5,4,11,5135,5975,11109,68,68,137,330,311,639,30,26,55,4,0,4,9,8,12,18,27,45,26,32,65,1666,1542,3204,19,10,32,6,22,27,1694,1573,3266,544,591,1132,7909,8746,16659
119041668,338,390,730,268,273,548,0,0,0,44,57,103,0,0,0,1407,1478,2886,10,9,16,664,718,1380,4,21,23,17,28,39,11,3,18,39,36,72,19,35,55,44,43,84,58,52,110,10,21,34,3,3,4,42,60,105,222,276,500,0,6,6,2865,3119,5979,155,161,315,1647,1586,3228,13,18,31,0,0,0,7,6,12,30,23,52,35,32,65,2405,2180,4584,29,14,51,5,8,12,2441,2210,4643,896,681,1580,8401,8179,16579
119041669,100,147,243,198,228,423,6,3,11,44,29,73,0,0,0,964,1132,2103,4,3,9,794,849,1643,13,10,15,6,10,21,3,3,5,101,84,183,25,18,43,21,28,47,57,65,119,0,9,17,6,8,10,29,38,66,124,146,273,4,7,10,2393,2679,5071,54,45,97,992,955,1947,9,8,19,0,0,0,0,0,8,7,6,15,7,18,25,994,898,1890,9,9,12,3,7,15,1010,908,1916,419,404,827,4988,5157,10145
119041670,250,392,644,326,378,703,3,0,6,70,61,137,0,0,0,1370,1489,2856,16,8,28,1045,1102,2146,7,7,24,10,9,13,4,8,10,71,70,139,25,33,56,29,39,76,66,61,120,4,3,9,4,18,18,40,64,109,262,338,606,0,0,3,3362,3689,7055,787,692,1481,1044,867,1902,14,8,23,0,0,0,15,14,35,14,18,32,31,36,62,1865,1750,3617,17,15,34,7,8,20,1890,1777,3668,523,462,989,7909,7924,15831
119041671,462,607,1068,110,97,200,0,0,0,41,41,79,0,0,0,832,804,1628,4,0,7,86,77,169,0,4,4,3,0,4,7,8,12,10,13,22,15,30,48,43,44,86,44,44,78,4,0,4,3,8,9,42,33,76,168,181,352,0,0,0,1398,1379,2778,243,204,448,230,157,387,8,4,18,0,0,0,13,11,24,17,10,34,33,25,58,2611,2451,5061,23,11,35,4,5,9,2639,2470,5109,453,416,868,5464,5265,10731
120011383,231,382,610,768,928,1696,9,10,19,75,88,167,0,4,5,4498,4927,9427,0,4,4,577,615,1200,32,28,62,11,10,16,14,21,37,67,82,147,38,58,93,59,86,149,235,279,517,10,4,14,15,13,32,140,180,318,177,222,395,9,9,14,6735,7572,14299,236,259,497,207,218,426,19,10,31,0,0,0,18,18,39,32,38,71,57,58,115,3030,3011,6034,25,28,49,10,12,28,3065,3045,6110,503,518,1019,11051,12061,23113
120011385,102,231,333,708,858,1567,4,4,13,40,56,96,0,0,0,3061,3427,6489,0,5,5,536,577,1115,11,26,36,3,4,9,19,18,42,55,54,112,14,24,37,40,44,85,166,216,380,0,3,5,4,4,9,100,143,241,109,131,242,4,5,11,4879,5617,10494,99,110,209,122,110,234,26,30,54,0,0,0,6,12,21,28,35,62,37,45,89,2993,2895,5885,34,53,90,15,24,39,3042,2973,6016,436,507,935,8738,9623,18366
120011386,197,306,503,634,814,1448,8,16,21,54,55,107,0,4,4,3847,4510,8364,6,3,6,476,532,1003,20,38,53,10,12,20,17,16,27,58,68,129,18,25,42,42,54,102,143,196,337,0,4,4,5,6,16,98,126,224,161,189,354,3,8,9,5599,6670,12269,101,127,227,120,153,278,28,38,64,0,0,0,7,6,14,33,40,72,37,46,83,3158,3026,6183,30,31,63,17,29,50,3209,3083,6296,557,649,1204,9853,11077,20933
120011672,180,263,448,307,355,659,0,0,0,62,85,152,0,0,0,2047,2169,4220,7,3,9,243,274,525,9,15,26,4,7,10,9,10,19,33,30,61,27,23,48,31,47,80,184,206,393,3,6,6,4,4,11,71,104,181,152,163,314,3,0,4,3210,3508,6715,439,377,824,162,155,316,6,5,13,0,0,0,19,15,32,30,24,54,48,36,82,1884,1713,3595,11,14,25,3,3,9,1905,1730,3630,469,354,820,6408,6432,12842
120011673,302,448,752,118,131,245,4,0,4,56,74,133,0,0,0,688,711,1406,0,0,0,37,39,76,5,5,7,0,0,0,6,4,8,32,28,58,31,32,60,37,38,76,177,207,380,3,3,4,3,0,3,43,73,117,119,139,258,0,6,4,1367,1488,2852,404,367,773,265,237,497,5,8,8,0,0,0,29,24,53,12,15,28,39,34,75,2777,2961,5737,18,11,34,3,6,7,2797,2975,5778,359,358,717,5536,5923,11453
120021387,59,137,197,755,861,1612,0,0,0,16,29,46,0,0,0,1491,1732,3221,0,0,0,152,151,302,0,5,4,0,9,5,17,33,50,21,18,37,19,14,32,11,29,37,107,157,259,10,8,13,0,0,0,94,109,195,56,92,148,0,9,8,2759,3241,5996,46,46,100,30,29,62,58,52,114,0,0,0,0,6,6,22,20,44,22,22,44,4023,4050,8075,49,48,89,12,23,29,4081,4117,8200,463,412,874,7522,8057,15579
120021389,91,146,237,508,678,1183,0,0,0,27,34,62,0,0,0,1439,1680,3118,3,0,3,188,192,383,4,9,9,0,0,0,13,18,28,13,9,26,13,27,39,26,23,48,88,91,180,0,0,0,7,3,9,62,91,154,53,89,141,4,0,10,2450,2946,5398,59,42,102,45,34,82,30,36,67,0,0,0,8,13,20,19,26,43,26,41,62,3462,3529,6988,46,36,82,13,27,37,3518,3590,7105,381,389,765,6593,7229,13824
120021674,76,91,164,324,379,704,0,0,0,12,15,19,0,0,0,810,953,1765,0,0,3,107,126,232,4,8,13,0,0,0,7,18,23,13,11,18,7,14,19,9,13,25,55,56,110,5,9,8,3,0,0,42,63,108,50,55,104,3,4,8,1454,1718,3171,23,30,54,44,39,77,40,37,74,0,0,4,9,0,16,20,21,44,29,30,60,2441,2585,5028,29,40,68,9,28,40,2477,2658,5137,388,344,731,4521,4935,9464
120021675,129,218,348,517,638,1159,3,0,3,34,43,85,0,0,0,1901,2288,4191,0,0,0,223,271,493,27,20,44,3,10,9,15,18,32,10,18,28,23,29,53,29,31,59,78,104,183,4,4,7,3,8,14,85,119,199,97,110,202,4,4,11,3053,3717,6771,62,69,133,69,57,125,42,47,86,0,3,0,4,5,9,30,38,71,37,45,82,4453,4499,8951,61,57,122,13,20,39,4528,4578,9108,444,434,879,8364,9164,17532
120031392,266,371,632,300,315,617,0,0,0,43,54,102,0,0,0,1590,1698,3285,0,0,0,525,550,1077,3,13,14,9,6,10,3,7,10,22,13,37,17,17,29,16,26,40,37,47,84,0,4,5,0,0,5,34,66,104,97,107,199,3,5,4,2700,2924,5630,166,143,310,154,132,286,5,13,22,0,0,0,0,3,3,24,17,37,25,20,46,2251,2147,4398,31,14,44,5,14,17,2285,2173,4460,312,301,615,5916,6076,11999
120031393,221,346,566,471,607,1073,0,0,0,90,104,199,0,0,0,3087,3351,6436,3,8,14,518,622,1142,43,59,107,6,7,15,8,11,16,74,62,140,33,41,71,40,63,103,165,216,377,14,8,28,6,13,26,67,97,164,210,228,435,7,0,11,4851,5496,10347,239,234,475,224,202,418,14,8,21,0,0,0,12,6,20,27,26,52,32,27,68,2253,2186,4434,19,22,40,14,18,33,2284,2225,4509,478,556,1034,8340,9095,17434
120031394,230,321,547,376,483,858,0,0,0,57,64,127,0,0,0,1627,1906,3536,0,0,0,496,586,1079,15,28,42,7,0,7,20,10,30,24,31,53,22,37,63,31,43,70,59,62,118,0,3,11,5,10,17,75,93,173,104,151,259,3,3,6,2924,3518,6442,82,98,177,193,166,363,24,34,68,4,5,9,5,3,8,38,50,89,45,60,102,4361,4517,8878,90,72,158,14,20,38,4465,4611,9076,594,584,1171,8556,9393,17948
120031395,103,169,273,395,419,806,0,0,0,30,31,64,0,0,0,1971,2199,4171,0,3,3,197,245,444,13,25,35,0,0,3,4,18,16,4,8,12,5,17,23,13,15,29,64,83,144,0,3,5,0,9,5,68,97,168,94,114,212,4,0,8,2874,3270,6145,111,96,213,79,59,137,26,28,53,0,0,0,3,3,5,19,23,43,23,27,54,2890,2965,5851,42,53,90,13,19,28,2939,3031,5967,370,302,670,6530,6992,13520
120031396,586,745,1330,235,235,470,0,0,4,113,122,230,0,0,0,1367,1352,2722,0,7,8,97,119,217,6,27,35,3,0,3,0,4,10,32,23,57,33,39,73,49,63,109,171,203,367,7,11,12,15,18,34,101,98,203,215,288,501,0,4,4,2459,2603,5063,3178,2455,5626,600,433,1035,9,5,13,0,0,0,88,83,166,33,41,70,121,120,242,3070,2850,5923,32,23,62,9,17,20,3115,2886,6004,847,661,1504,10916,9905,20822
120031576,65,99,159,78,101,181,0,0,0,6,11,16,0,0,0,543,562,1110,0,0,0,115,100,220,0,4,9,0,0,0,0,0,4,16,22,42,4,0,7,12,22,36,63,79,141,0,0,0,3,5,10,25,31,58,42,45,86,0,3,3,911,998,1917,196,198,388,118,96,218,0,5,6,0,0,0,7,4,10,4,6,8,8,11,20,414,354,764,4,0,5,0,5,9,417,363,780,74,77,152,1793,1838,3636
120031676,299,413,714,243,294,540,0,0,0,45,61,109,0,0,0,1074,1184,2256,0,0,0,88,114,208,13,9,13,0,3,6,5,10,13,6,6,13,15,19,38,24,39,61,58,98,159,0,6,3,5,3,12,49,56,114,100,119,218,6,0,5,1728,2032,3763,840,598,1437,152,132,284,14,17,32,0,3,4,7,7,16,30,27,59,42,37,79,2223,2148,4367,36,30,71,12,14,25,2269,2194,4463,362,324,690,5707,5748,11456
120031677,340,473,811,246,327,573,0,3,3,58,69,128,0,0,0,1228,1453,2682,5,0,6,237,243,477,28,34,57,6,3,15,9,0,14,18,13,32,11,13,23,34,33,71,62,83,145,3,5,4,5,8,9,49,69,115,105,127,235,3,0,3,2094,2489,4579,410,329,735,120,106,223,10,13,24,0,0,0,6,5,14,23,24,50,33,35,62,2498,2514,5013,28,28,55,13,19,32,2541,2560,5095,351,358,705,5894,6347,12246
120031678,794,1012,1803,183,165,349,0,0,0,54,74,132,0,0,0,847,990,1835,0,4,5,148,163,314,3,4,5,0,0,0,5,4,11,17,12,28,26,31,59,19,30,50,117,192,303,6,8,20,5,7,7,85,99,181,136,178,315,9,0,6,1649,1970,3619,980,731,1710,142,121,264,3,8,10,0,0,0,10,11,20,25,29,56,34,41,72,3501,3632,7133,20,16,37,8,17,20,3527,3666,7187,666,596,1266,7794,8142,15942
120031679,291,424,714,286,270,553,0,3,0,40,44,86,0,0,0,1415,1506,2918,0,0,0,237,284,521,8,11,18,4,3,5,7,7,16,12,13,24,16,19,39,16,20,37,122,154,281,3,0,5,9,13,16,61,75,132,112,126,239,0,0,0,2339,2551,4890,207,169,377,74,75,151,9,7,16,0,0,0,5,3,9,20,28,45,27,26,55,2024,2113,4135,15,13,33,7,13,19,2045,2141,4187,298,300,605,5294,5696,10993
120031680,599,700,1297,236,250,482,0,0,0,95,106,201,3,4,8,1210,1478,2687,0,0,3,172,200,376,8,10,20,5,0,3,11,9,14,56,48,105,35,38,77,29,45,74,179,206,390,4,4,4,9,8,16,89,128,217,135,174,312,0,0,0,2291,2697,4985,2780,1729,4499,245,170,417,9,4,7,0,0,0,22,20,37,32,29,64,53,44,102,2073,1853,3927,18,10,25,14,3,17,2104,1868,3968,590,555,1143,8657,7766,16420
120031681,236,327,562,230,258,484,4,0,6,36,34,68,0,0,6,1436,1455,2891,0,0,4,204,225,426,0,4,3,0,0,3,9,4,8,45,66,115,15,24,39,12,27,39,118,130,244,0,0,3,15,21,31,48,71,122,81,104,188,21,12,32,2273,2440,4711,461,465,927,261,249,509,4,5,10,0,0,0,21,22,46,18,12,27,39,31,73,988,992,1975,10,12,22,0,4,4,1000,1003,2007,238,229,467,4504,4750,9253
121011399,352,553,904,722,910,1630,6,6,9,108,144,256,0,0,0,1776,2151,3927,9,9,23,138,146,285,10,17,26,3,0,3,19,28,37,61,72,131,43,60,112,76,81,153,170,222,401,6,8,9,9,15,24,143,197,340,207,261,468,4,4,7,3508,4330,7835,434,387,821,184,182,363,108,109,215,0,0,0,29,33,56,65,70,136,87,100,194,4917,4651,9569,53,45,94,14,21,34,4983,4717,9699,626,624,1251,10277,11009,21294
121011401,188,275,466,441,502,944,0,3,5,37,45,80,0,0,0,996,1209,2202,4,0,8,77,96,171,4,0,5,0,3,3,5,7,15,24,23,38,24,25,43,17,36,51,80,94,173,4,0,4,6,7,12,67,86,152,93,136,231,0,5,9,1866,2279,4147,257,273,524,96,70,167,46,45,95,0,0,0,16,11,26,20,18,38,38,28,66,2898,2708,5612,38,36,75,5,21,24,2942,2765,5712,357,380,735,5793,6114,11903
121011682,171,292,459,408,420,828,3,3,3,39,48,85,0,0,0,693,788,1481,0,0,0,26,35,57,0,0,0,0,6,3,4,5,12,14,12,30,23,22,43,19,40,61,74,80,154,0,0,0,0,0,0,62,95,160,85,90,177,4,0,9,1461,1638,3095,418,407,826,130,118,249,40,40,74,0,0,0,18,18,37,26,28,55,46,48,87,2080,1902,3990,24,15,42,8,11,24,2119,1936,4052,286,272,554,4660,4740,9406
121011683,122,167,289,970,1050,2021,7,3,11,35,36,79,0,0,0,1564,1728,3294,3,9,8,139,165,303,6,4,6,0,0,4,10,20,33,62,76,137,20,13,34,25,33,55,103,110,208,0,0,0,0,0,0,104,143,257,99,116,218,0,4,3,3157,3510,6670,52,53,105,27,43,69,115,131,251,0,0,0,9,7,13,24,37,57,31,46,73,2721,2555,5277,29,27,60,8,8,11,2766,2586,5350,302,325,624,6573,6867,13440
121011684,561,855,1413,461,598,1057,7,6,14,121,170,292,0,0,4,1578,1721,3304,0,3,3,63,66,132,7,4,12,7,3,11,13,16,32,53,53,105,57,64,123,57,85,145,215,279,499,5,4,7,6,7,13,108,159,270,204,301,505,3,0,3,2963,3544,6508,450,435,883,136,120,252,50,50,101,0,0,0,19,15,31,37,54,92,50,76,127,4490,4568,9057,32,20,48,16,15,30,4536,4599,9133,554,621,1172,9299,10300,19601
121011685,111,168,272,792,873,1666,0,0,5,38,45,79,0,0,0,1865,1867,3732,0,0,0,115,144,256,0,0,0,4,3,9,16,21,34,12,15,30,15,9,22,29,34,62,105,101,208,0,0,0,0,0,7,100,130,229,82,87,176,4,8,10,3179,3336,6515,161,149,312,48,56,103,60,75,131,0,0,0,15,13,30,25,16,44,43,37,76,2533,2337,4872,22,26,51,11,13,24,2571,2377,4941,286,288,574,6448,6483,12928
121011686,180,252,429,722,931,1656,0,3,3,58,67,122,0,4,0,1939,2089,4019,4,6,16,144,169,311,4,8,10,4,5,7,25,34,58,33,36,73,18,32,47,42,46,89,117,135,256,7,8,13,3,10,13,87,156,249,109,166,280,4,7,7,3319,3906,7224,258,255,517,134,129,261,80,73,148,0,0,0,19,25,45,35,50,83,55,75,132,3255,3059,6309,34,27,57,15,10,20,3296,3094,6393,371,415,781,7695,8196,15888
121011687,130,210,341,701,815,1514,7,5,15,28,42,73,0,0,0,1626,1885,3513,5,6,12,178,166,336,10,9,23,5,0,4,12,16,30,104,119,221,29,32,60,36,51,79,93,102,192,0,0,0,6,5,11,63,116,181,88,127,216,0,0,5,2984,3502,6482,79,113,193,68,66,135,56,55,114,0,0,0,4,3,8,23,28,57,27,37,61,2480,2523,5002,25,22,46,8,15,20,2512,2558,5072,279,325,608,6138,6861,12996
121021403,240,350,589,1290,1388,2679,0,0,0,164,175,338,0,0,3,2031,2208,4245,22,22,41,72,97,173,29,31,58,15,16,32,22,34,59,16,16,39,38,57,98,85,99,180,181,220,404,14,26,43,68,75,148,291,369,663,263,305,571,12,10,15,4625,5155,9777,612,660,1264,266,247,518,40,41,80,0,0,0,54,44,95,36,50,87,87,92,180,4501,4138,8642,36,32,68,9,30,39,4550,4201,8751,484,413,903,10908,11153,22057
121021404,49,88,138,981,1017,1994,4,0,0,103,116,219,0,0,0,1098,1211,2308,3,3,8,40,51,93,17,25,48,11,5,18,13,15,24,7,9,14,15,27,47,29,32,62,72,107,178,4,7,4,25,38,67,178,225,400,147,173,326,12,11,21,2771,3062,5831,63,76,141,54,46,102,25,38,61,0,0,6,3,3,3,11,19,27,16,23,39,2654,2349,5001,27,29,54,8,19,36,2688,2399,5086,199,190,394,5869,5918,11790
121021406,190,271,463,1162,1363,2529,6,0,4,268,314,580,4,4,5,1977,2194,4172,18,16,35,105,105,207,12,10,15,3,4,12,29,29,57,11,15,29,44,39,78,78,76,148,169,191,359,5,7,7,81,101,177,324,366,695,269,290,554,8,8,13,4547,5123,9674,389,386,773,114,120,232,20,17,38,0,0,0,23,28,54,33,38,75,61,65,123,3739,3245,6979,39,36,78,16,22,43,3795,3304,7101,367,385,748,9479,9675,19158
121021577,226,370,591,346,361,704,0,0,0,87,134,217,0,0,0,826,963,1795,7,7,12,56,56,111,8,6,12,10,9,20,8,4,15,18,10,26,33,41,71,47,49,92,90,121,214,7,3,11,20,37,59,75,107,182,158,214,373,3,3,10,1794,2140,3932,910,839,1747,197,180,372,21,19,38,0,0,0,83,73,151,33,37,70,116,106,224,2229,2051,4282,15,18,35,8,10,12,2250,2082,4335,365,337,704,5874,6068,11943
121021578,182,235,413,543,629,1171,0,0,0,107,133,235,0,0,0,885,923,1802,3,5,7,39,47,82,11,11,20,9,12,23,14,9,23,17,18,35,22,26,49,40,49,89,108,117,227,3,11,13,35,41,78,121,129,253,154,154,302,0,9,11,2101,2318,4423,206,226,430,68,67,134,24,23,44,0,0,0,4,6,12,28,34,62,36,39,73,2309,2164,4472,19,18,38,9,13,24,2338,2203,4533,275,299,573,5225,5403,10629
121021579,183,267,450,396,547,942,0,0,4,79,112,186,0,0,0,889,1030,1920,11,11,24,31,39,73,0,5,7,4,8,6,8,12,14,8,7,22,28,50,75,30,38,66,101,127,228,8,7,9,14,28,42,106,141,252,128,155,281,3,3,8,1841,2319,4163,853,853,1708,176,172,346,32,47,89,0,0,0,47,39,87,34,34,68,85,78,163,2168,2032,4200,17,18,34,8,8,15,2189,2058,4244,339,374,717,5701,6175,11877
121031407,380,584,959,1181,1403,2586,0,0,0,155,196,349,0,0,0,1491,1671,3168,5,5,8,129,128,254,8,15,24,9,11,25,27,21,44,16,21,44,43,54,95,76,84,162,327,343,665,0,3,7,10,9,15,307,453,760,221,279,503,6,11,11,4019,4707,8726,283,264,547,154,143,295,176,203,381,0,0,0,54,29,85,58,53,110,110,89,197,5147,4995,10147,32,29,65,8,21,29,5190,5053,10241,493,585,1080,10798,11637,22433
121031408,356,547,899,1647,1877,3524,0,4,6,98,121,221,0,0,0,2082,2299,4379,17,5,26,142,138,284,6,10,18,4,9,9,26,36,59,49,58,106,58,58,118,70,83,155,286,321,607,12,3,14,9,15,27,312,383,701,217,242,460,14,13,26,5034,5689,10723,211,202,415,104,90,195,167,173,337,0,0,0,32,24,53,53,58,109,84,80,161,5352,5214,10564,63,43,108,11,14,29,5430,5274,10706,547,600,1150,11933,12661,24599
121031409,208,323,532,1278,1500,2782,0,0,0,104,133,235,0,0,0,1448,1568,3016,0,0,0,75,79,154,8,10,13,10,10,11,15,17,30,36,30,60,38,36,77,52,73,128,193,222,416,5,6,3,4,5,5,278,435,705,118,175,292,0,8,12,3664,4294,7957,219,266,483,86,109,193,110,93,201,0,0,0,46,44,92,25,28,55,73,73,147,3442,3501,6941,36,24,56,4,11,22,3485,3541,7021,338,340,678,8174,9045,17221
121031410,229,358,590,1442,1670,3114,0,0,0,118,132,249,0,0,0,1447,1838,3283,12,13,24,105,118,229,0,12,12,3,3,6,19,38,52,33,38,75,43,44,82,77,90,169,222,254,478,6,4,17,10,17,26,290,413,705,204,261,463,9,13,22,4040,4955,8997,230,237,471,90,114,206,885,827,1718,0,0,0,52,55,107,60,75,136,114,130,239,4379,4123,8497,24,27,56,13,16,27,4416,4165,8579,427,439,871,10445,11222,21665
121031411,160,238,393,1620,1998,3614,0,0,0,71,112,180,0,0,0,1639,1949,3592,16,12,22,90,101,189,3,13,18,5,7,13,26,41,66,26,25,55,44,45,91,51,79,135,215,237,448,9,3,13,35,41,77,398,583,984,211,229,441,8,15,20,4478,5477,9950,249,256,503,74,95,178,73,96,167,0,0,0,59,53,111,27,33,60,93,91,180,4170,3736,7907,31,37,70,7,19,27,4202,3802,8004,414,462,881,9740,10517,20251
121031412,175,249,425,1502,1730,3231,0,0,0,97,126,222,6,5,0,1506,1721,3222,0,0,0,89,103,185,3,10,18,4,0,7,14,21,40,19,19,35,29,37,67,55,75,132,220,251,474,0,6,5,102,127,235,353,412,761,221,237,460,6,9,13,4231,4889,9114,293,285,581,94,92,183,56,47,96,0,0,0,45,51,93,38,47,83,84,97,177,3536,3200,6733,25,25,46,3,10,19,3561,3241,6802,398,401,801,8891,9302,18191
121041413,136,265,402,1146,1356,2509,0,0,0,59,54,110,0,0,0,1837,2261,4097,4,6,5,131,181,310,5,10,13,7,7,15,15,25,44,12,16,29,23,44,68,21,31,52,149,160,309,0,0,3,0,9,9,131,185,317,121,172,284,0,3,6,3664,4522,8186,146,129,274,59,64,129,116,137,253,0,0,0,5,12,21,23,37,55,30,52,77,4121,4335,8456,36,50,88,19,26,45,4172,4411,8585,472,525,995,8800,10102,18905
121041414,158,319,476,762,956,1723,0,0,0,59,73,135,0,0,0,1527,2027,3554,3,8,16,88,123,209,12,6,13,0,0,0,23,21,42,14,18,33,26,26,53,35,55,84,110,133,241,6,4,9,0,13,11,113,156,273,124,187,314,7,10,15,2915,3819,6734,277,251,528,57,58,116,88,103,191,0,0,0,25,14,36,32,45,76,58,62,122,4269,4362,8634,68,60,128,20,22,46,4357,4442,8801,463,491,955,8375,9540,17916
121041416,155,244,400,886,1102,1987,0,0,0,42,60,101,0,0,0,1551,2066,3617,0,0,0,105,127,234,3,14,20,8,10,11,15,30,50,11,13,22,23,23,46,43,58,104,119,156,280,3,0,4,9,5,12,115,172,283,88,151,243,3,3,8,3040,3995,7036,190,169,356,59,56,115,89,87,176,0,0,3,19,14,34,22,35,58,40,49,94,3739,3838,7578,41,45,89,14,36,53,3800,3913,7720,584,703,1288,7961,9225,17183
