SA2_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
801041035,2132,892,1150,1603,890,345,222,92,13,7339
801041036,1673,689,1211,1472,717,423,226,56,13,6471
801041037,1195,447,863,1057,552,284,218,140,38,4800
801041038,1185,554,468,901,759,313,184,59,11,4435
801041039,1511,975,1938,1484,864,409,222,58,14,7484
801041040,1377,1252,2390,1413,993,625,360,148,33,8586
801041043,54,35,16,28,55,41,47,26,6,298
801041044,1889,1107,1739,1617,1074,481,228,89,19,8244
801041045,3,0,0,0,5,0,0,0,0,7
801041046,2372,1266,1963,1868,1344,944,686,409,92,10957
801041047,1146,944,579,724,1147,1026,711,340,61,6680
801041048,1138,641,852,878,751,647,462,170,52,5579
801041116,0,0,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0,0,0
801041118,221,73,134,167,77,17,15,4,0,712
801041119,6,7,0,0,0,4,0,0,0,19
801041120,1597,541,1149,1227,468,190,107,32,0,5310
801041121,637,205,549,495,152,98,69,18,3,2220
801041122,712,191,514,582,236,91,50,19,3,2405
801051049,6,2509,267,51,7,0,0,0,0,2848
801051050,891,688,603,694,736,690,515,311,250,5376
801051051,334,1162,2572,1028,471,391,263,127,46,6383
801051053,151,1810,1452,525,351,275,184,71,23,4835
801051054,425,613,935,485,341,251,128,80,35,3292
801051055,769,565,751,775,519,374,293,179,74,4296
801051056,676,354,337,476,520,376,241,167,87,3227
801051057,647,784,1369,825,610,516,447,284,212,5703
801051058,916,1069,932,694,864,672,485,195,89,5917
801051060,350,856,1416,649,415,337,272,131,43,4470
801051061,1346,764,1273,1244,858,609,364,210,74,6727
801051123,0,0,0,0,0,0,0,0,0,0
801051124,588,723,788,547,630,568,404,227,115,4588
801051125,117,1410,278,115,37,17,0,0,0,1974
801051126,0,0,0,0,0,0,0,0,0,0
801051127,127,250,306,175,167,230,178,95,18,1544
801051128,0,0,0,0,0,0,0,0,0,0
801061062,522,382,254,379,445,372,362,258,141,3124
801061063,203,187,277,187,282,270,239,149,36,1827
801061064,692,608,1095,708,720,638,448,261,157,5328
801061066,0,0,0,0,0,0,0,0,0,0
801061067,1146,716,805,934,883,790,595,356,230,6455
801061068,0,0,0,0,0,0,0,0,3,3
801061069,588,491,238,360,468,414,312,152,131,3146
801061070,480,325,209,344,416,463,529,268,84,3120
801061129,137,165,518,292,262,241,233,87,12,1946
801061130,0,5,16,13,11,9,3,0,0,52
801061131,565,609,1996,1202,744,685,516,217,42,6579
801071071,1077,697,754,772,773,591,271,128,29,5100
801071072,730,482,514,536,546,502,336,157,43,3839
801071073,1126,701,810,734,759,835,465,197,101,5730
801071074,1098,620,715,710,639,793,496,163,24,5268
801071075,1019,715,637,681,831,692,349,145,41,5108
801071076,578,335,235,419,402,465,422,122,28,3006
801071077,545,317,366,399,342,403,247,65,27,2706
801071078,1530,958,1093,996,1123,1115,604,336,138,7892
801071079,661,327,425,455,352,383,378,135,32,3140
801071080,456,453,1045,591,405,412,394,276,105,4129
801071081,902,476,688,601,503,564,325,188,83,4329
801071082,2942,1749,1855,2131,2100,1798,2020,887,191,15670
801071083,301,143,159,198,184,198,178,35,14,1405
801071084,988,549,631,710,636,784,646,406,281,5644
801071085,0,0,0,0,0,0,0,0,0,0
801071086,333,205,215,201,216,267,205,42,15,1703
801071087,613,379,471,430,403,389,262,86,24,3058
801071088,726,527,565,502,540,569,262,78,22,3798
801071089,0,6,0,5,7,9,14,0,0,43
801071090,1561,825,1005,1141,972,954,979,357,92,7885
801071132,0,0,3,0,3,0,4,0,0,13
801081091,520,313,152,351,431,390,381,273,62,2867
801081092,664,421,377,463,519,389,301,209,59,3395
801081093,694,302,377,478,466,294,287,248,82,3219
801081094,525,283,334,421,406,303,284,200,63,2816
801081095,688,337,420,496,443,336,354,215,66,3354
801081096,378,213,205,258,291,236,288,198,134,2191
801081097,579,286,359,421,359,266,263,201,50,2785
801081098,760,397,420,568,547,372,402,367,175,4000
801081133,0,0,0,0,0,0,0,0,0,0
801091099,431,303,503,405,329,269,202,174,54,2680
801091100,1090,612,593,783,780,682,460,366,196,5569
801091101,683,435,372,455,512,431,334,369,191,3787
801091102,766,353,350,583,485,390,342,301,140,3706
801091103,598,353,321,417,426,384,290,214,207,3210
801091104,346,230,206,271,290,383,342,243,67,2379
801091105,548,363,621,476,408,294,211,239,109,3271
801091106,613,342,571,515,395,396,294,243,75,3440
801091107,124,119,62,70,150,141,150,94,20,928
801091108,465,335,269,320,393,344,267,223,68,2687
801091109,579,582,1875,898,488,378,239,113,42,5197
801091110,523,294,255,338,365,269,185,151,43,2424
801101134,0,0,0,5,0,0,5,0,0,13
801101135,1172,552,1261,1031,460,223,113,39,11,4851
801101136,724,256,664,668,245,129,60,15,0,2759
801101137,0,0,0,0,0,0,0,0,0,0
801101139,770,424,1019,810,385,237,132,37,9,3808
801101145,0,0,0,0,0,4,0,0,0,4
801101146,4,0,0,6,0,0,0,0,0,7
801111140,130,66,75,96,77,63,37,11,4,556
801111141,23,7,11,0,13,13,4,0,0,63
897979799,0,0,0,0,0,0,0,0,0,0
899999499,50,148,108,104,77,78,34,10,4,605
901011001,285,127,319,271,263,210,178,32,4,1692
901021002,130,49,65,85,53,111,63,33,11,593
901031003,65,42,32,35,47,37,27,16,0,310
901041004,351,186,154,250,297,409,319,174,50,2188
997979799,0,0,0,0,0,0,0,0,0,0
999999499,0,0,4,0,0,3,0,0,0,11
